trial_i,prime_file,prime_valence,correct_word,distractor_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,correct_key,accuracy,left_word,right_word,Participant ID,Session,date,
83,motor_compressed.wav,neutral,motor,skønhed,babble_21.wav,humor_reversed.wav,nonne_reversed.wav,,,,,0,5,5,5,right,1.116321086883545,right,1,skønhed,motor,2244,001,2025-11-28_12-31-12,
39,smerte_compressed.wav,negative,smerte,vinde,babble_96.wav,ankel_reversed.wav,utro_reversed.wav,,,,,0,6,6,6,right,0.5220069885253906,right,1,vinde,smerte,2244,001,2025-11-28_12-31-12,
47,festlig_compressed.wav,positive,festlig,kærtegn,babble_65.wav,tumor_reversed.wav,forkert_reversed.wav,,,,,0,7,7,7,left,1.8756780624389648,right,0,kærtegn,festlig,2244,001,2025-11-28_12-31-12,
5,feber_compressed.wav,negative,feber,kærtegn,babble_3.wav,beskidt_reversed.wav,leder_reversed.wav,,,,,0,8,8,8,left,1.0333518981933594,left,1,feber,kærtegn,2244,001,2025-11-28_12-31-12,
71,nedbrud_compressed.wav,negative,nedbrud,vinde,babble_29.wav,gade_reversed.wav,væmmes_reversed.wav,,,,,0,9,9,9,right,1.328145980834961,right,1,vinde,nedbrud,2244,001,2025-11-28_12-31-12,
82,vandfald_compressed.wav,positive,vandfald,djævel,babble_71.wav,rigdom_reversed.wav,skade_reversed.wav,,,,,0,10,10,10,right,0.3507719039916992,right,1,djævel,vandfald,2244,001,2025-11-28_12-31-12,
60,rædsel_compressed.wav,negative,rædsel,voldtægt,babble_96.wav,flirte_reversed.wav,finger_reversed.wav,,,,,0,11,11,11,left,0.9743049144744873,left,1,rædsel,voldtægt,2244,001,2025-11-28_12-31-12,
73,konge_compressed.wav,positive,konge,nedbrud,babble_22.wav,kedel_reversed.wav,viden_reversed.wav,,,,,0,12,12,12,left,1.1942789554595947,left,1,konge,nedbrud,2244,001,2025-11-28_12-31-12,
32,rigdom_compressed.wav,positive,rigdom,papir,babble_89.wav,skuffe_reversed.wav,spise_reversed.wav,,,,,0,13,13,13,left,1.6539580821990967,left,1,rigdom,papir,2244,001,2025-11-28_12-31-12,
57,vandal_compressed.wav,negative,vandal,afskyr,babble_24.wav,lyse_reversed.wav,gaffel_reversed.wav,,,,,0,14,14,14,right,0.7560579776763916,right,1,afskyr,vandal,2244,001,2025-11-28_12-31-12,
31,passion_compressed.wav,positive,passion,kujon,babble_98.wav,væmmes_reversed.wav,voldtægt_reversed.wav,,,,,0,15,15,15,left,0.7814722061157227,left,1,passion,kujon,2244,001,2025-11-28_12-31-12,
2,lærer_compressed.wav,neutral,lærer,oprør,babble_59.wav,hånlig_reversed.wav,hage_reversed.wav,,,,,0,16,16,16,left,0.6285760402679443,left,1,lærer,oprør,2244,001,2025-11-28_12-31-12,
6,hader_compressed.wav,negative,hader,pude,babble_55.wav,nonsens_reversed.wav,forkert_reversed.wav,,,,,0,17,17,17,left,0.5427200794219971,left,1,hader,pude,2244,001,2025-11-28_12-31-12,
80,røver_compressed.wav,negative,røver,giftig,babble_60.wav,natur_reversed.wav,skade_reversed.wav,,,,,0,18,18,18,right,0.5596859455108643,right,1,giftig,røver,2244,001,2025-11-28_12-31-12,
65,tortur_compressed.wav,negative,tortur,nøgle,babble_11.wav,smerte_reversed.wav,forkert_reversed.wav,,,,,0,19,19,19,right,2.131108045578003,right,1,nøgle,tortur,2244,001,2025-11-28_12-31-12,
90,lækker_compressed.wav,positive,lækker,vinde,babble_75.wav,skønhed_reversed.wav,dæmon_reversed.wav,,,,,0,20,20,20,left,2.0350589752197266,right,0,vinde,lækker,2244,001,2025-11-28_12-31-12,
18,motor_compressed.wav,neutral,motor,fedme,babble_51.wav,sikker_reversed.wav,rabies_reversed.wav,,,,,0,21,21,21,right,0.34453892707824707,right,1,fedme,motor,2244,001,2025-11-28_12-31-12,
11,rædsel_compressed.wav,negative,rædsel,konkurs,babble_43.wav,statue_reversed.wav,hånlig_reversed.wav,,,,,0,22,22,22,left,0.5681660175323486,left,1,rædsel,konkurs,2244,001,2025-11-28_12-31-12,
29,minder_compressed.wav,positive,minder,natur,babble_43.wav,pude_reversed.wav,boble_reversed.wav,,,,,0,23,23,23,right,0.9510149955749512,right,1,natur,minder,2244,001,2025-11-28_12-31-12,
15,nonsens_compressed.wav,neutral,nonsens,metal,babble_4.wav,drukne_reversed.wav,forpint_reversed.wav,,,,,0,24,24,24,right,3.5184690952301025,right,1,metal,nonsens,2244,001,2025-11-28_12-31-12,
51,kugle_compressed.wav,neutral,kugle,nøgle,babble_1.wav,syndig_reversed.wav,motor_reversed.wav,,,,,0,25,25,25,left,0.4211399555206299,left,1,kugle,nøgle,2244,001,2025-11-28_12-31-12,
55,tortur_compressed.wav,negative,tortur,nøgle,babble_76.wav,magisk_reversed.wav,finger_reversed.wav,,,,,0,26,26,26,left,0.4912259578704834,left,1,tortur,nøgle,2244,001,2025-11-28_12-31-12,
61,ledning_compressed.wav,neutral,ledning,syndig,babble_53.wav,succes_reversed.wav,kage_reversed.wav,,,,,0,27,27,27,right,1.6343507766723633,right,1,syndig,ledning,2244,001,2025-11-28_12-31-12,
46,ankel_compressed.wav,neutral,ankel,mester,babble_51.wav,morder_reversed.wav,pjece_reversed.wav,,,,,0,28,28,28,right,0.7293820381164551,right,1,mester,ankel,2244,001,2025-11-28_12-31-12,
63,statue_compressed.wav,neutral,statue,gave,babble_46.wav,lampe_reversed.wav,krise_reversed.wav,,,,,0,29,29,29,right,0.4311230182647705,right,1,gave,statue,2244,001,2025-11-28_12-31-12,
17,borddug_compressed.wav,neutral,borddug,fedme,babble_27.wav,affald_reversed.wav,kande_reversed.wav,,,,,0,30,30,30,left,0.5589888095855713,left,1,borddug,fedme,2244,001,2025-11-28_12-31-12,
70,hånlig_compressed.wav,negative,hånlig,gidsel,babble_40.wav,venlig_reversed.wav,festlig_reversed.wav,,,,,0,31,31,31,right,0.5518569946289062,right,1,gidsel,hånlig,2244,001,2025-11-28_12-31-12,
43,banner_compressed.wav,neutral,banner,museum,babble_39.wav,bange_reversed.wav,hage_reversed.wav,,,,,0,32,32,32,right,2.378814935684204,right,1,museum,banner,2244,001,2025-11-28_12-31-12,
4,accept_compressed.wav,positive,accept,mave,babble_82.wav,vandal_reversed.wav,marked_reversed.wav,,,,,0,33,33,33,right,1.0001471042633057,right,1,mave,accept,2244,001,2025-11-28_12-31-12,
87,ønske_compressed.wav,positive,ønske,ensom,babble_73.wav,nøgle_reversed.wav,regnbue_reversed.wav,,,,,0,34,34,34,left,0.6241028308868408,left,1,ønske,ensom,2244,001,2025-11-28_12-31-12,
49,nøgle_compressed.wav,neutral,nøgle,patent,babble_37.wav,bygning_reversed.wav,voldtægt_reversed.wav,,,,,0,35,35,35,left,0.35012197494506836,left,1,nøgle,patent,2244,001,2025-11-28_12-31-12,
44,dæmpet_compressed.wav,neutral,dæmpet,kugle,babble_51.wav,rædsel_reversed.wav,gidsel_reversed.wav,,,,,0,36,36,36,right,1.450995922088623,right,1,kugle,dæmpet,2244,001,2025-11-28_12-31-12,
1,frygtsom_compressed.wav,negative,frygtsom,borddug,babble_61.wav,blomstre_reversed.wav,lærer_reversed.wav,,,,,0,37,37,37,right,0.430448055267334,right,1,borddug,frygtsom,2244,001,2025-11-28_12-31-12,
25,regnbue_compressed.wav,positive,regnbue,trussel,babble_74.wav,banner_reversed.wav,kontor_reversed.wav,,,,,0,38,38,38,right,0.6198489665985107,right,1,trussel,regnbue,2244,001,2025-11-28_12-31-12,
42,trofæ_compressed.wav,positive,trofæ,himmel,babble_9.wav,lærer_reversed.wav,magisk_reversed.wav,,,,,0,39,39,39,left,0.36369919776916504,left,1,trofæ,himmel,2244,001,2025-11-28_12-31-12,
76,kugle_compressed.wav,neutral,kugle,kujon,babble_40.wav,dæmpet_reversed.wav,venlig_reversed.wav,,,,,0,40,40,40,left,0.33837103843688965,right,0,kujon,kugle,2244,001,2025-11-28_12-31-12,
50,brænde_compressed.wav,negative,brænde,succes,babble_47.wav,motor_reversed.wav,gave_reversed.wav,,,,,0,41,41,41,right,1.7629389762878418,left,0,brænde,succes,2244,001,2025-11-28_12-31-12,
34,spise_compressed.wav,positive,spise,flirte,babble_74.wav,smerte_reversed.wav,festlig_reversed.wav,,,,,0,42,42,42,left,0.3831179141998291,left,1,spise,flirte,2244,001,2025-11-28_12-31-12,
81,bifald_compressed.wav,positive,bifald,kujon,babble_46.wav,rædsel_reversed.wav,latter_reversed.wav,,,,,0,43,43,43,left,0.5317769050598145,left,1,bifald,kujon,2244,001,2025-11-28_12-31-12,
38,metal_compressed.wav,neutral,metal,hage,babble_41.wav,vinde_reversed.wav,borddug_reversed.wav,,,,,0,44,44,44,right,0.6256711483001709,right,1,hage,metal,2244,001,2025-11-28_12-31-12,
79,sygdom_compressed.wav,negative,sygdom,slave,babble_90.wav,kæle_reversed.wav,flirte_reversed.wav,,,,,0,45,45,45,right,0.6074628829956055,right,1,slave,sygdom,2244,001,2025-11-28_12-31-12,
62,hage_compressed.wav,neutral,hage,papir,babble_60.wav,utro_reversed.wav,natur_reversed.wav,,,,,0,46,46,46,right,1.0008399486541748,right,1,papir,hage,2244,001,2025-11-28_12-31-12,
89,konge_compressed.wav,positive,konge,koldbrand,babble_23.wav,fiasko_reversed.wav,nonsens_reversed.wav,,,,,0,47,47,47,right,1.9024839401245117,right,1,koldbrand,konge,2244,001,2025-11-28_12-31-12,
88,bifald_compressed.wav,positive,bifald,borddug,babble_95.wav,skyldig_reversed.wav,misbrug_reversed.wav,,,,,0,48,48,48,left,0.41478705406188965,left,1,bifald,borddug,2244,001,2025-11-28_12-31-12,
72,giftig_compressed.wav,negative,giftig,sygdom,babble_45.wav,albue_reversed.wav,tortur_reversed.wav,,,,,0,49,49,49,left,0.5326340198516846,left,1,giftig,sygdom,2244,001,2025-11-28_12-31-12,
28,spænding_compressed.wav,positive,spænding,hage,babble_29.wav,gaffel_reversed.wav,leder_reversed.wav,,,,,0,50,50,50,left,1.1426258087158203,left,1,spænding,hage,2244,001,2025-11-28_12-31-12,
84,sollys_compressed.wav,positive,sollys,redning,babble_2.wav,violin_reversed.wav,regnbue_reversed.wav,,,,,0,51,51,51,left,1.6860377788543701,right,0,redning,sollys,2244,001,2025-11-28_12-31-12,
68,lampe_compressed.wav,neutral,lampe,konkurs,babble_52.wav,avis_reversed.wav,konkurs_reversed.wav,,,,,0,52,52,52,right,0.6225321292877197,right,1,konkurs,lampe,2244,001,2025-11-28_12-31-12,
12,papir_compressed.wav,neutral,papir,himmel,babble_9.wav,putte_reversed.wav,smerte_reversed.wav,,,,,0,53,53,53,left,1.4249000549316406,left,1,papir,himmel,2244,001,2025-11-28_12-31-12,
52,fjendtlig_compressed.wav,negative,fjendtlig,rædsel,babble_22.wav,ønske_reversed.wav,hjerte_reversed.wav,,,,,0,54,54,54,left,2.024851083755493,left,1,fjendtlig,rædsel,2244,001,2025-11-28_12-31-12,
21,fremskridt_compressed.wav,positive,fremskridt,skuffe,babble_86.wav,voldtægt_reversed.wav,forkert_reversed.wav,,,,,0,55,55,55,right,0.5720458030700684,right,1,skuffe,fremskridt,2244,001,2025-11-28_12-31-12,
24,kedel_compressed.wav,neutral,kedel,gidsel,babble_79.wav,krise_reversed.wav,plakat_reversed.wav,,,,,0,56,56,56,right,0.5733020305633545,right,1,gidsel,kedel,2244,001,2025-11-28_12-31-12,
27,skade_compressed.wav,negative,skade,gaffel,babble_43.wav,utro_reversed.wav,vandal_reversed.wav,,,,,0,57,57,57,right,1.5578441619873047,left,0,skade,gaffel,2244,001,2025-11-28_12-31-12,
35,regnbue_compressed.wav,positive,regnbue,tortur,babble_4.wav,skyldig_reversed.wav,kande_reversed.wav,,,,,0,58,58,58,right,1.3187768459320068,right,1,tortur,regnbue,2244,001,2025-11-28_12-31-12,
45,metal_compressed.wav,neutral,metal,kiste,babble_62.wav,jubel_reversed.wav,accept_reversed.wav,,,,,0,59,59,59,right,0.4837639331817627,right,1,kiste,metal,2244,001,2025-11-28_12-31-12,
8,talent_compressed.wav,positive,talent,illoyal,babble_1.wav,syndig_reversed.wav,affald_reversed.wav,,,,,0,60,60,60,left,0.3963279724121094,left,1,talent,illoyal,2244,001,2025-11-28_12-31-12,
36,diamant_compressed.wav,positive,diamant,afvist,babble_10.wav,djævel_reversed.wav,fase_reversed.wav,,,,,0,61,61,61,left,0.5457849502563477,left,1,diamant,afvist,2244,001,2025-11-28_12-31-12,
22,bygning_compressed.wav,neutral,bygning,rådden,babble_70.wav,forpint_reversed.wav,spise_reversed.wav,,,,,0,62,62,62,left,1.0055079460144043,left,1,bygning,rådden,2244,001,2025-11-28_12-31-12,
20,koldbrand_compressed.wav,negative,koldbrand,sindssyg,babble_40.wav,diamant_reversed.wav,modgang_reversed.wav,,,,,0,63,63,63,left,1.433485984802246,right,0,sindssyg,koldbrand,2244,001,2025-11-28_12-31-12,
86,motor_compressed.wav,neutral,motor,brutal,babble_29.wav,gave_reversed.wav,succes_reversed.wav,,,,,0,64,64,64,left,0.593660831451416,left,1,motor,brutal,2244,001,2025-11-28_12-31-12,
14,røver_compressed.wav,negative,røver,taxa,babble_84.wav,kande_reversed.wav,skønhed_reversed.wav,,,,,0,65,65,65,left,0.6480190753936768,left,1,røver,taxa,2244,001,2025-11-28_12-31-12,
54,kvæles_compressed.wav,negative,kvæles,kugle,babble_64.wav,kande_reversed.wav,spise_reversed.wav,,,,,0,66,66,66,left,0.6159899234771729,left,1,kvæles,kugle,2244,001,2025-11-28_12-31-12,
58,motor_compressed.wav,neutral,motor,albue,babble_77.wav,sollys_reversed.wav,albue_reversed.wav,,,,,0,67,67,67,right,0.4914581775665283,right,1,albue,motor,2244,001,2025-11-28_12-31-12,
19,violin_compressed.wav,neutral,violin,trofæ,babble_88.wav,luksus_reversed.wav,krise_reversed.wav,,,,,0,68,68,68,left,1.724675178527832,left,1,violin,trofæ,2244,001,2025-11-28_12-31-12,
37,hader_compressed.wav,negative,hader,brutal,babble_91.wav,rædsel_reversed.wav,natur_reversed.wav,,,,,0,69,69,69,right,0.8309049606323242,right,1,brutal,hader,2244,001,2025-11-28_12-31-12,
69,passion_compressed.wav,positive,passion,gaffel,babble_59.wav,regnbue_reversed.wav,trofæ_reversed.wav,,,,,0,70,70,70,right,0.7771890163421631,right,1,gaffel,passion,2244,001,2025-11-28_12-31-12,
67,sindssyg_compressed.wav,negative,sindssyg,tilfreds,babble_2.wav,sygdom_reversed.wav,himmel_reversed.wav,,,,,0,71,71,71,left,0.43607401847839355,left,1,sindssyg,tilfreds,2244,001,2025-11-28_12-31-12,
10,genstand_compressed.wav,neutral,genstand,måned,babble_67.wav,kage_reversed.wav,tumor_reversed.wav,,,,,0,72,72,72,left,0.44371700286865234,left,1,genstand,måned,2244,001,2025-11-28_12-31-12,
23,fængsel_compressed.wav,negative,fængsel,ærlig,babble_8.wav,kage_reversed.wav,voldtægt_reversed.wav,,,,,0,73,73,73,right,0.4657020568847656,right,1,ærlig,fængsel,2244,001,2025-11-28_12-31-12,
75,rotte_compressed.wav,negative,rotte,varme,babble_86.wav,fedme_reversed.wav,nedbrud_reversed.wav,,,,,0,74,74,74,left,1.0576140880584717,left,1,rotte,varme,2244,001,2025-11-28_12-31-12,
77,måned_compressed.wav,neutral,måned,museum,babble_42.wav,hånlig_reversed.wav,flirte_reversed.wav,,,,,0,75,75,75,right,1.0172760486602783,right,1,museum,måned,2244,001,2025-11-28_12-31-12,
33,illoyal_compressed.wav,negative,illoyal,beskidt,babble_94.wav,talent_reversed.wav,luksus_reversed.wav,,,,,0,76,76,76,left,1.0640840530395508,left,1,illoyal,beskidt,2244,001,2025-11-28_12-31-12,
3,vandfald_compressed.wav,positive,vandfald,putte,babble_34.wav,grimme_reversed.wav,metal_reversed.wav,,,,,0,77,77,77,left,0.4754049777984619,left,1,vandfald,putte,2244,001,2025-11-28_12-31-12,
41,leder_compressed.wav,positive,leder,penge,babble_8.wav,albue_reversed.wav,nøgle_reversed.wav,,,,,0,78,78,78,right,0.5918240547180176,right,1,penge,leder,2244,001,2025-11-28_12-31-12,
85,fremskridt_compressed.wav,positive,fremskridt,bygning,babble_23.wav,sygdom_reversed.wav,utro_reversed.wav,,,,,0,79,79,79,left,0.4398059844970703,left,1,fremskridt,bygning,2244,001,2025-11-28_12-31-12,
13,minder_compressed.wav,positive,minder,affald,babble_93.wav,festlig_reversed.wav,fængsel_reversed.wav,,,,,0,80,80,80,left,0.6476929187774658,left,1,minder,affald,2244,001,2025-11-28_12-31-12,
30,fremskridt_compressed.wav,positive,fremskridt,lampe,babble_25.wav,hader_reversed.wav,vandfald_reversed.wav,,,,,0,81,81,81,right,0.47974181175231934,right,1,lampe,fremskridt,2244,001,2025-11-28_12-31-12,
64,albue_compressed.wav,neutral,albue,tortur,babble_29.wav,nedbrud_reversed.wav,skammel_reversed.wav,,,,,0,82,82,82,right,1.415806770324707,right,1,tortur,albue,2244,001,2025-11-28_12-31-12,
74,kage_compressed.wav,positive,kage,smerte,babble_79.wav,gade_reversed.wav,forkert_reversed.wav,,,,,0,83,83,83,left,0.4149589538574219,left,1,kage,smerte,2244,001,2025-11-28_12-31-12,
53,redskab_compressed.wav,neutral,redskab,forfald,babble_73.wav,ugle_reversed.wav,søsyg_reversed.wav,,,,,0,84,84,84,left,1.228766918182373,left,1,redskab,forfald,2244,001,2025-11-28_12-31-12,
