signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.4,SILENCE,NA,bab14.wav,morder_reversed.wav,bombe_reversed.wav,,,,,0,142,142,142,,,z,0.939234875000011,Correct Rejection,0.6282729309019591,victor1,001,2025-11-13_13-47-52,
absent,0.6,SILENCE,NA,bab10.wav,brutal_reversed.wav,grimme_reversed.wav,,,,,0,143,143,143,,,z,0.6388052500001322,Correct Rejection,0.7736454175313154,victor1,001,2025-11-13_13-47-52,
present,0.2,natur_compressed.wav,natur,bab21.wav,enhed_reversed.wav,djævel_reversed.wav,,,,,0,144,144,144,,,m,0.631132665999985,Hit,1.086553218544514,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab14.wav,fængsel_reversed.wav,ønske_reversed.wav,,,,,0,145,145,145,,,z,2.8018902080000316,Correct Rejection,1.4189902744451015,victor1,001,2025-11-13_13-47-52,
present,0.4,fedme_compressed.wav,fedme,bab10.wav,jubel_reversed.wav,pude_reversed.wav,,,,,0,146,146,146,,,m,1.2197864999998274,Hit,0.9697778171618764,victor1,001,2025-11-13_13-47-52,
absent,0.4,SILENCE,NA,bab9.wav,opstemt_reversed.wav,heldig_reversed.wav,,,,,0,147,147,147,,,z,1.593422708999924,Correct Rejection,0.7507526504895856,victor1,001,2025-11-13_13-47-52,
present,0.5,skønhed_compressed.wav,skønhed,bab10.wav,genert_reversed.wav,patent_reversed.wav,,,,,0,148,148,148,,,m,0.5158683340000607,Hit,1.394924421159058,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab4.wav,konkurs_reversed.wav,respekt_reversed.wav,,,,,0,149,149,149,,,z,1.0027645410000332,Correct Rejection,0.9688628632862238,victor1,001,2025-11-13_13-47-52,
present,0.6,putte_compressed.wav,putte,bab5.wav,tilfreds_reversed.wav,sæde_reversed.wav,,,,,0,150,150,150,,,m,0.3637197499999729,Hit,0.9684913811168474,victor1,001,2025-11-13_13-47-52,
absent,0.5,SILENCE,NA,bab9.wav,sejre_reversed.wav,bange_reversed.wav,,,,,0,151,151,151,,,z,0.7222505419999834,Correct Rejection,1.1595561261634528,victor1,001,2025-11-13_13-47-52,
present,0.4,himlen_compressed.wav,himlen,bab4.wav,beskidt_reversed.wav,sollys_reversed.wav,,,,,0,152,152,152,,,m,0.7816707080000924,Hit,0.5104028981746164,victor1,001,2025-11-13_13-47-52,
present,0.6,ensom_compressed.wav,ensom,bab8.wav,pjece_reversed.wav,himmel_reversed.wav,,,,,0,153,153,153,,,m,0.5053905830000076,Hit,0.623764770350493,victor1,001,2025-11-13_13-47-52,
