signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.1,knude_compressed.wav,knude,bab8.wav,borddug_reversed.wav,plakat_reversed.wav,,,,,0,129,129,129,,,m,0.2483216660002654,Hit,0.7028933307092653,johanv1,001,2025-11-13_16-36-05,
absent,0.6,SILENCE,NA,bab8.wav,enhed_reversed.wav,gaffel_reversed.wav,,,,,0,130,130,130,,,z,0.9697467079995477,Correct Rejection,0.6188752194060062,johanv1,001,2025-11-13_16-36-05,
present,0.3,intim_compressed.wav,intim,bab14.wav,illoyal_reversed.wav,oprør_reversed.wav,,,,,0,131,131,131,,,m,0.5658059999996112,Hit,1.4552686632858105,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab6.wav,ledning_reversed.wav,banner_reversed.wav,,,,,0,132,132,132,,,z,0.7472051670001747,Correct Rejection,1.3865871132388419,johanv1,001,2025-11-13_16-36-05,
absent,0.3,SILENCE,NA,bab6.wav,mester_reversed.wav,banner_reversed.wav,,,,,0,133,133,133,,,z,0.68214637499932,Correct Rejection,1.2683418049204707,johanv1,001,2025-11-13_16-36-05,
present,0.1,selvmord_compressed.wav,selvmord,bab14.wav,flirte_reversed.wav,gade_reversed.wav,,,,,0,134,134,134,,,m,0.39736412500042206,Hit,0.8440028015793626,johanv1,001,2025-11-13_16-36-05,
present,0.3,voldsom_compressed.wav,voldsom,bab20.wav,sindssyg_reversed.wav,talent_reversed.wav,,,,,0,135,135,135,,,m,0.37471641699994507,Hit,1.4912044444901786,johanv1,001,2025-11-13_16-36-05,
present,0.5,cirkus_compressed.wav,cirkus,bab4.wav,skammel_reversed.wav,nonsens_reversed.wav,,,,,0,136,136,136,,,z,5.751311666999754,Miss,1.1411212761402638,johanv1,001,2025-11-13_16-36-05,
present,0.4,skade_compressed.wav,skade,bab14.wav,enhed_reversed.wav,opstemt_reversed.wav,,,,,0,137,137,137,,,m,0.3081157910000911,Hit,0.6617740034812728,johanv1,001,2025-11-13_16-36-05,
absent,0.5,SILENCE,NA,bab8.wav,albue_reversed.wav,mester_reversed.wav,,,,,0,138,138,138,,,z,0.9046650000000227,Correct Rejection,0.7590736243228624,johanv1,001,2025-11-13_16-36-05,
absent,0.7,SILENCE,NA,bab9.wav,nonne_reversed.wav,borddug_reversed.wav,,,,,0,139,139,139,,,z,0.6713653329998124,Correct Rejection,1.2973375212237963,johanv1,001,2025-11-13_16-36-05,
present,0.7,rådden_compressed.wav,rådden,bab20.wav,bifald_reversed.wav,bygning_reversed.wav,,,,,0,140,140,140,,,m,0.25698216699947807,Hit,1.4433699346275017,johanv1,001,2025-11-13_16-36-05,
present,0.2,dæmon_compressed.wav,dæmon,bab4.wav,rotte_reversed.wav,festlig_reversed.wav,,,,,0,141,141,141,,,m,0.22416358400005265,Hit,1.4791553905169135,johanv1,001,2025-11-13_16-36-05,
present,0.1,oprørt_compressed.wav,oprørt,bab14.wav,forkert_reversed.wav,lærer_reversed.wav,,,,,0,142,142,142,,,z,0.6691908749999129,Miss,0.7354526840237299,johanv1,001,2025-11-13_16-36-05,
absent,0.1,SILENCE,NA,bab8.wav,grimme_reversed.wav,ferie_reversed.wav,,,,,0,143,143,143,,,m,1.5633257090003099,False Alarm,0.7905578570531528,johanv1,001,2025-11-13_16-36-05,
present,0.3,fængsel_compressed.wav,fængsel,bab20.wav,bombe_reversed.wav,morder_reversed.wav,,,,,0,144,144,144,,,z,0.5039210000004459,Miss,1.3175082709928616,johanv1,001,2025-11-13_16-36-05,
present,0.2,brutal_compressed.wav,brutal,bab8.wav,illoyal_reversed.wav,violin_reversed.wav,,,,,0,145,145,145,,,m,0.31881741599954694,Hit,0.9682142068238853,johanv1,001,2025-11-13_16-36-05,
absent,0.7,SILENCE,NA,bab6.wav,konkurs_reversed.wav,succes_reversed.wav,,,,,0,146,146,146,,,z,0.8032665420005287,Correct Rejection,1.1972048839478335,johanv1,001,2025-11-13_16-36-05,
present,0.3,ugle_compressed.wav,ugle,bab10.wav,gidsel_reversed.wav,vandfald_reversed.wav,,,,,0,147,147,147,,,z,0.48440983300042717,Miss,0.8622312477280878,johanv1,001,2025-11-13_16-36-05,
present,0.2,forår_compressed.wav,forår,bab21.wav,albue_reversed.wav,skønhed_reversed.wav,,,,,0,148,148,148,,,m,0.27408837500024674,Hit,1.4567119023191528,johanv1,001,2025-11-13_16-36-05,
present,0.3,jubel_compressed.wav,jubel,bab15.wav,patent_reversed.wav,fiasko_reversed.wav,,,,,0,149,149,149,,,z,0.5474960840001586,Miss,1.1343979562990791,johanv1,001,2025-11-13_16-36-05,
absent,0.3,SILENCE,NA,bab5.wav,forpint_reversed.wav,genstand_reversed.wav,,,,,0,150,150,150,,,z,1.0073337079993507,Correct Rejection,0.9114589216178133,johanv1,001,2025-11-13_16-36-05,
present,0.2,vandal_compressed.wav,vandal,bab14.wav,respekt_reversed.wav,salat_reversed.wav,,,,,0,151,151,151,,,m,0.3084335000003193,Hit,0.7732279837913086,johanv1,001,2025-11-13_16-36-05,
absent,0.5,SILENCE,NA,bab5.wav,slagtning_reversed.wav,smerte_reversed.wav,,,,,0,152,152,152,,,z,1.5611738329998843,Correct Rejection,1.161082492801862,johanv1,001,2025-11-13_16-36-05,
present,0.7,stjerne_compressed.wav,stjerne,bab10.wav,rigdom_reversed.wav,taxa_reversed.wav,,,,,0,153,153,153,,,m,0.6125601670000833,Hit,0.6289395831917997,johanv1,001,2025-11-13_16-36-05,
present,0.4,stjerne_compressed.wav,stjerne,bab14.wav,rigdom_reversed.wav,vandal_reversed.wav,,,,,0,154,154,154,,,m,0.38743875000000116,Hit,0.760606875926981,johanv1,001,2025-11-13_16-36-05,
present,0.1,salat_compressed.wav,salat,bab13.wav,oprør_reversed.wav,genstand_reversed.wav,,,,,0,155,155,155,,,m,0.2500497920000271,Hit,0.5686955041434272,johanv1,001,2025-11-13_16-36-05,
absent,0.2,SILENCE,NA,bab20.wav,sygdom_reversed.wav,konkurs_reversed.wav,,,,,0,156,156,156,,,z,0.937229875000412,Correct Rejection,0.8468250656021618,johanv1,001,2025-11-13_16-36-05,
absent,0.3,SILENCE,NA,bab4.wav,dæmpet_reversed.wav,nedbrud_reversed.wav,,,,,0,157,157,157,,,z,1.7145066670000233,Correct Rejection,1.3226368558217545,johanv1,001,2025-11-13_16-36-05,
absent,0.6,SILENCE,NA,bab21.wav,ugle_reversed.wav,nedbrud_reversed.wav,,,,,0,158,158,158,,,z,1.096587458000613,Correct Rejection,1.0493577921107755,johanv1,001,2025-11-13_16-36-05,
present,0.1,afskyr_compressed.wav,afskyr,bab4.wav,utro_reversed.wav,kujon_reversed.wav,,,,,0,159,159,159,,,m,0.22246666699993511,Hit,1.323647201840989,johanv1,001,2025-11-13_16-36-05,
absent,0.3,SILENCE,NA,bab15.wav,nøgle_reversed.wav,sollys_reversed.wav,,,,,0,160,160,160,,,z,0.455625083999621,Correct Rejection,1.3655647456644895,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab4.wav,engel_reversed.wav,sexet_reversed.wav,,,,,0,161,161,161,,,z,0.8557593330006057,Correct Rejection,0.648811405375661,johanv1,001,2025-11-13_16-36-05,
present,0.6,patent_compressed.wav,patent,bab21.wav,skønhed_reversed.wav,sindssyg_reversed.wav,,,,,0,162,162,162,,,m,0.4888495839995812,Hit,0.8316600443981116,johanv1,001,2025-11-13_16-36-05,
present,0.3,vinde_compressed.wav,vinde,bab9.wav,koldbrand_reversed.wav,tortur_reversed.wav,,,,,0,163,163,163,,,m,0.22013262500058772,Hit,0.8841697468757947,johanv1,001,2025-11-13_16-36-05,
present,0.6,slave_compressed.wav,slave,bab6.wav,skyldig_reversed.wav,papir_reversed.wav,,,,,0,164,164,164,,,m,0.22157616700042126,Hit,1.0923769886689811,johanv1,001,2025-11-13_16-36-05,
