trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,Participant ID,Session,date,
26,AF22HAS.JPG,brutal_compressed.wav,negative,babble_2.wav,fjendtlig_reversed.wav,hage_reversed.wav,,,,,0,4,4,4,4,1.6922717094421387,0810,001,2025-11-26_19-58-50,
44,AM31HAS.JPG,fjollet_compressed.wav,positive,babble_66.wav,patent_reversed.wav,forfald_reversed.wav,,,,,0,5,5,5,7,1.7214162349700928,0810,001,2025-11-26_19-58-50,
53,AM22HAS.JPG,ankel_compressed.wav,neutral,babble_11.wav,humor_reversed.wav,vindue_reversed.wav,,,,,0,6,6,6,8,3.699190616607666,0810,001,2025-11-26_19-58-50,
78,AF34NES.JPG,ensom_compressed.wav,negative,babble_17.wav,engel_reversed.wav,brænde_reversed.wav,,,,,0,7,7,7,5,3.2090110778808594,0810,001,2025-11-26_19-58-50,
83,AM16NES.JPG,SILENCE,no-prime,babble_67.wav,kujon_reversed.wav,blodig_reversed.wav,,,,,0,8,8,8,6,1.7763614654541016,0810,001,2025-11-26_19-58-50,
125,AM04NES.JPG,ensom_compressed.wav,negative,babble_62.wav,konge_reversed.wav,brænde_reversed.wav,,,,,0,9,9,9,2,1.433720350265503,0810,001,2025-11-26_19-58-50,
133,AF17HAS.JPG,skyldig_compressed.wav,negative,babble_9.wav,humor_reversed.wav,violin_reversed.wav,,,,,0,10,10,10,7,2.6270339488983154,0810,001,2025-11-26_19-58-50,
29,AF09HAS.JPG,sandhed_compressed.wav,positive,babble_82.wav,respekt_reversed.wav,genstand_reversed.wav,,,,,0,11,11,11,6,2.1811485290527344,0810,001,2025-11-26_19-58-50,
47,AM15HAS.JPG,ensom_compressed.wav,negative,babble_6.wav,himlen_reversed.wav,engel_reversed.wav,,,,,0,12,12,12,5,4.759719371795654,0810,001,2025-11-26_19-58-50,
127,AM32HAS.JPG,papir_compressed.wav,neutral,babble_32.wav,kæle_reversed.wav,oprørt_reversed.wav,,,,,0,13,13,13,8,1.03141188621521,0810,001,2025-11-26_19-58-50,
92,AF13ANS.JPG,SILENCE,no-prime,babble_39.wav,marked_reversed.wav,nedbrud_reversed.wav,,,,,0,14,14,14,6,3.2307636737823486,0810,001,2025-11-26_19-58-50,
105,AM23ANS.JPG,smerte_compressed.wav,negative,babble_87.wav,hage_reversed.wav,vindue_reversed.wav,,,,,0,15,15,15,3,3.4807820320129395,0810,001,2025-11-26_19-58-50,
93,AF17NES.JPG,affald_compressed.wav,negative,babble_96.wav,nonsens_reversed.wav,sikker_reversed.wav,,,,,0,16,16,16,2,2.172341823577881,0810,001,2025-11-26_19-58-50,
110,AM21HAS.JPG,dæmon_compressed.wav,negative,babble_14.wav,statue_reversed.wav,ensom_reversed.wav,,,,,0,17,17,17,7,2.2603909969329834,0810,001,2025-11-26_19-58-50,
108,AM02ANS.JPG,misbrug_compressed.wav,negative,babble_86.wav,kage_reversed.wav,konkurs_reversed.wav,,,,,0,18,18,18,2,1.8930113315582275,0810,001,2025-11-26_19-58-50,
195,AF31ANS.JPG,respekt_compressed.wav,positive,babble_88.wav,forfald_reversed.wav,nedbrud_reversed.wav,,,,,0,19,19,19,3,1.7816762924194336,0810,001,2025-11-26_19-58-50,
64,AM07HAS.JPG,SILENCE,no-prime,babble_3.wav,spænding_reversed.wav,gaffel_reversed.wav,,,,,0,20,20,20,7,0.8777451515197754,0810,001,2025-11-26_19-58-50,
32,AM25HAS.JPG,lækker_compressed.wav,positive,babble_18.wav,himmel_reversed.wav,heldig_reversed.wav,,,,,0,21,21,21,8,4.011445999145508,0810,001,2025-11-26_19-58-50,
132,AF25ANS.JPG,SILENCE,no-prime,babble_18.wav,dollar_reversed.wav,marked_reversed.wav,,,,,0,22,22,22,1,1.4871468544006348,0810,001,2025-11-26_19-58-50,
179,AM31ANS.JPG,SILENCE,no-prime,babble_96.wav,affald_reversed.wav,kage_reversed.wav,,,,,0,23,23,23,4,1.5548651218414307,0810,001,2025-11-26_19-58-50,
70,AF20NES.JPG,baby_compressed.wav,positive,babble_27.wav,fremskridt_reversed.wav,papir_reversed.wav,,,,,0,24,24,24,2,1.8748233318328857,0810,001,2025-11-26_19-58-50,
158,AF19NES.JPG,SILENCE,no-prime,babble_69.wav,venlig_reversed.wav,leder_reversed.wav,,,,,0,25,25,25,5,1.365260124206543,0810,001,2025-11-26_19-58-50,
103,AF18HAS.JPG,SILENCE,no-prime,babble_61.wav,sindssyg_reversed.wav,rigdom_reversed.wav,,,,,0,26,26,26,8,0.760552167892456,0810,001,2025-11-26_19-58-50,
42,AM08HAS.JPG,brænde_compressed.wav,negative,babble_96.wav,spænding_reversed.wav,violin_reversed.wav,,,,,0,27,27,27,7,1.5838749408721924,0810,001,2025-11-26_19-58-50,
67,AM34ANS.JPG,latter_compressed.wav,positive,babble_13.wav,rotte_reversed.wav,konge_reversed.wav,,,,,0,28,28,28,1,3.3779540061950684,0810,001,2025-11-26_19-58-50,
84,AF08HAS.JPG,patent_compressed.wav,neutral,babble_28.wav,skønhed_reversed.wav,spænding_reversed.wav,,,,,0,29,29,29,9,1.5796830654144287,0810,001,2025-11-26_19-58-50,
30,AM12NES.JPG,væmmes_compressed.wav,negative,babble_68.wav,djævel_reversed.wav,syndig_reversed.wav,,,,,0,30,30,30,5,1.0705623626708984,0810,001,2025-11-26_19-58-50,
139,AF11HAS.JPG,SILENCE,no-prime,babble_17.wav,slagtning_reversed.wav,fængsel_reversed.wav,,,,,0,31,31,31,7,1.1717066764831543,0810,001,2025-11-26_19-58-50,
164,AF03NES.JPG,SILENCE,no-prime,babble_14.wav,respekt_reversed.wav,gratis_reversed.wav,,,,,0,32,32,32,3,1.0485000610351562,0810,001,2025-11-26_19-58-50,
148,AM09ANS.JPG,bygning_compressed.wav,neutral,babble_1.wav,fedme_reversed.wav,dæmpet_reversed.wav,,,,,0,33,33,33,2,0.6801807880401611,0810,001,2025-11-26_19-58-50,
169,AF07ANS.JPG,konge_compressed.wav,positive,babble_7.wav,vinde_reversed.wav,lækker_reversed.wav,,,,,0,34,34,34,4,0.900047779083252,0810,001,2025-11-26_19-58-50,
60,AM03HAS.JPG,magisk_compressed.wav,positive,babble_59.wav,skønhed_reversed.wav,fedme_reversed.wav,,,,,0,35,35,35,4,5.716046094894409,0810,001,2025-11-26_19-58-50,
174,AF18NES.JPG,bombe_compressed.wav,negative,babble_71.wav,taxa_reversed.wav,ankel_reversed.wav,,,,,0,36,36,36,2,1.5253949165344238,0810,001,2025-11-26_19-58-50,
200,AF21ANS.JPG,SILENCE,no-prime,babble_29.wav,kæle_reversed.wav,søsyg_reversed.wav,,,,,0,37,37,37,1,0.4642601013183594,0810,001,2025-11-26_19-58-50,
33,AM32ANS.JPG,magisk_compressed.wav,positive,babble_44.wav,vindue_reversed.wav,stjerne_reversed.wav,,,,,0,38,38,38,4,1.6107537746429443,0810,001,2025-11-26_19-58-50,
87,AM11NES.JPG,oprørt_compressed.wav,negative,babble_46.wav,humor_reversed.wav,fjendtlig_reversed.wav,,,,,0,39,39,39,5,1.4420280456542969,0810,001,2025-11-26_19-58-50,
145,AF26NES.JPG,beskidt_compressed.wav,negative,babble_47.wav,rådden_reversed.wav,taxa_reversed.wav,,,,,0,40,40,40,5,1.4615070819854736,0810,001,2025-11-26_19-58-50,
52,AF04ANS.JPG,kvæles_compressed.wav,negative,babble_11.wav,skønhed_reversed.wav,oprørt_reversed.wav,,,,,0,41,41,41,3,2.647505283355713,0810,001,2025-11-26_19-58-50,
121,AM17NES.JPG,avis_compressed.wav,neutral,babble_49.wav,tumor_reversed.wav,trussel_reversed.wav,,,,,0,42,42,42,2,3.121185064315796,0810,001,2025-11-26_19-58-50,
41,AM05HAS.JPG,passion_compressed.wav,positive,babble_62.wav,taber_reversed.wav,oprørt_reversed.wav,,,,,0,43,43,43,8,1.9320039749145508,0810,001,2025-11-26_19-58-50,
172,AF12HAS.JPG,skyldig_compressed.wav,negative,babble_99.wav,oprørt_reversed.wav,mave_reversed.wav,,,,,0,44,44,44,6,1.557676076889038,0810,001,2025-11-26_19-58-50,
28,AM23NES.JPG,intim_compressed.wav,positive,babble_43.wav,sæde_reversed.wav,pjece_reversed.wav,,,,,0,45,45,45,3,3.7158830165863037,0810,001,2025-11-26_19-58-50,
35,AM06ANS.JPG,SILENCE,no-prime,babble_27.wav,gade_reversed.wav,lærer_reversed.wav,,,,,0,46,46,46,1,0.8615248203277588,0810,001,2025-11-26_19-58-50,
185,AF12NES.JPG,avis_compressed.wav,neutral,babble_10.wav,dæmon_reversed.wav,ønske_reversed.wav,,,,,0,47,47,47,4,1.9647412300109863,0810,001,2025-11-26_19-58-50,
155,AM20HAS.JPG,SILENCE,no-prime,babble_21.wav,ankel_reversed.wav,redning_reversed.wav,,,,,0,48,48,48,8,2.9747109413146973,0810,001,2025-11-26_19-58-50,
193,AM25NES.JPG,papir_compressed.wav,neutral,babble_21.wav,sindssyg_reversed.wav,magisk_reversed.wav,,,,,0,49,49,49,4,1.5225622653961182,0810,001,2025-11-26_19-58-50,
107,AF30NES.JPG,papir_compressed.wav,neutral,babble_19.wav,putte_reversed.wav,redskab_reversed.wav,,,,,0,50,50,50,5,3.853990316390991,0810,001,2025-11-26_19-58-50,
89,AF23ANS.JPG,kontor_compressed.wav,neutral,babble_5.wav,rådden_reversed.wav,kedel_reversed.wav,,,,,0,51,51,51,5,0.7202126979827881,0810,001,2025-11-26_19-58-50,
59,AF25NES.JPG,ære_compressed.wav,positive,babble_77.wav,misbrug_reversed.wav,forkert_reversed.wav,,,,,0,52,52,52,3,0.8006279468536377,0810,001,2025-11-26_19-58-50,
120,AF33NES.JPG,regnbue_compressed.wav,positive,babble_12.wav,succes_reversed.wav,ønske_reversed.wav,,,,,0,53,53,53,2,0.9640052318572998,0810,001,2025-11-26_19-58-50,
43,AM06HAS.JPG,flirte_compressed.wav,positive,babble_13.wav,skammel_reversed.wav,slagtning_reversed.wav,,,,,0,54,54,54,6,3.7031521797180176,0810,001,2025-11-26_19-58-50,
8,AF21NES.JPG,himmel_compressed.wav,positive,babble_59.wav,regnbue_reversed.wav,forpint_reversed.wav,,,,,0,55,55,55,4,3.1646859645843506,0810,001,2025-11-26_19-58-50,
183,AF19HAS.JPG,avis_compressed.wav,neutral,babble_66.wav,natur_reversed.wav,røver_reversed.wav,,,,,0,56,56,56,8,0.6714291572570801,0810,001,2025-11-26_19-58-50,
196,AM10NES.JPG,modgang_compressed.wav,negative,babble_40.wav,søsyg_reversed.wav,skammel_reversed.wav,,,,,0,57,57,57,5,6.116117238998413,0810,001,2025-11-26_19-58-50,
73,AM11ANS.JPG,fiasko_compressed.wav,negative,babble_4.wav,marked_reversed.wav,affald_reversed.wav,,,,,0,58,58,58,5,0.6149163246154785,0810,001,2025-11-26_19-58-50,
134,AF08NES.JPG,gidsel_compressed.wav,negative,babble_21.wav,pervers_reversed.wav,opstemt_reversed.wav,,,,,0,59,59,59,2,1.057079553604126,0810,001,2025-11-26_19-58-50,
66,AF17ANS.JPG,talent_compressed.wav,positive,babble_32.wav,opstemt_reversed.wav,brutal_reversed.wav,,,,,0,60,60,60,3,1.7049968242645264,0810,001,2025-11-26_19-58-50,
27,AM06NES.JPG,brutal_compressed.wav,negative,babble_6.wav,boble_reversed.wav,jubel_reversed.wav,,,,,0,61,61,61,3,1.6383843421936035,0810,001,2025-11-26_19-58-50,
96,AF10HAS.JPG,hjerte_compressed.wav,positive,babble_74.wav,accept_reversed.wav,heldig_reversed.wav,,,,,0,62,62,62,6,1.7442097663879395,0810,001,2025-11-26_19-58-50,
194,AM12ANS.JPG,utro_compressed.wav,negative,babble_77.wav,glæde_reversed.wav,skyldig_reversed.wav,,,,,0,63,63,63,5,1.1659893989562988,0810,001,2025-11-26_19-58-50,
62,AM17HAS.JPG,bifald_compressed.wav,positive,babble_74.wav,selvmord_reversed.wav,lyse_reversed.wav,,,,,0,64,64,64,7,3.364668130874634,0810,001,2025-11-26_19-58-50,
118,AF28NES.JPG,syndig_compressed.wav,negative,babble_19.wav,humor_reversed.wav,selvmord_reversed.wav,,,,,0,65,65,65,2,1.3645234107971191,0810,001,2025-11-26_19-58-50,
129,AM23HAS.JPG,glæde_compressed.wav,positive,babble_13.wav,patent_reversed.wav,kage_reversed.wav,,,,,0,66,66,66,8,1.0433881282806396,0810,001,2025-11-26_19-58-50,
115,AF29ANS.JPG,festlig_compressed.wav,positive,babble_15.wav,natur_reversed.wav,rigdom_reversed.wav,,,,,0,67,67,67,2,1.8805835247039795,0810,001,2025-11-26_19-58-50,
189,AF03HAS.JPG,borddug_compressed.wav,neutral,babble_11.wav,feber_reversed.wav,natur_reversed.wav,,,,,0,68,68,68,6,1.1131532192230225,0810,001,2025-11-26_19-58-50,
1,AM10ANS.JPG,væmmes_compressed.wav,negative,babble_43.wav,stjerne_reversed.wav,taber_reversed.wav,,,,,0,69,69,69,2,1.584754228591919,0810,001,2025-11-26_19-58-50,
9,AM29NES.JPG,varme_compressed.wav,positive,babble_33.wav,enhed_reversed.wav,måned_reversed.wav,,,,,0,70,70,70,4,1.5811455249786377,0810,001,2025-11-26_19-58-50,
131,AF02NES.JPG,diamant_compressed.wav,positive,babble_70.wav,kage_reversed.wav,koldbrand_reversed.wav,,,,,0,71,71,71,3,2.70648193359375,0810,001,2025-11-26_19-58-50,
54,AF23HAS.JPG,oprørt_compressed.wav,negative,babble_86.wav,kage_reversed.wav,vinde_reversed.wav,,,,,0,72,72,72,6,1.5858206748962402,0810,001,2025-11-26_19-58-50,
170,AF05ANS.JPG,voldtægt_compressed.wav,negative,babble_1.wav,patent_reversed.wav,hader_reversed.wav,,,,,0,73,73,73,4,4.150988340377808,0810,001,2025-11-26_19-58-50,
71,AF10ANS.JPG,SILENCE,no-prime,babble_92.wav,accept_reversed.wav,vinde_reversed.wav,,,,,0,74,74,74,5,1.5147743225097656,0810,001,2025-11-26_19-58-50,
111,AF20ANS.JPG,cirkus_compressed.wav,positive,babble_68.wav,kærtegn_reversed.wav,maling_reversed.wav,,,,,0,75,75,75,3,1.9845116138458252,0810,001,2025-11-26_19-58-50,
72,AF07NES.JPG,ærlig_compressed.wav,positive,babble_25.wav,kugle_reversed.wav,enhed_reversed.wav,,,,,0,76,76,76,5,1.8796961307525635,0810,001,2025-11-26_19-58-50,
106,AF16ANS.JPG,søsyg_compressed.wav,negative,babble_7.wav,ensom_reversed.wav,stjerne_reversed.wav,,,,,0,77,77,77,4,2.633417844772339,0810,001,2025-11-26_19-58-50,
90,AM35HAS.JPG,SILENCE,no-prime,babble_57.wav,trussel_reversed.wav,gidsel_reversed.wav,,,,,0,78,78,78,6,1.5340170860290527,0810,001,2025-11-26_19-58-50,
23,AF10NES.JPG,hjerte_compressed.wav,positive,babble_5.wav,sygdom_reversed.wav,redning_reversed.wav,,,,,0,79,79,79,2,1.0824153423309326,0810,001,2025-11-26_19-58-50,
94,AM13ANS.JPG,SILENCE,no-prime,babble_81.wav,trofæ_reversed.wav,kage_reversed.wav,,,,,0,80,80,80,4,1.0579297542572021,0810,001,2025-11-26_19-58-50,
2,AM07ANS.JPG,offer_compressed.wav,negative,babble_58.wav,djævel_reversed.wav,beskidt_reversed.wav,,,,,0,81,81,81,4,3.0711593627929688,0810,001,2025-11-26_19-58-50,
76,AF01NES.JPG,minder_compressed.wav,positive,babble_18.wav,sexet_reversed.wav,oprørt_reversed.wav,,,,,0,82,82,82,6,1.1175684928894043,0810,001,2025-11-26_19-58-50,
101,AF22ANS.JPG,slave_compressed.wav,negative,babble_60.wav,brutal_reversed.wav,slagtning_reversed.wav,,,,,0,83,83,83,2,1.1669437885284424,0810,001,2025-11-26_19-58-50,
31,AF29HAS.JPG,ledning_compressed.wav,neutral,babble_99.wav,lærer_reversed.wav,fedme_reversed.wav,,,,,0,84,84,84,7,1.5169005393981934,0810,001,2025-11-26_19-58-50,
37,AM09NES.JPG,gaffel_compressed.wav,neutral,babble_25.wav,ugle_reversed.wav,sollys_reversed.wav,,,,,0,85,85,85,5,0.9281489849090576,0810,001,2025-11-26_19-58-50,
140,AF14ANS.JPG,vandal_compressed.wav,negative,babble_88.wav,borddug_reversed.wav,gaffel_reversed.wav,,,,,0,86,86,86,3,2.7941458225250244,0810,001,2025-11-26_19-58-50,
46,AF08ANS.JPG,ørken_compressed.wav,negative,babble_56.wav,festlig_reversed.wav,pude_reversed.wav,,,,,0,87,87,87,4,3.160015344619751,0810,001,2025-11-26_19-58-50,
147,AM29HAS.JPG,frelser_compressed.wav,positive,babble_99.wav,pervers_reversed.wav,leder_reversed.wav,,,,,0,88,88,88,6,1.9552385807037354,0810,001,2025-11-26_19-58-50,
181,AF21HAS.JPG,himmel_compressed.wav,positive,babble_64.wav,feber_reversed.wav,sexet_reversed.wav,,,,,0,89,89,89,8,0.7478964328765869,0810,001,2025-11-26_19-58-50,
11,AM05ANS.JPG,lærer_compressed.wav,neutral,babble_8.wav,albue_reversed.wav,vandal_reversed.wav,,,,,0,90,90,90,4,1.1717679500579834,0810,001,2025-11-26_19-58-50,
56,AM21ANS.JPG,dæmpet_compressed.wav,neutral,babble_21.wav,rædsel_reversed.wav,fjendtlig_reversed.wav,,,,,0,91,91,91,4,3.2303481101989746,0810,001,2025-11-26_19-58-50,
146,AM13HAS.JPG,cirkel_compressed.wav,neutral,babble_49.wav,konge_reversed.wav,tilfreds_reversed.wav,,,,,0,92,92,92,6,2.677495241165161,0810,001,2025-11-26_19-58-50,
182,AF31HAS.JPG,SILENCE,no-prime,babble_88.wav,nonsens_reversed.wav,voldtægt_reversed.wav,,,,,0,93,93,93,7,1.5735316276550293,0810,001,2025-11-26_19-58-50,
17,AF15HAS.JPG,regnbue_compressed.wav,positive,babble_40.wav,poesi_reversed.wav,koldbrand_reversed.wav,,,,,0,94,94,94,7,1.5925428867340088,0810,001,2025-11-26_19-58-50,
102,AM26NES.JPG,afskyr_compressed.wav,negative,babble_95.wav,opstemt_reversed.wav,spænding_reversed.wav,,,,,0,95,95,95,4,2.6481759548187256,0810,001,2025-11-26_19-58-50,
100,AM04HAS.JPG,marked_compressed.wav,neutral,babble_44.wav,forkert_reversed.wav,finger_reversed.wav,,,,,0,96,96,96,8,0.9683578014373779,0810,001,2025-11-26_19-58-50,
49,AM17ANS.JPG,festlig_compressed.wav,positive,babble_63.wav,boble_reversed.wav,ørken_reversed.wav,,,,,0,97,97,97,3,2.65986967086792,0810,001,2025-11-26_19-58-50,
150,AM11HAS.JPG,forfald_compressed.wav,negative,babble_42.wav,forpint_reversed.wav,gave_reversed.wav,,,,,0,98,98,98,6,1.4291355609893799,0810,001,2025-11-26_19-58-50,
82,AM13NES.JPG,ankel_compressed.wav,neutral,babble_11.wav,motor_reversed.wav,himlen_reversed.wav,,,,,0,99,99,99,5,7.98351788520813,0810,001,2025-11-26_19-58-50,
14,AM28HAS.JPG,SILENCE,no-prime,babble_93.wav,lækker_reversed.wav,genstand_reversed.wav,,,,,0,100,100,100,6,2.072253942489624,0810,001,2025-11-26_19-58-50,
128,AF07HAS.JPG,blodig_compressed.wav,negative,babble_41.wav,knude_reversed.wav,sejre_reversed.wav,,,,,0,101,101,101,6,3.203731060028076,0810,001,2025-11-26_19-58-50,
48,AM27HAS.JPG,ørken_compressed.wav,negative,babble_92.wav,feber_reversed.wav,gaffel_reversed.wav,,,,,0,102,102,102,5,1.4231901168823242,0810,001,2025-11-26_19-58-50,
124,AF06HAS.JPG,pjece_compressed.wav,neutral,babble_1.wav,varme_reversed.wav,affald_reversed.wav,,,,,0,103,103,103,7,1.163306713104248,0810,001,2025-11-26_19-58-50,
186,AM04ANS.JPG,traume_compressed.wav,negative,babble_17.wav,morder_reversed.wav,bygning_reversed.wav,,,,,0,104,104,104,4,3.196838617324829,0810,001,2025-11-26_19-58-50,
173,AM22ANS.JPG,voldtægt_compressed.wav,negative,babble_89.wav,ledning_reversed.wav,dæmpet_reversed.wav,,,,,0,105,105,105,3,1.2413733005523682,0810,001,2025-11-26_19-58-50,
65,AM09HAS.JPG,viden_compressed.wav,positive,babble_27.wav,hjerte_reversed.wav,redskab_reversed.wav,,,,,0,106,106,106,6,1.910287857055664,0810,001,2025-11-26_19-58-50,
24,AF05NES.JPG,hage_compressed.wav,neutral,babble_38.wav,syndig_reversed.wav,gratis_reversed.wav,,,,,0,107,107,107,4,3.551588535308838,0810,001,2025-11-26_19-58-50,
141,AF30ANS.JPG,cirkus_compressed.wav,positive,babble_53.wav,taber_reversed.wav,vandfald_reversed.wav,,,,,0,108,108,108,2,1.414639949798584,0810,001,2025-11-26_19-58-50,
68,AM32NES.JPG,beskidt_compressed.wav,negative,babble_79.wav,kiste_reversed.wav,mave_reversed.wav,,,,,0,109,109,109,5,4.464827060699463,0810,001,2025-11-26_19-58-50,
20,AF16NES.JPG,SILENCE,no-prime,babble_29.wav,sikker_reversed.wav,ønske_reversed.wav,,,,,0,110,110,110,2,2.4191014766693115,0810,001,2025-11-26_19-58-50,
79,AF32NES.JPG,bygning_compressed.wav,neutral,babble_18.wav,vindue_reversed.wav,spise_reversed.wav,,,,,0,111,111,111,4,0.8773055076599121,0810,001,2025-11-26_19-58-50,
95,AM16ANS.JPG,hader_compressed.wav,negative,babble_68.wav,konge_reversed.wav,kugle_reversed.wav,,,,,0,112,112,112,5,1.1131653785705566,0810,001,2025-11-26_19-58-50,
153,AF04NES.JPG,leder_compressed.wav,positive,babble_23.wav,rådden_reversed.wav,skuffe_reversed.wav,,,,,0,113,113,113,3,1.2758557796478271,0810,001,2025-11-26_19-58-50,
149,AF18ANS.JPG,viden_compressed.wav,positive,babble_61.wav,nedbrud_reversed.wav,selvmord_reversed.wav,,,,,0,114,114,114,3,3.2866690158843994,0810,001,2025-11-26_19-58-50,
18,AM08NES.JPG,oprørt_compressed.wav,negative,babble_78.wav,frihed_reversed.wav,himmel_reversed.wav,,,,,0,115,115,115,5,2.670551061630249,0810,001,2025-11-26_19-58-50,
63,AM33NES.JPG,SILENCE,no-prime,babble_85.wav,fiasko_reversed.wav,frihed_reversed.wav,,,,,0,116,116,116,4,1.5158751010894775,0810,001,2025-11-26_19-58-50,
142,AM02HAS.JPG,flirte_compressed.wav,positive,babble_40.wav,opstemt_reversed.wav,stjerne_reversed.wav,,,,,0,117,117,117,5,3.15265154838562,0810,001,2025-11-26_19-58-50,
114,AF15ANS.JPG,beskidt_compressed.wav,negative,babble_21.wav,koldbrand_reversed.wav,bombe_reversed.wav,,,,,0,118,118,118,4,2.0629775524139404,0810,001,2025-11-26_19-58-50,
123,AM27ANS.JPG,SILENCE,no-prime,babble_20.wav,feber_reversed.wav,blodig_reversed.wav,,,,,0,119,119,119,3,0.6539289951324463,0810,001,2025-11-26_19-58-50,
55,AM31NES.JPG,utro_compressed.wav,negative,babble_45.wav,kontor_reversed.wav,pervers_reversed.wav,,,,,0,120,120,120,5,0.8087830543518066,0810,001,2025-11-26_19-58-50,
21,AF06ANS.JPG,enhed_compressed.wav,neutral,babble_73.wav,frihed_reversed.wav,giftig_reversed.wav,,,,,0,121,121,121,4,1.6082170009613037,0810,001,2025-11-26_19-58-50,
178,AF34HAS.JPG,flirte_compressed.wav,positive,babble_13.wav,gade_reversed.wav,ferie_reversed.wav,,,,,0,122,122,122,7,1.4361329078674316,0810,001,2025-11-26_19-58-50,
152,AF33ANS.JPG,fængsel_compressed.wav,negative,babble_77.wav,grimme_reversed.wav,succes_reversed.wav,,,,,0,123,123,123,2,2.0377607345581055,0810,001,2025-11-26_19-58-50,
165,AF35NES.JPG,accept_compressed.wav,positive,babble_91.wav,stjerne_reversed.wav,lækker_reversed.wav,,,,,0,124,124,124,2,2.057509660720825,0810,001,2025-11-26_19-58-50,
109,AF28HAS.JPG,skønhed_compressed.wav,positive,babble_29.wav,pude_reversed.wav,festlig_reversed.wav,,,,,0,125,125,125,6,3.5772929191589355,0810,001,2025-11-26_19-58-50,
143,AM14HAS.JPG,syndig_compressed.wav,negative,babble_37.wav,fremskridt_reversed.wav,offer_reversed.wav,,,,,0,126,126,126,5,1.6682910919189453,0810,001,2025-11-26_19-58-50,
163,AM15ANS.JPG,skyldig_compressed.wav,negative,babble_66.wav,diamant_reversed.wav,patent_reversed.wav,,,,,0,127,127,127,4,5.174910545349121,0810,001,2025-11-26_19-58-50,
198,AM15NES.JPG,rabies_compressed.wav,negative,babble_72.wav,nonsens_reversed.wav,oprørt_reversed.wav,,,,,0,128,128,128,4,4.792841672897339,0810,001,2025-11-26_19-58-50,
197,AF02HAS.JPG,gave_compressed.wav,positive,babble_61.wav,modgang_reversed.wav,salat_reversed.wav,,,,,0,129,129,129,8,2.534212827682495,0810,001,2025-11-26_19-58-50,
13,AF35ANS.JPG,illoyal_compressed.wav,negative,babble_71.wav,hage_reversed.wav,vandfald_reversed.wav,,,,,0,130,130,130,4,2.2420506477355957,0810,001,2025-11-26_19-58-50,
162,AF33HAS.JPG,SILENCE,no-prime,babble_93.wav,museum_reversed.wav,fængsel_reversed.wav,,,,,0,131,131,131,8,2.3669755458831787,0810,001,2025-11-26_19-58-50,
156,AF09ANS.JPG,baby_compressed.wav,positive,babble_29.wav,ugle_reversed.wav,misbrug_reversed.wav,,,,,0,132,132,132,2,0.7577483654022217,0810,001,2025-11-26_19-58-50,
