trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
99,AM14HAS.JPG,fjollet_compressed.wav,positive,babble_87.wav,magisk_reversed.wav,pjece_reversed.wav,0,0,0,0,0,-1,-1,0,,,8,1.603834600013215,7,001,2025-11-30_16-45-41,
30,AM15ANS.JPG,pude_compressed.wav,positive,babble_88.wav,gidsel_reversed.wav,forpint_reversed.wav,0,1,1,1,0,-1,-1,0,,,3,0.7642392999841832,7,001,2025-11-30_16-45-41,
67,AM18HAS.JPG,banner_compressed.wav,neutral,babble_71.wav,redskab_reversed.wav,putte_reversed.wav,0,2,2,2,0,-1,-1,0,,,8,1.6657775999628939,7,001,2025-11-30_16-45-41,
35,AM08ANS.JPG,humor_compressed.wav,positive,babble_89.wav,dæmpet_reversed.wav,rådden_reversed.wav,0,3,3,3,0,-1,-1,0,,,4,0.7115205000154674,7,001,2025-11-30_16-45-41,
42,AF26HAS.JPG,lærer_compressed.wav,neutral,babble_80.wav,pervers_reversed.wav,kontor_reversed.wav,0,4,4,4,0,-1,-1,0,,,8,1.1801943999598734,7,001,2025-11-30_16-45-41,
122,AM04HAS.JPG,kysse_compressed.wav,positive,babble_95.wav,brænde_reversed.wav,kande_reversed.wav,0,5,5,5,0,-1,-1,0,,,8,0.8407506999792531,7,001,2025-11-30_16-45-41,
10,AF08ANS.JPG,sæde_compressed.wav,neutral,babble_17.wav,vindue_reversed.wav,plakat_reversed.wav,,,,,0,0,0,0,,,4,1.6274576000287198,7,001,2025-11-30_16-45-41,
40,AF21NES.JPG,grusom_compressed.wav,negative,babble_1.wav,diamant_reversed.wav,lækker_reversed.wav,,,,,0,1,1,1,,,4,0.8155619999743067,7,001,2025-11-30_16-45-41,
52,AF01HAS.JPG,museum_compressed.wav,neutral,babble_77.wav,spænding_reversed.wav,enhed_reversed.wav,,,,,0,2,2,2,,,7,1.7808514999924228,7,001,2025-11-30_16-45-41,
159,AM16NES.JPG,skyldig_compressed.wav,negative,babble_99.wav,viden_reversed.wav,bygning_reversed.wav,,,,,0,3,3,3,,,4,1.327153799997177,7,001,2025-11-30_16-45-41,
86,AM07NES.JPG,boble_compressed.wav,neutral,babble_28.wav,krise_reversed.wav,ledning_reversed.wav,,,,,0,4,4,4,,,3,3.223838899983093,7,001,2025-11-30_16-45-41,
136,AF09NES.JPG,feber_compressed.wav,negative,babble_91.wav,kugle_reversed.wav,genert_reversed.wav,,,,,0,5,5,5,,,4,0.5160333999665454,7,001,2025-11-30_16-45-41,
43,AM01NES.JPG,søsyg_compressed.wav,negative,babble_79.wav,frihed_reversed.wav,finger_reversed.wav,,,,,0,6,6,6,,,3,1.5199215000029653,7,001,2025-11-30_16-45-41,
137,AM31ANS.JPG,forpint_compressed.wav,negative,babble_59.wav,ketchup_reversed.wav,vindue_reversed.wav,,,,,0,7,7,7,,,2,0.3277288999524899,7,001,2025-11-30_16-45-41,
177,AF19NES.JPG,penge_compressed.wav,positive,babble_91.wav,taber_reversed.wav,gade_reversed.wav,,,,,0,8,8,8,,,5,0.15453749999869615,7,001,2025-11-30_16-45-41,
197,AM22NES.JPG,blodig_compressed.wav,negative,babble_46.wav,traume_reversed.wav,himlen_reversed.wav,,,,,0,9,9,9,,,4,0.17624619998969138,7,001,2025-11-30_16-45-41,
168,AF13HAS.JPG,ærlig_compressed.wav,positive,babble_81.wav,måned_reversed.wav,putte_reversed.wav,,,,,0,10,10,10,,,8,0.43899990001227707,7,001,2025-11-30_16-45-41,
174,AF10ANS.JPG,taber_compressed.wav,negative,babble_52.wav,viden_reversed.wav,jubel_reversed.wav,,,,,0,11,11,11,,,2,1.0853995000361465,7,001,2025-11-30_16-45-41,
147,AM24HAS.JPG,passion_compressed.wav,positive,babble_2.wav,hånlig_reversed.wav,kærtegn_reversed.wav,,,,,0,12,12,12,,,8,0.24023630004376173,7,001,2025-11-30_16-45-41,
153,AM32HAS.JPG,kujon_compressed.wav,negative,babble_47.wav,drukne_reversed.wav,gratis_reversed.wav,,,,,0,13,13,13,,,8,0.936776100017596,7,001,2025-11-30_16-45-41,
87,AM18ANS.JPG,ærlig_compressed.wav,positive,babble_99.wav,grusom_reversed.wav,leder_reversed.wav,,,,,0,14,14,14,,,3,0.8410683000111021,7,001,2025-11-30_16-45-41,
13,AF17NES.JPG,dæmon_compressed.wav,negative,babble_73.wav,bange_reversed.wav,metal_reversed.wav,,,,,0,15,15,15,,,4,1.208034899958875,7,001,2025-11-30_16-45-41,
45,AF21ANS.JPG,hader_compressed.wav,negative,babble_86.wav,ledning_reversed.wav,krise_reversed.wav,,,,,0,16,16,16,,,2,0.46274190000258386,7,001,2025-11-30_16-45-41,
55,AM03HAS.JPG,musik_compressed.wav,positive,babble_80.wav,borddug_reversed.wav,respekt_reversed.wav,,,,,0,17,17,17,,,8,0.8465059999725781,7,001,2025-11-30_16-45-41,
94,AF23ANS.JPG,SILENCE,no-prime,babble_12.wav,banner_reversed.wav,violin_reversed.wav,,,,,0,18,18,18,,,2,2.9915898999897763,7,001,2025-11-30_16-45-41,
162,AF29HAS.JPG,SILENCE,no-prime,babble_48.wav,taber_reversed.wav,marked_reversed.wav,,,,,0,19,19,19,,,7,0.5796306999982335,7,001,2025-11-30_16-45-41,
157,AM29ANS.JPG,SILENCE,no-prime,babble_14.wav,salat_reversed.wav,kedel_reversed.wav,,,,,0,20,20,20,,,2,0.11324500001501292,7,001,2025-11-30_16-45-41,
133,AM08NES.JPG,smerte_compressed.wav,negative,babble_89.wav,spise_reversed.wav,lærer_reversed.wav,,,,,0,21,21,21,,,5,0.5689804999856278,7,001,2025-11-30_16-45-41,
51,AF32NES.JPG,avis_compressed.wav,neutral,babble_69.wav,kontor_reversed.wav,vindue_reversed.wav,,,,,0,22,22,22,,,4,0.3982275999733247,7,001,2025-11-30_16-45-41,
105,AM28ANS.JPG,måned_compressed.wav,neutral,babble_68.wav,flirte_reversed.wav,maling_reversed.wav,,,,,0,23,23,23,,,1,1.4253502000356093,7,001,2025-11-30_16-45-41,
76,AF02ANS.JPG,lækker_compressed.wav,positive,babble_62.wav,fjendtlig_reversed.wav,blomstre_reversed.wav,,,,,0,24,24,24,,,2,1.1165952000301331,7,001,2025-11-30_16-45-41,
107,AM19ANS.JPG,spise_compressed.wav,positive,babble_94.wav,mave_reversed.wav,natur_reversed.wav,,,,,0,25,25,25,,,3,0.7535178999532945,7,001,2025-11-30_16-45-41,
63,AM01ANS.JPG,skuffe_compressed.wav,negative,babble_77.wav,oprørt_reversed.wav,sandhed_reversed.wav,,,,,0,26,26,26,,,3,0.9885270999511704,7,001,2025-11-30_16-45-41,
79,AF12ANS.JPG,beundret_compressed.wav,positive,babble_64.wav,lærer_reversed.wav,rabies_reversed.wav,,,,,0,27,27,27,,,4,1.0681833000271581,7,001,2025-11-30_16-45-41,
39,AF33NES.JPG,natur_compressed.wav,positive,babble_10.wav,albue_reversed.wav,rædsel_reversed.wav,,,,,0,28,28,28,,,4,0.3235257999622263,7,001,2025-11-30_16-45-41,
152,AF06NES.JPG,flirte_compressed.wav,positive,babble_82.wav,gade_reversed.wav,selvmord_reversed.wav,,,,,0,29,29,29,,,5,0.299653300025966,7,001,2025-11-30_16-45-41,
115,AF07HAS.JPG,SILENCE,no-prime,babble_91.wav,varme_reversed.wav,spise_reversed.wav,,,,,0,30,30,30,,,8,1.294220999989193,7,001,2025-11-30_16-45-41,
53,AM06ANS.JPG,kage_compressed.wav,positive,babble_83.wav,violin_reversed.wav,beskidt_reversed.wav,,,,,0,31,31,31,,,1,1.4685415999847464,7,001,2025-11-30_16-45-41,
100,AM34HAS.JPG,SILENCE,no-prime,babble_63.wav,avis_reversed.wav,spænding_reversed.wav,,,,,0,32,32,32,,,8,2.652770899992902,7,001,2025-11-30_16-45-41,
3,AF24NES.JPG,røver_compressed.wav,negative,babble_88.wav,himlen_reversed.wav,feber_reversed.wav,,,,,0,33,33,33,,,3,1.4234899999573827,7,001,2025-11-30_16-45-41,
2,AF22ANS.JPG,selvmord_compressed.wav,negative,babble_61.wav,tortur_reversed.wav,konge_reversed.wav,,,,,0,34,34,34,,,3,0.991945699963253,7,001,2025-11-30_16-45-41,
196,AM07ANS.JPG,skuffe_compressed.wav,negative,babble_37.wav,leder_reversed.wav,rædsel_reversed.wav,,,,,0,35,35,35,,,1,2.323010299995076,7,001,2025-11-30_16-45-41,
132,AF33HAS.JPG,sejre_compressed.wav,positive,babble_91.wav,opstemt_reversed.wav,ensom_reversed.wav,,,,,0,36,36,36,,,8,0.9994715999928303,7,001,2025-11-30_16-45-41,
189,AF07ANS.JPG,frygtsom_compressed.wav,negative,babble_63.wav,museum_reversed.wav,himmel_reversed.wav,,,,,0,37,37,37,,,1,0.8002632000134327,7,001,2025-11-30_16-45-41,
117,AF02HAS.JPG,rædsel_compressed.wav,negative,babble_76.wav,lækker_reversed.wav,skuffe_reversed.wav,,,,,0,38,38,38,,,9,1.1463619999703951,7,001,2025-11-30_16-45-41,
129,AF18HAS.JPG,lærer_compressed.wav,neutral,babble_76.wav,frihed_reversed.wav,oprørt_reversed.wav,,,,,0,39,39,39,,,7,0.6205287000047974,7,001,2025-11-30_16-45-41,
110,AF04HAS.JPG,sygdom_compressed.wav,negative,babble_92.wav,forpint_reversed.wav,dollar_reversed.wav,,,,,0,40,40,40,,,7,1.1563895999570377,7,001,2025-11-30_16-45-41,
148,AM23HAS.JPG,kande_compressed.wav,neutral,babble_0.wav,traume_reversed.wav,cirkel_reversed.wav,,,,,0,41,41,41,,,8,0.38780489994678646,7,001,2025-11-30_16-45-41,
185,AM20NES.JPG,SILENCE,no-prime,babble_83.wav,fiasko_reversed.wav,hage_reversed.wav,,,,,0,42,42,42,,,3,1.2000590999959968,7,001,2025-11-30_16-45-41,
195,AF24HAS.JPG,gratis_compressed.wav,positive,babble_11.wav,bygning_reversed.wav,ugle_reversed.wav,,,,,0,43,43,43,,,9,0.8061935000005178,7,001,2025-11-30_16-45-41,
16,AF04NES.JPG,passion_compressed.wav,positive,babble_81.wav,statue_reversed.wav,borddug_reversed.wav,,,,,0,44,44,44,,,4,0.3222529999911785,7,001,2025-11-30_16-45-41,
17,AM14NES.JPG,syndig_compressed.wav,negative,babble_95.wav,vinde_reversed.wav,grusom_reversed.wav,,,,,0,45,45,45,,,5,0.12101080000866205,7,001,2025-11-30_16-45-41,
164,AF02NES.JPG,SILENCE,no-prime,babble_35.wav,ledning_reversed.wav,genert_reversed.wav,,,,,0,46,46,46,,,4,2.8394595999852754,7,001,2025-11-30_16-45-41,
187,AF05NES.JPG,affald_compressed.wav,negative,babble_47.wav,ketchup_reversed.wav,illoyal_reversed.wav,,,,,0,47,47,47,,,5,0.2731050999718718,7,001,2025-11-30_16-45-41,
20,AF30NES.JPG,SILENCE,no-prime,babble_87.wav,søsyg_reversed.wav,enhed_reversed.wav,,,,,0,48,48,48,,,5,0.25343509996309876,7,001,2025-11-30_16-45-41,
125,AF32ANS.JPG,sejre_compressed.wav,positive,babble_92.wav,hage_reversed.wav,latter_reversed.wav,,,,,0,49,49,49,,,3,0.9366572999861091,7,001,2025-11-30_16-45-41,
142,AM12NES.JPG,cirkus_compressed.wav,positive,babble_36.wav,fremskridt_reversed.wav,konkurs_reversed.wav,,,,,0,50,50,50,,,4,0.06760010001016781,7,001,2025-11-30_16-45-41,
85,AF22HAS.JPG,passion_compressed.wav,positive,babble_43.wav,voldtægt_reversed.wav,smerte_reversed.wav,,,,,0,51,51,51,,,7,0.4806525000021793,7,001,2025-11-30_16-45-41,
198,AM22ANS.JPG,ærlig_compressed.wav,positive,babble_73.wav,venlig_reversed.wav,succes_reversed.wav,,,,,0,52,52,52,,,2,0.6731110000400804,7,001,2025-11-30_16-45-41,
155,AM14ANS.JPG,pervers_compressed.wav,negative,babble_85.wav,lampe_reversed.wav,nedbrud_reversed.wav,,,,,0,53,53,53,,,2,0.695675199967809,7,001,2025-11-30_16-45-41,
59,AM04NES.JPG,SILENCE,no-prime,babble_75.wav,hage_reversed.wav,kiste_reversed.wav,,,,,0,54,54,54,,,4,0.28739589999895543,7,001,2025-11-30_16-45-41,
75,AM17HAS.JPG,pude_compressed.wav,positive,babble_16.wav,ankel_reversed.wav,smerte_reversed.wav,,,,,0,55,55,55,,,7,0.48379909998038784,7,001,2025-11-30_16-45-41,
113,AF12NES.JPG,himmel_compressed.wav,positive,babble_47.wav,søsyg_reversed.wav,konge_reversed.wav,,,,,0,56,56,56,,,4,0.31316429999424145,7,001,2025-11-30_16-45-41,
119,AM20HAS.JPG,skyldig_compressed.wav,negative,babble_93.wav,krise_reversed.wav,dæmpet_reversed.wav,,,,,0,57,57,57,,,9,0.9921238999813795,7,001,2025-11-30_16-45-41,
154,AF27HAS.JPG,cirkus_compressed.wav,positive,babble_51.wav,borddug_reversed.wav,modgang_reversed.wav,,,,,0,58,58,58,,,8,0.7267293999902904,7,001,2025-11-30_16-45-41,
8,AM22HAS.JPG,gave_compressed.wav,positive,babble_82.wav,glæde_reversed.wav,sandhed_reversed.wav,,,,,0,59,59,59,,,7,0.5099569000303745,7,001,2025-11-30_16-45-41,
50,AM27ANS.JPG,pjece_compressed.wav,neutral,babble_45.wav,stjerne_reversed.wav,natur_reversed.wav,,,,,0,60,60,60,,,2,1.217449799994938,7,001,2025-11-30_16-45-41,
167,AF24ANS.JPG,kysse_compressed.wav,positive,babble_64.wav,respekt_reversed.wav,fængsel_reversed.wav,,,,,0,61,61,61,,,2,0.4473955000285059,7,001,2025-11-30_16-45-41,
73,AM19NES.JPG,ensom_compressed.wav,negative,babble_47.wav,hage_reversed.wav,drukne_reversed.wav,,,,,0,62,62,62,,,5,0.7569337000022642,7,001,2025-11-30_16-45-41,
166,AF10HAS.JPG,forkert_compressed.wav,negative,babble_29.wav,ønske_reversed.wav,syndig_reversed.wav,,,,,0,63,63,63,,,6,0.8377517000189982,7,001,2025-11-30_16-45-41,
60,AM15HAS.JPG,søsyg_compressed.wav,negative,babble_56.wav,leder_reversed.wav,slave_reversed.wav,,,,,0,64,64,64,,,6,0.9099559999885969,7,001,2025-11-30_16-45-41,
48,AM26HAS.JPG,SILENCE,no-prime,babble_10.wav,stjerne_reversed.wav,oprørt_reversed.wav,,,,,0,65,65,65,,,6,0.63404640002409,7,001,2025-11-30_16-45-41,
156,AF01NES.JPG,jubel_compressed.wav,positive,babble_53.wav,engel_reversed.wav,rigdom_reversed.wav,,,,,0,66,66,66,,,4,0.018241900019347668,7,001,2025-11-30_16-45-41,
1,AM30ANS.JPG,kontor_compressed.wav,neutral,babble_6.wav,kedel_reversed.wav,feber_reversed.wav,,,,,0,67,67,67,,,2,0.3663151999935508,7,001,2025-11-30_16-45-41,
47,AF03NES.JPG,kande_compressed.wav,neutral,babble_27.wav,hånlig_reversed.wav,mester_reversed.wav,,,,,0,68,68,68,,,5,0.753880999982357,7,001,2025-11-30_16-45-41,
65,AM05NES.JPG,SILENCE,no-prime,babble_66.wav,regnbue_reversed.wav,taxa_reversed.wav,,,,,0,69,69,69,,,4,0.23470139998244122,7,001,2025-11-30_16-45-41,
98,AF03ANS.JPG,SILENCE,no-prime,babble_92.wav,skuffe_reversed.wav,ketchup_reversed.wav,,,,,0,70,70,70,,,3,0.24719439999898896,7,001,2025-11-30_16-45-41,
57,AF23NES.JPG,SILENCE,no-prime,babble_51.wav,genert_reversed.wav,nonne_reversed.wav,,,,,0,71,71,71,,,4,1.9145745999994688,7,001,2025-11-30_16-45-41,
171,AF08HAS.JPG,baby_compressed.wav,positive,babble_67.wav,fjollet_reversed.wav,skammel_reversed.wav,,,,,0,72,72,72,,,7,0.3912042999872938,7,001,2025-11-30_16-45-41,
178,AF14HAS.JPG,ensom_compressed.wav,negative,babble_16.wav,skuffe_reversed.wav,modgang_reversed.wav,,,,,0,73,73,73,,,8,1.8344004999962635,7,001,2025-11-30_16-45-41,
144,AF29NES.JPG,oprør_compressed.wav,negative,babble_1.wav,offer_reversed.wav,gratis_reversed.wav,,,,,0,74,74,74,,,5,0.42436259996611625,7,001,2025-11-30_16-45-41,
108,AF28NES.JPG,enhed_compressed.wav,neutral,babble_64.wav,konge_reversed.wav,redning_reversed.wav,,,,,0,75,75,75,,,4,0.30218240001704544,7,001,2025-11-30_16-45-41,
146,AF09HAS.JPG,konge_compressed.wav,positive,babble_66.wav,lampe_reversed.wav,vandal_reversed.wav,,,,,0,76,76,76,,,6,0.5429536000010557,7,001,2025-11-30_16-45-41,
37,AF27NES.JPG,baby_compressed.wav,positive,babble_35.wav,bombe_reversed.wav,sæde_reversed.wav,,,,,0,77,77,77,,,3,1.178206600015983,7,001,2025-11-30_16-45-41,
28,AM12HAS.JPG,spænding_compressed.wav,positive,babble_30.wav,poesi_reversed.wav,glæde_reversed.wav,,,,,0,78,78,78,,,7,0.5763657999923453,7,001,2025-11-30_16-45-41,
83,AM18NES.JPG,smerte_compressed.wav,negative,babble_99.wav,sikker_reversed.wav,fængsel_reversed.wav,,,,,0,79,79,79,,,4,0.6854982000077143,7,001,2025-11-30_16-45-41,
56,AM25ANS.JPG,afvist_compressed.wav,negative,babble_52.wav,bombe_reversed.wav,trofæ_reversed.wav,,,,,0,80,80,80,,,2,0.9012745000072755,7,001,2025-11-30_16-45-41,
68,AF13NES.JPG,SILENCE,no-prime,babble_44.wav,rabies_reversed.wav,statue_reversed.wav,,,,,0,81,81,81,,,4,0.298772000009194,7,001,2025-11-30_16-45-41,
21,AM24NES.JPG,nedbrud_compressed.wav,negative,babble_24.wav,succes_reversed.wav,passion_reversed.wav,,,,,0,82,82,82,,,5,0.4694223000551574,7,001,2025-11-30_16-45-41,
82,AF11ANS.JPG,SILENCE,no-prime,babble_55.wav,ugle_reversed.wav,poesi_reversed.wav,,,,,0,83,83,83,,,3,0.26542010001139715,7,001,2025-11-30_16-45-41,
194,AF34NES.JPG,fjendtlig_compressed.wav,negative,babble_84.wav,lærer_reversed.wav,affald_reversed.wav,,,,,0,84,84,84,,,4,1.7292749999905936,7,001,2025-11-30_16-45-41,
81,AM28HAS.JPG,cirkel_compressed.wav,neutral,babble_85.wav,festlig_reversed.wav,latter_reversed.wav,,,,,0,85,85,85,,,6,0.9464714000350796,7,001,2025-11-30_16-45-41,
123,AM31HAS.JPG,skade_compressed.wav,negative,babble_27.wav,baby_reversed.wav,sandhed_reversed.wav,,,,,0,86,86,86,,,6,1.9390496000414714,7,001,2025-11-30_16-45-41,
138,AF35HAS.JPG,hårnål_compressed.wav,neutral,babble_35.wav,beskidt_reversed.wav,gade_reversed.wav,,,,,0,87,87,87,,,8,1.516794099996332,7,001,2025-11-30_16-45-41,
61,AF14NES.JPG,latter_compressed.wav,positive,babble_46.wav,oprørt_reversed.wav,passion_reversed.wav,,,,,0,88,88,88,,,3,0.4341314999619499,7,001,2025-11-30_16-45-41,
72,AF26ANS.JPG,maling_compressed.wav,neutral,babble_5.wav,fremskridt_reversed.wav,fjendtlig_reversed.wav,,,,,0,89,89,89,,,2,0.47728839999763295,7,001,2025-11-30_16-45-41,
77,AM33HAS.JPG,SILENCE,no-prime,babble_23.wav,forfald_reversed.wav,rådden_reversed.wav,,,,,0,90,90,90,,,5,3.2101236000307836,7,001,2025-11-30_16-45-41,
54,AM11HAS.JPG,kiste_compressed.wav,negative,babble_55.wav,kiste_reversed.wav,genstand_reversed.wav,,,,,0,91,91,91,,,7,0.8502882000175305,7,001,2025-11-30_16-45-41,
96,AM35ANS.JPG,fiasko_compressed.wav,negative,babble_72.wav,pjece_reversed.wav,gaffel_reversed.wav,,,,,0,92,92,92,,,2,2.2832067999988794,7,001,2025-11-30_16-45-41,
140,AF25NES.JPG,redskab_compressed.wav,neutral,babble_96.wav,fjendtlig_reversed.wav,konkurs_reversed.wav,,,,,0,93,93,93,,,5,1.8999701999709941,7,001,2025-11-30_16-45-41,
29,AM20ANS.JPG,utro_compressed.wav,negative,babble_4.wav,humor_reversed.wav,regnbue_reversed.wav,,,,,0,94,94,94,,,2,0.47856570000294596,7,001,2025-11-30_16-45-41,
7,AM09HAS.JPG,SILENCE,no-prime,babble_11.wav,djævel_reversed.wav,gaffel_reversed.wav,,,,,0,95,95,95,,,7,1.6406959999585524,7,001,2025-11-30_16-45-41,
58,AM24ANS.JPG,hage_compressed.wav,neutral,babble_47.wav,banner_reversed.wav,maling_reversed.wav,,,,,0,96,96,96,,,2,1.0981035000295378,7,001,2025-11-30_16-45-41,
44,AM17NES.JPG,SILENCE,no-prime,babble_32.wav,ketchup_reversed.wav,rotte_reversed.wav,,,,,0,97,97,97,,,4,0.6006182999699377,7,001,2025-11-30_16-45-41,
74,AM35HAS.JPG,grimme_compressed.wav,negative,babble_94.wav,sygdom_reversed.wav,trussel_reversed.wav,,,,,0,98,98,98,,,7,2.010365200054366,7,001,2025-11-30_16-45-41,
114,AF34ANS.JPG,SILENCE,no-prime,babble_78.wav,salat_reversed.wav,tilfreds_reversed.wav,,,,,0,99,99,99,,,3,1.788873200013768,7,001,2025-11-30_16-45-41,
180,AF31NES.JPG,glæde_compressed.wav,positive,babble_51.wav,banner_reversed.wav,hjerte_reversed.wav,,,,,0,100,100,100,,,5,0.4581523999804631,7,001,2025-11-30_16-45-41,
26,AM27NES.JPG,konge_compressed.wav,positive,babble_41.wav,boble_reversed.wav,metal_reversed.wav,,,,,0,101,101,101,,,3,0.055867499962914735,7,001,2025-11-30_16-45-41,
191,AM34ANS.JPG,kontor_compressed.wav,neutral,babble_94.wav,bange_reversed.wav,talent_reversed.wav,,,,,0,102,102,102,,,2,1.5554981000022963,7,001,2025-11-30_16-45-41,
175,AM09NES.JPG,varme_compressed.wav,positive,babble_29.wav,papir_reversed.wav,ledning_reversed.wav,,,,,0,103,103,103,,,5,1.74327750003431,7,001,2025-11-30_16-45-41,
124,AF33ANS.JPG,dæmon_compressed.wav,negative,babble_75.wav,lærer_reversed.wav,respekt_reversed.wav,,,,,0,104,104,104,,,2,0.6303153000189923,7,001,2025-11-30_16-45-41,
188,AF35NES.JPG,skønhed_compressed.wav,positive,babble_44.wav,knude_reversed.wav,røver_reversed.wav,,,,,0,105,105,105,,,3,0.4308926000376232,7,001,2025-11-30_16-45-41,
160,AF30HAS.JPG,nedbrud_compressed.wav,negative,babble_37.wav,trussel_reversed.wav,giftig_reversed.wav,,,,,0,106,106,106,,,7,0.5170609999913722,7,001,2025-11-30_16-45-41,
186,AF15NES.JPG,SILENCE,no-prime,babble_18.wav,bygning_reversed.wav,ensom_reversed.wav,,,,,0,107,107,107,,,4,0.37131630000658333,7,001,2025-11-30_16-45-41,
118,AF05HAS.JPG,ferie_compressed.wav,positive,babble_20.wav,koldbrand_reversed.wav,kærtegn_reversed.wav,,,,,0,108,108,108,,,7,1.260327199997846,7,001,2025-11-30_16-45-41,
192,AF35ANS.JPG,misbrug_compressed.wav,negative,babble_50.wav,djævel_reversed.wav,redskab_reversed.wav,,,,,0,109,109,109,,,3,0.5963086999836378,7,001,2025-11-30_16-45-41,
36,AM30HAS.JPG,SILENCE,no-prime,babble_45.wav,nonsens_reversed.wav,selvmord_reversed.wav,,,,,0,110,110,110,,,6,0.8108104999992065,7,001,2025-11-30_16-45-41,
