trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,Participant ID,Session,date,
61,AM33ANS.JPG,brænde_compressed.wav,negative,babble_70.wav,kujon_reversed.wav,kage_reversed.wav,,,,,0,19,19,19,4,0.8825109004974365,1119,001,2025-11-28_15-05-09,
34,AF07NES.JPG,accept_compressed.wav,positive,babble_32.wav,nedbrud_reversed.wav,metal_reversed.wav,,,,,0,20,20,20,4,0.33823609352111816,1119,001,2025-11-28_15-05-09,
40,AF03NES.JPG,bryllup_compressed.wav,positive,babble_41.wav,kiste_reversed.wav,rigdom_reversed.wav,,,,,0,21,21,21,4,0.6979179382324219,1119,001,2025-11-28_15-05-09,
131,AM11NES.JPG,drukne_compressed.wav,negative,babble_34.wav,viden_reversed.wav,lyse_reversed.wav,,,,,0,22,22,22,4,4.626623153686523,1119,001,2025-11-28_15-05-09,
126,AF28HAS.JPG,kujon_compressed.wav,negative,babble_30.wav,drukne_reversed.wav,baby_reversed.wav,,,,,0,23,23,23,6,0.9555599689483643,1119,001,2025-11-28_15-05-09,
104,AM09NES.JPG,taber_compressed.wav,negative,babble_35.wav,spænding_reversed.wav,traume_reversed.wav,,,,,0,24,24,24,4,0.6971378326416016,1119,001,2025-11-28_15-05-09,
183,AF27NES.JPG,accept_compressed.wav,positive,babble_3.wav,varme_reversed.wav,vinde_reversed.wav,,,,,0,25,25,25,3,0.5115571022033691,1119,001,2025-11-28_15-05-09,
9,AF20ANS.JPG,SILENCE,no-prime,babble_99.wav,latter_reversed.wav,pjece_reversed.wav,,,,,0,26,26,26,2,0.4375419616699219,1119,001,2025-11-28_15-05-09,
36,AF24HAS.JPG,vinde_compressed.wav,positive,babble_64.wav,bombe_reversed.wav,oprørt_reversed.wav,,,,,0,27,27,27,9,0.4428520202636719,1119,001,2025-11-28_15-05-09,
89,AF34NES.JPG,modgang_compressed.wav,negative,babble_75.wav,dollar_reversed.wav,slave_reversed.wav,,,,,0,28,28,28,5,0.5637288093566895,1119,001,2025-11-28_15-05-09,
114,AM35HAS.JPG,hader_compressed.wav,negative,babble_53.wav,gidsel_reversed.wav,skyldig_reversed.wav,,,,,0,29,29,29,6,0.508430004119873,1119,001,2025-11-28_15-05-09,
118,AM28HAS.JPG,vandfald_compressed.wav,positive,babble_70.wav,ønske_reversed.wav,avis_reversed.wav,,,,,0,30,30,30,6,2.3440370559692383,1119,001,2025-11-28_15-05-09,
69,AF22HAS.JPG,SILENCE,no-prime,babble_63.wav,sygdom_reversed.wav,mave_reversed.wav,,,,,0,31,31,31,7,1.4725639820098877,1119,001,2025-11-28_15-05-09,
26,AM04NES.JPG,putte_compressed.wav,positive,babble_23.wav,genert_reversed.wav,fremskridt_reversed.wav,,,,,0,32,32,32,5,0.4154818058013916,1119,001,2025-11-28_15-05-09,
82,AF02ANS.JPG,offer_compressed.wav,negative,babble_85.wav,taxa_reversed.wav,frygtsom_reversed.wav,,,,,0,33,33,33,2,0.7649261951446533,1119,001,2025-11-28_15-05-09,
4,AF34HAS.JPG,skønhed_compressed.wav,positive,babble_7.wav,spænding_reversed.wav,kiste_reversed.wav,,,,,0,34,34,34,6,0.4884970188140869,1119,001,2025-11-28_15-05-09,
133,AM19ANS.JPG,kvæles_compressed.wav,negative,babble_12.wav,grusom_reversed.wav,respekt_reversed.wav,,,,,0,35,35,35,2,0.31882619857788086,1119,001,2025-11-28_15-05-09,
46,AF22ANS.JPG,djævel_compressed.wav,negative,babble_99.wav,sikker_reversed.wav,nøgle_reversed.wav,,,,,0,36,36,36,2,0.030462026596069336,1119,001,2025-11-28_15-05-09,
30,AF07ANS.JPG,bryllup_compressed.wav,positive,babble_41.wav,gaffel_reversed.wav,rigdom_reversed.wav,,,,,0,37,37,37,1,0.3862311840057373,1119,001,2025-11-28_15-05-09,
158,AF25ANS.JPG,forår_compressed.wav,positive,babble_57.wav,krise_reversed.wav,frygtsom_reversed.wav,,,,,0,38,38,38,2,0.42961597442626953,1119,001,2025-11-28_15-05-09,
185,AF32NES.JPG,lærer_compressed.wav,neutral,babble_42.wav,varme_reversed.wav,selvmord_reversed.wav,,,,,0,39,39,39,5,0.2433938980102539,1119,001,2025-11-28_15-05-09,
21,AF15ANS.JPG,ørken_compressed.wav,negative,babble_47.wav,kærtegn_reversed.wav,tilfreds_reversed.wav,,,,,0,40,40,40,3,0.25911688804626465,1119,001,2025-11-28_15-05-09,
138,AM13NES.JPG,ønske_compressed.wav,positive,babble_51.wav,enhed_reversed.wav,taber_reversed.wav,,,,,0,41,41,41,5,0.17095398902893066,1119,001,2025-11-28_15-05-09,
67,AF10HAS.JPG,nonne_compressed.wav,neutral,babble_7.wav,selvmord_reversed.wav,ledning_reversed.wav,,,,,0,42,42,42,6,0.2957930564880371,1119,001,2025-11-28_15-05-09,
130,AF04HAS.JPG,tortur_compressed.wav,negative,babble_33.wav,ankel_reversed.wav,nonsens_reversed.wav,,,,,0,43,43,43,6,0.1995549201965332,1119,001,2025-11-28_15-05-09,
137,AM25NES.JPG,redning_compressed.wav,positive,babble_32.wav,sexet_reversed.wav,poesi_reversed.wav,,,,,0,44,44,44,5,0.7537729740142822,1119,001,2025-11-28_15-05-09,
79,AF35NES.JPG,avis_compressed.wav,neutral,babble_38.wav,rådden_reversed.wav,skyldig_reversed.wav,,,,,0,45,45,45,4,1.0332930088043213,1119,001,2025-11-28_15-05-09,
57,AF26NES.JPG,konge_compressed.wav,positive,babble_92.wav,bygning_reversed.wav,flirte_reversed.wav,,,,,0,46,46,46,5,0.16155314445495605,1119,001,2025-11-28_15-05-09,
48,AF10ANS.JPG,kedel_compressed.wav,neutral,babble_26.wav,hånlig_reversed.wav,taxa_reversed.wav,,,,,0,47,47,47,3,0.1454629898071289,1119,001,2025-11-28_15-05-09,
193,AF01ANS.JPG,nedbrud_compressed.wav,negative,babble_85.wav,grusom_reversed.wav,enhed_reversed.wav,,,,,0,48,48,48,3,0.02804088592529297,1119,001,2025-11-28_15-05-09,
154,AM30ANS.JPG,illoyal_compressed.wav,negative,babble_39.wav,feber_reversed.wav,fedme_reversed.wav,,,,,0,49,49,49,4,0.15448808670043945,1119,001,2025-11-28_15-05-09,
195,AF32ANS.JPG,fase_compressed.wav,neutral,babble_26.wav,plakat_reversed.wav,ensom_reversed.wav,,,,,0,50,50,50,3,0.07239603996276855,1119,001,2025-11-28_15-05-09,
117,AM28NES.JPG,enhed_compressed.wav,neutral,babble_62.wav,slagtning_reversed.wav,albue_reversed.wav,,,,,0,51,51,51,5,0.26857781410217285,1119,001,2025-11-28_15-05-09,
149,AM24ANS.JPG,skuffe_compressed.wav,negative,babble_82.wav,ugle_reversed.wav,forfald_reversed.wav,,,,,0,52,52,52,2,0.40906405448913574,1119,001,2025-11-28_15-05-09,
60,AM34NES.JPG,SILENCE,no-prime,babble_68.wav,jubel_reversed.wav,væmmes_reversed.wav,,,,,0,53,53,53,3,0.2261209487915039,1119,001,2025-11-28_15-05-09,
25,AM05HAS.JPG,gidsel_compressed.wav,negative,babble_59.wav,venlig_reversed.wav,rigdom_reversed.wav,,,,,0,54,54,54,8,0.49457287788391113,1119,001,2025-11-28_15-05-09,
159,AM20NES.JPG,SILENCE,no-prime,babble_69.wav,pjece_reversed.wav,regnbue_reversed.wav,,,,,0,55,55,55,4,0.2517228126525879,1119,001,2025-11-28_15-05-09,
41,AM06ANS.JPG,skuffe_compressed.wav,negative,babble_89.wav,passion_reversed.wav,metal_reversed.wav,,,,,0,56,56,56,2,0.021915197372436523,1119,001,2025-11-28_15-05-09,
144,AF17HAS.JPG,sandhed_compressed.wav,positive,babble_30.wav,vinde_reversed.wav,mave_reversed.wav,,,,,0,57,57,57,8,0.6869850158691406,1119,001,2025-11-28_15-05-09,
31,AF09HAS.JPG,SILENCE,no-prime,babble_73.wav,nonne_reversed.wav,nedbrud_reversed.wav,,,,,0,58,58,58,6,0.24525094032287598,1119,001,2025-11-28_15-05-09,
132,AM07NES.JPG,luksus_compressed.wav,positive,babble_68.wav,feber_reversed.wav,blodig_reversed.wav,,,,,0,59,59,59,4,0.3088839054107666,1119,001,2025-11-28_15-05-09,
188,AM21HAS.JPG,opstemt_compressed.wav,positive,babble_77.wav,forkert_reversed.wav,dollar_reversed.wav,,,,,0,60,60,60,7,0.001132965087890625,1119,001,2025-11-28_15-05-09,
15,AF03ANS.JPG,konkurs_compressed.wav,negative,babble_57.wav,gade_reversed.wav,tortur_reversed.wav,,,,,0,61,61,61,3,0.16203594207763672,1119,001,2025-11-28_15-05-09,
32,AF09NES.JPG,blodig_compressed.wav,negative,babble_15.wav,maling_reversed.wav,drukne_reversed.wav,,,,,0,62,62,62,5,0.010263919830322266,1119,001,2025-11-28_15-05-09,
53,AM06HAS.JPG,fjollet_compressed.wav,positive,babble_19.wav,skuffe_reversed.wav,trofæ_reversed.wav,,,,,0,63,63,63,8,0.009418964385986328,1119,001,2025-11-28_15-05-09,
178,AM11ANS.JPG,SILENCE,no-prime,babble_82.wav,giftig_reversed.wav,søsyg_reversed.wav,,,,,0,64,64,64,3,0.0347599983215332,1119,001,2025-11-28_15-05-09,
28,AF35HAS.JPG,frihed_compressed.wav,positive,babble_16.wav,patent_reversed.wav,genert_reversed.wav,,,,,0,65,65,65,8,0.26958298683166504,1119,001,2025-11-28_15-05-09,
11,AF13ANS.JPG,SILENCE,no-prime,babble_74.wav,mester_reversed.wav,respekt_reversed.wav,,,,,0,66,66,66,3,0.18512606620788574,1119,001,2025-11-28_15-05-09,
179,AM22HAS.JPG,stjerne_compressed.wav,positive,babble_14.wav,baby_reversed.wav,pervers_reversed.wav,,,,,0,67,67,67,7,0.13941001892089844,1119,001,2025-11-28_15-05-09,
160,AM35NES.JPG,SILENCE,no-prime,babble_70.wav,selvmord_reversed.wav,ønske_reversed.wav,,,,,0,68,68,68,5,0.029008865356445312,1119,001,2025-11-28_15-05-09,
152,AM11HAS.JPG,cirkel_compressed.wav,neutral,babble_9.wav,måned_reversed.wav,accept_reversed.wav,,,,,0,69,69,69,6,0.10410308837890625,1119,001,2025-11-28_15-05-09,
187,AM32HAS.JPG,bryllup_compressed.wav,positive,babble_9.wav,stjerne_reversed.wav,succes_reversed.wav,,,,,0,70,70,70,6,0.13164591789245605,1119,001,2025-11-28_15-05-09,
78,AF21ANS.JPG,violin_compressed.wav,neutral,babble_15.wav,søsyg_reversed.wav,ledning_reversed.wav,,,,,0,71,71,71,4,0.12136507034301758,1119,001,2025-11-28_15-05-09,
108,AM02NES.JPG,frihed_compressed.wav,positive,babble_12.wav,beskidt_reversed.wav,modgang_reversed.wav,,,,,0,72,72,72,3,0.2883949279785156,1119,001,2025-11-28_15-05-09,
27,AF05ANS.JPG,skade_compressed.wav,negative,babble_33.wav,kugle_reversed.wav,beskidt_reversed.wav,,,,,0,73,73,73,3,0.07071089744567871,1119,001,2025-11-28_15-05-09,
16,AF12ANS.JPG,fiasko_compressed.wav,negative,babble_96.wav,museum_reversed.wav,banner_reversed.wav,,,,,0,74,74,74,3,0.1585848331451416,1119,001,2025-11-28_15-05-09,
62,AM32NES.JPG,sejre_compressed.wav,positive,babble_70.wav,skade_reversed.wav,spise_reversed.wav,,,,,0,75,75,75,5,0.25441598892211914,1119,001,2025-11-28_15-05-09,
5,AF19ANS.JPG,himmel_compressed.wav,positive,babble_80.wav,magisk_reversed.wav,violin_reversed.wav,,,,,0,76,76,76,3,0.16202521324157715,1119,001,2025-11-28_15-05-09,
81,AM16ANS.JPG,kujon_compressed.wav,negative,babble_56.wav,flirte_reversed.wav,forpint_reversed.wav,,,,,0,77,77,77,3,0.1541759967803955,1119,001,2025-11-28_15-05-09,
110,AM17HAS.JPG,skammel_compressed.wav,neutral,babble_15.wav,museum_reversed.wav,rotte_reversed.wav,,,,,0,78,78,78,7,0.03209400177001953,1119,001,2025-11-28_15-05-09,
23,AF04NES.JPG,SILENCE,no-prime,babble_54.wav,nøgle_reversed.wav,giftig_reversed.wav,,,,,0,79,79,79,4,0.031004905700683594,1119,001,2025-11-28_15-05-09,
55,AF08NES.JPG,SILENCE,no-prime,babble_44.wav,passion_reversed.wav,trussel_reversed.wav,,,,,0,80,80,80,4,0.10037493705749512,1119,001,2025-11-28_15-05-09,
136,AF10NES.JPG,bygning_compressed.wav,neutral,babble_11.wav,redskab_reversed.wav,søsyg_reversed.wav,,,,,0,81,81,81,4,0.0891880989074707,1119,001,2025-11-28_15-05-09,
101,AM13ANS.JPG,sikker_compressed.wav,positive,babble_80.wav,bombe_reversed.wav,affald_reversed.wav,,,,,0,82,82,82,2,0.06047391891479492,1119,001,2025-11-28_15-05-09,
124,AF33ANS.JPG,ære_compressed.wav,positive,babble_75.wav,forfald_reversed.wav,fiasko_reversed.wav,,,,,0,83,83,83,2,0.13074803352355957,1119,001,2025-11-28_15-05-09,
182,AF01HAS.JPG,slagtning_compressed.wav,negative,babble_98.wav,hjerte_reversed.wav,fiasko_reversed.wav,,,,,0,84,84,84,6,0.010516881942749023,1119,001,2025-11-28_15-05-09,
163,AM27NES.JPG,putte_compressed.wav,positive,babble_17.wav,trofæ_reversed.wav,blomstre_reversed.wav,,,,,0,85,85,85,5,0.007740974426269531,1119,001,2025-11-28_15-05-09,
139,AM32ANS.JPG,voldtægt_compressed.wav,negative,babble_55.wav,offer_reversed.wav,vinde_reversed.wav,,,,,0,86,86,86,3,0.23846006393432617,1119,001,2025-11-28_15-05-09,
135,AM15NES.JPG,brutal_compressed.wav,negative,babble_33.wav,varme_reversed.wav,lampe_reversed.wav,,,,,0,87,87,87,5,0.12285900115966797,1119,001,2025-11-28_15-05-09,
74,AF11NES.JPG,nedbrud_compressed.wav,negative,babble_88.wav,syndig_reversed.wav,spænding_reversed.wav,,,,,0,88,88,88,4,0.19951796531677246,1119,001,2025-11-28_15-05-09,
13,AF14HAS.JPG,redning_compressed.wav,positive,babble_11.wav,marked_reversed.wav,salat_reversed.wav,,,,,0,89,89,89,6,5.160655975341797,1119,001,2025-11-28_15-05-09,
38,AF19NES.JPG,forår_compressed.wav,positive,babble_59.wav,sæde_reversed.wav,banner_reversed.wav,,,,,0,90,90,90,5,4.555423021316528,1119,001,2025-11-28_15-05-09,
172,AM20HAS.JPG,ensom_compressed.wav,negative,babble_4.wav,kontor_reversed.wav,pude_reversed.wav,,,,,0,91,91,91,9,0.5476551055908203,1119,001,2025-11-28_15-05-09,
194,AM19HAS.JPG,kedel_compressed.wav,neutral,babble_13.wav,fængsel_reversed.wav,bange_reversed.wav,,,,,0,92,92,92,8,0.3352200984954834,1119,001,2025-11-28_15-05-09,
111,AM18NES.JPG,SILENCE,no-prime,babble_97.wav,grimme_reversed.wav,heldig_reversed.wav,,,,,0,93,93,93,5,0.061036109924316406,1119,001,2025-11-28_15-05-09,
88,AF33HAS.JPG,hjerte_compressed.wav,positive,babble_80.wav,kiste_reversed.wav,slagtning_reversed.wav,,,,,0,94,94,94,8,0.6395008563995361,1119,001,2025-11-28_15-05-09,
54,AF28NES.JPG,affald_compressed.wav,negative,babble_1.wav,traume_reversed.wav,rådden_reversed.wav,,,,,0,95,95,95,5,0.043131113052368164,1119,001,2025-11-28_15-05-09,
116,AM22ANS.JPG,sexet_compressed.wav,positive,babble_70.wav,genert_reversed.wav,hage_reversed.wav,,,,,0,96,96,96,4,0.3811349868774414,1119,001,2025-11-28_15-05-09,
65,AM15HAS.JPG,ugle_compressed.wav,neutral,babble_3.wav,redning_reversed.wav,ankel_reversed.wav,,,,,0,97,97,97,6,0.10842609405517578,1119,001,2025-11-28_15-05-09,
29,AM29NES.JPG,affald_compressed.wav,negative,babble_81.wav,taxa_reversed.wav,sæde_reversed.wav,,,,,0,98,98,98,5,0.007735013961791992,1119,001,2025-11-28_15-05-09,
75,AF16ANS.JPG,banner_compressed.wav,neutral,babble_45.wav,grimme_reversed.wav,blomstre_reversed.wav,,,,,0,99,99,99,4,0.025229930877685547,1119,001,2025-11-28_15-05-09,
3,AM12HAS.JPG,statue_compressed.wav,neutral,babble_3.wav,offer_reversed.wav,djævel_reversed.wav,,,,,0,100,100,100,8,0.4565250873565674,1119,001,2025-11-28_15-05-09,
167,AF06HAS.JPG,humor_compressed.wav,positive,babble_58.wav,tilfreds_reversed.wav,trussel_reversed.wav,,,,,0,101,101,101,8,0.2624530792236328,1119,001,2025-11-28_15-05-09,
169,AF19HAS.JPG,SILENCE,no-prime,babble_39.wav,fængsel_reversed.wav,voldtægt_reversed.wav,,,,,0,102,102,102,7,0.11883997917175293,1119,001,2025-11-28_15-05-09,
141,AF24NES.JPG,SILENCE,no-prime,babble_23.wav,nøgle_reversed.wav,himmel_reversed.wav,,,,,0,103,103,103,5,0.15146708488464355,1119,001,2025-11-28_15-05-09,
123,AM02ANS.JPG,sandhed_compressed.wav,positive,babble_45.wav,kande_reversed.wav,plakat_reversed.wav,,,,,0,104,104,104,3,0.023759841918945312,1119,001,2025-11-28_15-05-09,
115,AM23ANS.JPG,succes_compressed.wav,positive,babble_82.wav,heldig_reversed.wav,banner_reversed.wav,,,,,0,105,105,105,2,0.02147078514099121,1119,001,2025-11-28_15-05-09,
58,AF15NES.JPG,respekt_compressed.wav,positive,babble_56.wav,forpint_reversed.wav,jubel_reversed.wav,,,,,0,106,106,106,4,0.08635997772216797,1119,001,2025-11-28_15-05-09,
7,AM21ANS.JPG,hader_compressed.wav,negative,babble_96.wav,hjerte_reversed.wav,lampe_reversed.wav,,,,,0,107,107,107,2,0.16535711288452148,1119,001,2025-11-28_15-05-09,
33,AF30NES.JPG,fremskridt_compressed.wav,positive,babble_95.wav,hader_reversed.wav,dollar_reversed.wav,,,,,0,108,108,108,4,0.19719505310058594,1119,001,2025-11-28_15-05-09,
6,AF13HAS.JPG,SILENCE,no-prime,babble_64.wav,gaffel_reversed.wav,lampe_reversed.wav,,,,,0,109,109,109,7,0.01856398582458496,1119,001,2025-11-28_15-05-09,
37,AF18NES.JPG,brutal_compressed.wav,negative,babble_6.wav,smerte_reversed.wav,viden_reversed.wav,,,,,0,110,110,110,4,0.4972400665283203,1119,001,2025-11-28_15-05-09,
165,AF31NES.JPG,utro_compressed.wav,negative,babble_38.wav,glæde_reversed.wav,sæde_reversed.wav,,,,,0,111,111,111,4,0.5778160095214844,1119,001,2025-11-28_15-05-09,
166,AM01ANS.JPG,SILENCE,no-prime,babble_71.wav,tortur_reversed.wav,skade_reversed.wav,,,,,0,112,112,112,3,0.3367631435394287,1119,001,2025-11-28_15-05-09,
191,AF14NES.JPG,boble_compressed.wav,neutral,babble_87.wav,væmmes_reversed.wav,forkert_reversed.wav,,,,,0,113,113,113,5,0.04336094856262207,1119,001,2025-11-28_15-05-09,
63,AM15ANS.JPG,opstemt_compressed.wav,positive,babble_94.wav,smerte_reversed.wav,ankel_reversed.wav,,,,,0,114,114,114,2,0.254514217376709,1119,001,2025-11-28_15-05-09,
93,AF20NES.JPG,cirkus_compressed.wav,positive,babble_99.wav,poesi_reversed.wav,kedel_reversed.wav,,,,,0,115,115,115,5,0.042755126953125,1119,001,2025-11-28_15-05-09,
42,AF32HAS.JPG,affald_compressed.wav,negative,babble_76.wav,vinde_reversed.wav,ketchup_reversed.wav,,,,,0,116,116,116,7,0.07105302810668945,1119,001,2025-11-28_15-05-09,
140,AM34HAS.JPG,slave_compressed.wav,negative,babble_72.wav,rådden_reversed.wav,jubel_reversed.wav,,,,,0,117,117,117,8,0.1676161289215088,1119,001,2025-11-28_15-05-09,
35,AF30ANS.JPG,afvist_compressed.wav,negative,babble_79.wav,ketchup_reversed.wav,knude_reversed.wav,,,,,0,118,118,118,4,2.5996768474578857,1119,001,2025-11-28_15-05-09,
120,AF05HAS.JPG,frelser_compressed.wav,positive,babble_36.wav,hader_reversed.wav,vinde_reversed.wav,,,,,0,119,119,119,7,0.046096086502075195,1119,001,2025-11-28_15-05-09,
147,AF26ANS.JPG,venlig_compressed.wav,positive,babble_79.wav,grimme_reversed.wav,fase_reversed.wav,,,,,0,120,120,120,2,0.14372706413269043,1119,001,2025-11-28_15-05-09,
184,AM29ANS.JPG,minder_compressed.wav,positive,babble_57.wav,hjerte_reversed.wav,gaffel_reversed.wav,,,,,0,121,121,121,2,0.007213115692138672,1119,001,2025-11-28_15-05-09,
94,AF03HAS.JPG,fiasko_compressed.wav,negative,babble_3.wav,ankel_reversed.wav,forpint_reversed.wav,,,,,0,122,122,122,6,1.3884739875793457,1119,001,2025-11-28_15-05-09,
84,AF35ANS.JPG,sandhed_compressed.wav,positive,babble_22.wav,gaffel_reversed.wav,lærer_reversed.wav,,,,,0,123,123,123,2,0.4840672016143799,1119,001,2025-11-28_15-05-09,
156,AM29HAS.JPG,SILENCE,no-prime,babble_41.wav,hånlig_reversed.wav,brutal_reversed.wav,,,,,0,124,124,124,6,0.21662306785583496,1119,001,2025-11-28_15-05-09,
106,AM35ANS.JPG,cirkel_compressed.wav,neutral,babble_87.wav,himmel_reversed.wav,pude_reversed.wav,,,,,0,125,125,125,3,0.6488180160522461,1119,001,2025-11-28_15-05-09,
96,AF25NES.JPG,fjendtlig_compressed.wav,negative,babble_48.wav,knude_reversed.wav,oprørt_reversed.wav,,,,,0,126,126,126,4,0.19948387145996094,1119,001,2025-11-28_15-05-09,
77,AF06NES.JPG,sygdom_compressed.wav,negative,babble_56.wav,fængsel_reversed.wav,kande_reversed.wav,,,,,0,127,127,127,5,0.5709228515625,1119,001,2025-11-28_15-05-09,
18,AF01NES.JPG,brænde_compressed.wav,negative,babble_34.wav,traume_reversed.wav,kiste_reversed.wav,,,,,0,128,128,128,5,0.040051937103271484,1119,001,2025-11-28_15-05-09,
56,AM03HAS.JPG,bombe_compressed.wav,negative,babble_16.wav,pervers_reversed.wav,ørken_reversed.wav,,,,,0,129,129,129,7,0.4213981628417969,1119,001,2025-11-28_15-05-09,
109,AM12ANS.JPG,motor_compressed.wav,neutral,babble_81.wav,trofæ_reversed.wav,venlig_reversed.wav,,,,,0,130,130,130,3,0.037393808364868164,1119,001,2025-11-28_15-05-09,
85,AF23HAS.JPG,succes_compressed.wav,positive,babble_71.wav,skade_reversed.wav,pjece_reversed.wav,,,,,0,131,131,131,7,0.16013789176940918,1119,001,2025-11-28_15-05-09,
162,AM09HAS.JPG,slave_compressed.wav,negative,babble_91.wav,mave_reversed.wav,albue_reversed.wav,,,,,0,132,132,132,7,0.010957956314086914,1119,001,2025-11-28_15-05-09,
