trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,Participant ID,Session,date,
142,AF03HAS.JPG,tortur_compressed.wav,negative,babble_89.wav,ketchup_reversed.wav,spise_reversed.wav,,,,,0,23,23,23,4,11.231252908706665,4600,001,2025-11-17_07-47-22,
67,AM08ANS.JPG,sygdom_compressed.wav,negative,babble_14.wav,accept_reversed.wav,viden_reversed.wav,,,,,0,24,24,24,2,0.05700111389160156,4600,001,2025-11-17_07-47-22,
4,AM35NES.JPG,oprørt_compressed.wav,negative,babble_13.wav,røver_reversed.wav,djævel_reversed.wav,,,,,0,25,25,25,4,0.6035149097442627,4600,001,2025-11-17_07-47-22,
101,AM26ANS.JPG,accept_compressed.wav,positive,babble_6.wav,albue_reversed.wav,brutal_reversed.wav,,,,,0,26,26,26,2,3.1184298992156982,4600,001,2025-11-17_07-47-22,
2,AM04HAS.JPG,pude_compressed.wav,positive,babble_47.wav,magisk_reversed.wav,diamant_reversed.wav,,,,,0,27,27,27,9,0.5855591297149658,4600,001,2025-11-17_07-47-22,
52,AF10NES.JPG,spænding_compressed.wav,positive,babble_96.wav,kage_reversed.wav,papir_reversed.wav,,,,,0,28,28,28,3,1.2519810199737549,4600,001,2025-11-17_07-47-22,
99,AF23HAS.JPG,pjece_compressed.wav,neutral,babble_16.wav,metal_reversed.wav,avis_reversed.wav,,,,,0,29,29,29,8,1.147381067276001,4600,001,2025-11-17_07-47-22,
199,AM23ANS.JPG,nonne_compressed.wav,neutral,babble_57.wav,flirte_reversed.wav,putte_reversed.wav,,,,,0,30,30,30,1,1.7536380290985107,4600,001,2025-11-17_07-47-22,
200,AF24NES.JPG,grimme_compressed.wav,negative,babble_51.wav,himmel_reversed.wav,cirkel_reversed.wav,,,,,0,31,31,31,5,1.603572130203247,4600,001,2025-11-17_07-47-22,
25,AM22HAS.JPG,SILENCE,no-prime,babble_81.wav,vandfald_reversed.wav,fjendtlig_reversed.wav,,,,,0,32,32,32,9,0.47073793411254883,4600,001,2025-11-17_07-47-22,
114,AF35ANS.JPG,kontor_compressed.wav,neutral,babble_0.wav,fremskridt_reversed.wav,ferie_reversed.wav,,,,,0,33,33,33,2,1.985795021057129,4600,001,2025-11-17_07-47-22,
93,AM30NES.JPG,konge_compressed.wav,positive,babble_84.wav,plakat_reversed.wav,fiasko_reversed.wav,,,,,0,34,34,34,3,0.7349839210510254,4600,001,2025-11-17_07-47-22,
86,AM18ANS.JPG,SILENCE,no-prime,babble_18.wav,pervers_reversed.wav,himmel_reversed.wav,,,,,0,35,35,35,4,0.97157883644104,4600,001,2025-11-17_07-47-22,
82,AF06HAS.JPG,kæle_compressed.wav,positive,babble_21.wav,skønhed_reversed.wav,kujon_reversed.wav,,,,,0,36,36,36,9,0.7106120586395264,4600,001,2025-11-17_07-47-22,
11,AM21ANS.JPG,ære_compressed.wav,positive,babble_6.wav,cirkel_reversed.wav,lampe_reversed.wav,,,,,0,37,37,37,1,1.3847651481628418,4600,001,2025-11-17_07-47-22,
77,AM03HAS.JPG,SILENCE,no-prime,babble_46.wav,bombe_reversed.wav,skammel_reversed.wav,,,,,0,38,38,38,7,1.032721996307373,4600,001,2025-11-17_07-47-22,
128,AM23NES.JPG,mester_compressed.wav,positive,babble_67.wav,taber_reversed.wav,sejre_reversed.wav,,,,,0,39,39,39,4,0.45304083824157715,4600,001,2025-11-17_07-47-22,
18,AF08NES.JPG,SILENCE,no-prime,babble_32.wav,nedbrud_reversed.wav,regnbue_reversed.wav,,,,,0,40,40,40,4,0.7211809158325195,4600,001,2025-11-17_07-47-22,
125,AF34ANS.JPG,metal_compressed.wav,neutral,babble_73.wav,ensom_reversed.wav,boble_reversed.wav,,,,,0,41,41,41,3,0.6478359699249268,4600,001,2025-11-17_07-47-22,
113,AF06NES.JPG,cirkel_compressed.wav,neutral,babble_51.wav,forkert_reversed.wav,frihed_reversed.wav,,,,,0,42,42,42,5,0.7543210983276367,4600,001,2025-11-17_07-47-22,
190,AM28HAS.JPG,gade_compressed.wav,neutral,babble_2.wav,voldtægt_reversed.wav,maling_reversed.wav,,,,,0,43,43,43,8,1.9310171604156494,4600,001,2025-11-17_07-47-22,
10,AF01HAS.JPG,giftig_compressed.wav,negative,babble_65.wav,søsyg_reversed.wav,gade_reversed.wav,,,,,0,44,44,44,9,0.7757608890533447,4600,001,2025-11-17_07-47-22,
144,AM20HAS.JPG,udskud_compressed.wav,negative,babble_94.wav,slave_reversed.wav,lampe_reversed.wav,,,,,0,45,45,45,9,0.6185710430145264,4600,001,2025-11-17_07-47-22,
8,AF34HAS.JPG,giftig_compressed.wav,negative,babble_9.wav,grimme_reversed.wav,sikker_reversed.wav,,,,,0,46,46,46,9,0.8240711688995361,4600,001,2025-11-17_07-47-22,
106,AM07NES.JPG,SILENCE,no-prime,babble_61.wav,redskab_reversed.wav,skade_reversed.wav,,,,,0,47,47,47,5,1.5373380184173584,4600,001,2025-11-17_07-47-22,
48,AM11ANS.JPG,sandhed_compressed.wav,positive,babble_38.wav,syndig_reversed.wav,hader_reversed.wav,,,,,0,48,48,48,2,1.777374029159546,4600,001,2025-11-17_07-47-22,
127,AF16ANS.JPG,krise_compressed.wav,negative,babble_27.wav,traume_reversed.wav,dæmon_reversed.wav,,,,,0,49,49,49,1,1.0113120079040527,4600,001,2025-11-17_07-47-22,
73,AM15HAS.JPG,luksus_compressed.wav,positive,babble_53.wav,koldbrand_reversed.wav,sikker_reversed.wav,,,,,0,50,50,50,7,1.0399370193481445,4600,001,2025-11-17_07-47-22,
31,AM17ANS.JPG,knude_compressed.wav,neutral,babble_41.wav,feber_reversed.wav,konge_reversed.wav,,,,,0,51,51,51,1,0.8220610618591309,4600,001,2025-11-17_07-47-22,
1,AF09HAS.JPG,måned_compressed.wav,neutral,babble_33.wav,avis_reversed.wav,gaffel_reversed.wav,,,,,0,52,52,52,9,2.8036320209503174,4600,001,2025-11-17_07-47-22,
57,AM22NES.JPG,kande_compressed.wav,neutral,babble_2.wav,passion_reversed.wav,fremskridt_reversed.wav,,,,,0,53,53,53,3,0.307340145111084,4600,001,2025-11-17_07-47-22,
46,AM33NES.JPG,SILENCE,no-prime,babble_55.wav,frihed_reversed.wav,måned_reversed.wav,,,,,0,54,54,54,3,1.6682450771331787,4600,001,2025-11-17_07-47-22,
85,AM35HAS.JPG,musik_compressed.wav,positive,babble_92.wav,kontor_reversed.wav,tumor_reversed.wav,,,,,0,55,55,55,7,1.1456210613250732,4600,001,2025-11-17_07-47-22,
72,AM35ANS.JPG,konge_compressed.wav,positive,babble_57.wav,kiste_reversed.wav,ankel_reversed.wav,,,,,0,56,56,56,4,2.5291450023651123,4600,001,2025-11-17_07-47-22,
15,AM29HAS.JPG,SILENCE,no-prime,babble_18.wav,tortur_reversed.wav,vinde_reversed.wav,,,,,0,57,57,57,7,1.263650894165039,4600,001,2025-11-17_07-47-22,
76,AF19ANS.JPG,SILENCE,no-prime,babble_33.wav,heldig_reversed.wav,borddug_reversed.wav,,,,,0,58,58,58,3,2.6401829719543457,4600,001,2025-11-17_07-47-22,
147,AF24ANS.JPG,ferie_compressed.wav,positive,babble_29.wav,skuffe_reversed.wav,fase_reversed.wav,,,,,0,59,59,59,3,0.5385770797729492,4600,001,2025-11-17_07-47-22,
129,AM12HAS.JPG,beskidt_compressed.wav,negative,babble_21.wav,ketchup_reversed.wav,opstemt_reversed.wav,,,,,0,60,60,60,9,1.60567307472229,4600,001,2025-11-17_07-47-22,
139,AF26NES.JPG,skammel_compressed.wav,neutral,babble_83.wav,trofæ_reversed.wav,albue_reversed.wav,,,,,0,61,61,61,4,0.46274900436401367,4600,001,2025-11-17_07-47-22,
179,AM02HAS.JPG,gade_compressed.wav,neutral,babble_41.wav,smerte_reversed.wav,dæmon_reversed.wav,,,,,0,62,62,62,6,0.779231071472168,4600,001,2025-11-17_07-47-22,
5,AM31ANS.JPG,forkert_compressed.wav,negative,babble_0.wav,misbrug_reversed.wav,gidsel_reversed.wav,,,,,0,63,63,63,3,1.523634910583496,4600,001,2025-11-17_07-47-22,
187,AM25ANS.JPG,illoyal_compressed.wav,negative,babble_65.wav,pervers_reversed.wav,taxa_reversed.wav,,,,,0,64,64,64,4,0.39049196243286133,4600,001,2025-11-17_07-47-22,
29,AM31NES.JPG,taber_compressed.wav,negative,babble_49.wav,gave_reversed.wav,krise_reversed.wav,,,,,0,65,65,65,5,1.1296370029449463,4600,001,2025-11-17_07-47-22,
195,AM08HAS.JPG,rådden_compressed.wav,negative,babble_21.wav,kage_reversed.wav,pjece_reversed.wav,,,,,0,66,66,66,7,1.2596349716186523,4600,001,2025-11-17_07-47-22,
168,AF07ANS.JPG,udskud_compressed.wav,negative,babble_72.wav,ketchup_reversed.wav,morder_reversed.wav,,,,,0,67,67,67,5,3.838078022003174,4600,001,2025-11-17_07-47-22,
135,AM17NES.JPG,sollys_compressed.wav,positive,babble_70.wav,hader_reversed.wav,sollys_reversed.wav,,,,,0,68,68,68,5,0.1124429702758789,4600,001,2025-11-17_07-47-22,
145,AF14HAS.JPG,SILENCE,no-prime,babble_83.wav,gaffel_reversed.wav,albue_reversed.wav,,,,,0,69,69,69,8,1.4695580005645752,4600,001,2025-11-17_07-47-22,
133,AF11ANS.JPG,ære_compressed.wav,positive,babble_95.wav,dollar_reversed.wav,væmmes_reversed.wav,,,,,0,70,70,70,1,0.7101130485534668,4600,001,2025-11-17_07-47-22,
151,AM19HAS.JPG,selvmord_compressed.wav,negative,babble_57.wav,hader_reversed.wav,pervers_reversed.wav,,,,,0,71,71,71,9,1.2876720428466797,4600,001,2025-11-17_07-47-22,
22,AF12ANS.JPG,mester_compressed.wav,positive,babble_31.wav,diamant_reversed.wav,ferie_reversed.wav,,,,,0,72,72,72,4,0.5940489768981934,4600,001,2025-11-17_07-47-22,
141,AF15HAS.JPG,SILENCE,no-prime,babble_17.wav,hader_reversed.wav,engel_reversed.wav,,,,,0,73,73,73,6,2.6226680278778076,4600,001,2025-11-17_07-47-22,
74,AM04NES.JPG,mester_compressed.wav,positive,babble_0.wav,dæmpet_reversed.wav,kæle_reversed.wav,,,,,0,74,74,74,5,0.652163028717041,4600,001,2025-11-17_07-47-22,
60,AM21NES.JPG,ønske_compressed.wav,positive,babble_65.wav,festlig_reversed.wav,finger_reversed.wav,,,,,0,75,75,75,4,0.7029690742492676,4600,001,2025-11-17_07-47-22,
13,AM16HAS.JPG,SILENCE,no-prime,babble_58.wav,hage_reversed.wav,kærtegn_reversed.wav,,,,,0,76,76,76,9,1.6035079956054688,4600,001,2025-11-17_07-47-22,
136,AM20ANS.JPG,ensom_compressed.wav,negative,babble_45.wav,beskidt_reversed.wav,ørken_reversed.wav,,,,,0,77,77,77,3,1.6005229949951172,4600,001,2025-11-17_07-47-22,
54,AF11NES.JPG,kujon_compressed.wav,negative,babble_67.wav,lærer_reversed.wav,genstand_reversed.wav,,,,,0,78,78,78,4,1.4184348583221436,4600,001,2025-11-17_07-47-22,
80,AF35HAS.JPG,vinde_compressed.wav,positive,babble_56.wav,humor_reversed.wav,ørken_reversed.wav,,,,,0,79,79,79,8,0.5283749103546143,4600,001,2025-11-17_07-47-22,
189,AM06HAS.JPG,putte_compressed.wav,positive,babble_36.wav,forkert_reversed.wav,kontor_reversed.wav,,,,,0,80,80,80,9,0.9124431610107422,4600,001,2025-11-17_07-47-22,
103,AF27HAS.JPG,sollys_compressed.wav,positive,babble_21.wav,avis_reversed.wav,slagtning_reversed.wav,,,,,0,81,81,81,9,0.5528240203857422,4600,001,2025-11-17_07-47-22,
143,AM25HAS.JPG,lampe_compressed.wav,neutral,babble_49.wav,regnbue_reversed.wav,glæde_reversed.wav,,,,,0,82,82,82,8,0.4772319793701172,4600,001,2025-11-17_07-47-22,
53,AM11HAS.JPG,forfald_compressed.wav,negative,babble_23.wav,ensom_reversed.wav,lærer_reversed.wav,,,,,0,83,83,83,7,1.0089530944824219,4600,001,2025-11-17_07-47-22,
26,AM27NES.JPG,SILENCE,no-prime,babble_14.wav,kæle_reversed.wav,syndig_reversed.wav,,,,,0,84,84,84,4,2.303666830062866,4600,001,2025-11-17_07-47-22,
166,AM33HAS.JPG,luksus_compressed.wav,positive,babble_5.wav,skade_reversed.wav,borddug_reversed.wav,,,,,0,85,85,85,3,0.613029956817627,4600,001,2025-11-17_07-47-22,
63,AF31HAS.JPG,morder_compressed.wav,negative,babble_32.wav,konkurs_reversed.wav,skade_reversed.wav,,,,,0,86,86,86,7,2.8149430751800537,4600,001,2025-11-17_07-47-22,
137,AM03ANS.JPG,kande_compressed.wav,neutral,babble_61.wav,salat_reversed.wav,ankel_reversed.wav,,,,,0,87,87,87,1,0.5631828308105469,4600,001,2025-11-17_07-47-22,
172,AM14HAS.JPG,cirkel_compressed.wav,neutral,babble_18.wav,taber_reversed.wav,finger_reversed.wav,,,,,0,88,88,88,6,0.8068268299102783,4600,001,2025-11-17_07-47-22,
138,AM08NES.JPG,SILENCE,no-prime,babble_17.wav,smerte_reversed.wav,lærer_reversed.wav,,,,,0,89,89,89,5,1.9101531505584717,4600,001,2025-11-17_07-47-22,
134,AF02HAS.JPG,accept_compressed.wav,positive,babble_9.wav,festlig_reversed.wav,himlen_reversed.wav,,,,,0,90,90,90,9,1.1781790256500244,4600,001,2025-11-17_07-47-22,
51,AF25ANS.JPG,natur_compressed.wav,positive,babble_35.wav,natur_reversed.wav,pjece_reversed.wav,,,,,0,91,91,91,3,0.5340099334716797,4600,001,2025-11-17_07-47-22,
164,AF04HAS.JPG,SILENCE,no-prime,babble_24.wav,engel_reversed.wav,fiasko_reversed.wav,,,,,0,92,92,92,7,3.3310139179229736,4600,001,2025-11-17_07-47-22,
123,AF01ANS.JPG,motor_compressed.wav,neutral,babble_99.wav,borddug_reversed.wav,modgang_reversed.wav,,,,,0,93,93,93,3,0.9421608448028564,4600,001,2025-11-17_07-47-22,
75,AF18HAS.JPG,offer_compressed.wav,negative,babble_47.wav,skammel_reversed.wav,smerte_reversed.wav,,,,,0,94,94,94,9,0.6112298965454102,4600,001,2025-11-17_07-47-22,
65,AM34NES.JPG,taber_compressed.wav,negative,babble_92.wav,hage_reversed.wav,konge_reversed.wav,,,,,0,95,95,95,4,0.6811568737030029,4600,001,2025-11-17_07-47-22,
126,AM34ANS.JPG,blodig_compressed.wav,negative,babble_42.wav,modgang_reversed.wav,fremskridt_reversed.wav,,,,,0,96,96,96,4,1.0880029201507568,4600,001,2025-11-17_07-47-22,
44,AF16HAS.JPG,tumor_compressed.wav,negative,babble_64.wav,maling_reversed.wav,kedel_reversed.wav,,,,,0,97,97,97,6,0.9999160766601562,4600,001,2025-11-17_07-47-22,
37,AM22ANS.JPG,brænde_compressed.wav,negative,babble_92.wav,ønske_reversed.wav,leder_reversed.wav,,,,,0,98,98,98,7,2.006640911102295,4600,001,2025-11-17_07-47-22,
36,AF06ANS.JPG,koldbrand_compressed.wav,negative,babble_89.wav,kujon_reversed.wav,borddug_reversed.wav,,,,,0,99,99,99,3,3.2480649948120117,4600,001,2025-11-17_07-47-22,
149,AF32NES.JPG,mester_compressed.wav,positive,babble_60.wav,glæde_reversed.wav,stjerne_reversed.wav,,,,,0,100,100,100,3,0.5723071098327637,4600,001,2025-11-17_07-47-22,
150,AF04NES.JPG,luder_compressed.wav,negative,babble_7.wav,kedel_reversed.wav,talent_reversed.wav,,,,,0,101,101,101,4,1.3907241821289062,4600,001,2025-11-17_07-47-22,
119,AM27HAS.JPG,kæle_compressed.wav,positive,babble_9.wav,engel_reversed.wav,måned_reversed.wav,,,,,0,102,102,102,5,0.9376227855682373,4600,001,2025-11-17_07-47-22,
154,AF01NES.JPG,vindue_compressed.wav,neutral,babble_38.wav,himmel_reversed.wav,traume_reversed.wav,,,,,0,103,103,103,5,0.8983900547027588,4600,001,2025-11-17_07-47-22,
120,AM09NES.JPG,frihed_compressed.wav,positive,babble_44.wav,brænde_reversed.wav,koldbrand_reversed.wav,,,,,0,104,104,104,4,1.391834020614624,4600,001,2025-11-17_07-47-22,
45,AF17ANS.JPG,gave_compressed.wav,positive,babble_43.wav,fjollet_reversed.wav,sandhed_reversed.wav,,,,,0,105,105,105,3,1.0145440101623535,4600,001,2025-11-17_07-47-22,
59,AM05NES.JPG,brutal_compressed.wav,negative,babble_51.wav,fjollet_reversed.wav,kujon_reversed.wav,,,,,0,106,106,106,5,1.950350046157837,4600,001,2025-11-17_07-47-22,
170,AM26HAS.JPG,tumor_compressed.wav,negative,babble_98.wav,fiasko_reversed.wav,sexet_reversed.wav,,,,,0,107,107,107,5,2.616373062133789,4600,001,2025-11-17_07-47-22,
69,AF28ANS.JPG,opstemt_compressed.wav,positive,babble_65.wav,himlen_reversed.wav,motor_reversed.wav,,,,,0,108,108,108,3,1.509078025817871,4600,001,2025-11-17_07-47-22,
56,AM16ANS.JPG,redskab_compressed.wav,neutral,babble_92.wav,patent_reversed.wav,søsyg_reversed.wav,,,,,0,109,109,109,3,6.563764810562134,4600,001,2025-11-17_07-47-22,
110,AF17HAS.JPG,leder_compressed.wav,positive,babble_30.wav,grimme_reversed.wav,hader_reversed.wav,,,,,0,110,110,110,7,0.5878868103027344,4600,001,2025-11-17_07-47-22,
91,AM17HAS.JPG,metal_compressed.wav,neutral,babble_84.wav,ørken_reversed.wav,rigdom_reversed.wav,,,,,0,111,111,111,7,0.503774881362915,4600,001,2025-11-17_07-47-22,
79,AM09ANS.JPG,redskab_compressed.wav,neutral,babble_27.wav,traume_reversed.wav,modgang_reversed.wav,,,,,0,112,112,112,1,1.9273960590362549,4600,001,2025-11-17_07-47-22,
158,AM04ANS.JPG,krise_compressed.wav,negative,babble_32.wav,opstemt_reversed.wav,sindssyg_reversed.wav,,,,,0,113,113,113,3,1.9755189418792725,4600,001,2025-11-17_07-47-22,
43,AM10NES.JPG,misbrug_compressed.wav,negative,babble_91.wav,skuffe_reversed.wav,pude_reversed.wav,,,,,0,114,114,114,5,1.1898529529571533,4600,001,2025-11-17_07-47-22,
27,AM09HAS.JPG,koldbrand_compressed.wav,negative,babble_82.wav,regnbue_reversed.wav,bange_reversed.wav,,,,,0,115,115,115,8,0.9289791584014893,4600,001,2025-11-17_07-47-22,
173,AM10ANS.JPG,bange_compressed.wav,negative,babble_91.wav,kage_reversed.wav,slave_reversed.wav,,,,,0,116,116,116,2,0.753715991973877,4600,001,2025-11-17_07-47-22,
108,AF28HAS.JPG,taber_compressed.wav,negative,babble_36.wav,bygning_reversed.wav,gaffel_reversed.wav,,,,,0,117,117,117,8,0.3592560291290283,4600,001,2025-11-17_07-47-22,
118,AM06NES.JPG,frygtsom_compressed.wav,negative,babble_11.wav,frygtsom_reversed.wav,vinde_reversed.wav,,,,,0,118,118,118,5,1.4219889640808105,4600,001,2025-11-17_07-47-22,
198,AM01HAS.JPG,genert_compressed.wav,neutral,babble_91.wav,oprør_reversed.wav,fase_reversed.wav,,,,,0,119,119,119,8,1.064126968383789,4600,001,2025-11-17_07-47-22,
9,AF07HAS.JPG,kontor_compressed.wav,neutral,babble_48.wav,latter_reversed.wav,kærtegn_reversed.wav,,,,,0,120,120,120,8,1.6229848861694336,4600,001,2025-11-17_07-47-22,
66,AF12HAS.JPG,SILENCE,no-prime,babble_93.wav,gaffel_reversed.wav,skyldig_reversed.wav,,,,,0,121,121,121,5,2.632185935974121,4600,001,2025-11-17_07-47-22,
33,AF18NES.JPG,giftig_compressed.wav,negative,babble_59.wav,brænde_reversed.wav,kugle_reversed.wav,,,,,0,122,122,122,2,9.083465099334717,4600,001,2025-11-17_07-47-22,
152,AF20NES.JPG,nøgle_compressed.wav,neutral,babble_25.wav,ønske_reversed.wav,oprør_reversed.wav,,,,,0,123,123,123,2,1.8888030052185059,4600,001,2025-11-17_07-47-22,
157,AM01ANS.JPG,SILENCE,no-prime,babble_58.wav,talent_reversed.wav,fjendtlig_reversed.wav,,,,,0,124,124,124,3,5.3769519329071045,4600,001,2025-11-17_07-47-22,
83,AM12NES.JPG,tortur_compressed.wav,negative,babble_87.wav,smerte_reversed.wav,jubel_reversed.wav,,,,,0,125,125,125,5,1.8135411739349365,4600,001,2025-11-17_07-47-22,
156,AF04ANS.JPG,penge_compressed.wav,positive,babble_78.wav,vandfald_reversed.wav,spise_reversed.wav,,,,,0,126,126,126,2,1.5682151317596436,4600,001,2025-11-17_07-47-22,
58,AF20ANS.JPG,giftig_compressed.wav,negative,babble_42.wav,heldig_reversed.wav,genstand_reversed.wav,,,,,0,127,127,127,2,4.866312026977539,4600,001,2025-11-17_07-47-22,
122,AM25NES.JPG,statue_compressed.wav,neutral,babble_49.wav,himmel_reversed.wav,patent_reversed.wav,,,,,0,128,128,128,5,1.3694629669189453,4600,001,2025-11-17_07-47-22,
19,AF32HAS.JPG,luksus_compressed.wav,positive,babble_48.wav,hader_reversed.wav,genstand_reversed.wav,,,,,0,129,129,129,9,0.7080531120300293,4600,001,2025-11-17_07-47-22,
165,AF28NES.JPG,SILENCE,no-prime,babble_52.wav,sexet_reversed.wav,lampe_reversed.wav,,,,,0,130,130,130,3,2.565045118331909,4600,001,2025-11-17_07-47-22,
155,AF03ANS.JPG,frygtsom_compressed.wav,negative,babble_45.wav,koldbrand_reversed.wav,himlen_reversed.wav,,,,,0,131,131,131,4,6.071209907531738,4600,001,2025-11-17_07-47-22,
140,AF13ANS.JPG,mester_compressed.wav,positive,babble_72.wav,viden_reversed.wav,selvmord_reversed.wav,,,,,0,132,132,132,4,3.394381046295166,4600,001,2025-11-17_07-47-22,
130,AF23ANS.JPG,modgang_compressed.wav,negative,babble_78.wav,knude_reversed.wav,kugle_reversed.wav,,,,,0,133,133,133,3,1.3889350891113281,4600,001,2025-11-17_07-47-22,
