trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
186,AM30ANS.JPG,dollar_compressed.wav,positive,babble_83.wav,nonsens_reversed.wav,giftig_reversed.wav,,,,,0,23,23,23,,,3,1.3409622999606654,9123,001,2025-12-06_17-05-17,
137,AF21HAS.JPG,forpint_compressed.wav,negative,babble_98.wav,kujon_reversed.wav,tortur_reversed.wav,,,,,0,24,24,24,,,9,0.6903568999841809,9123,001,2025-12-06_17-05-17,
88,AM22HAS.JPG,SILENCE,no-prime,babble_68.wav,dæmpet_reversed.wav,latter_reversed.wav,,,,,0,25,25,25,,,8,2.231904999993276,9123,001,2025-12-06_17-05-17,
40,AM01HAS.JPG,luksus_compressed.wav,positive,babble_59.wav,papir_reversed.wav,sandhed_reversed.wav,,,,,0,26,26,26,,,6,1.0345062999986112,9123,001,2025-12-06_17-05-17,
12,AF12ANS.JPG,SILENCE,no-prime,babble_1.wav,kontor_reversed.wav,glæde_reversed.wav,,,,,0,27,27,27,,,2,1.1374018000205979,9123,001,2025-12-06_17-05-17,
4,AF09ANS.JPG,affald_compressed.wav,negative,babble_82.wav,cirkel_reversed.wav,vinde_reversed.wav,,,,,0,28,28,28,,,1,0.9672103000339121,9123,001,2025-12-06_17-05-17,
143,AM24ANS.JPG,genstand_compressed.wav,neutral,babble_91.wav,drukne_reversed.wav,fiasko_reversed.wav,,,,,0,29,29,29,,,1,1.0023198999697343,9123,001,2025-12-06_17-05-17,
189,AF11NES.JPG,smerte_compressed.wav,negative,babble_19.wav,rådden_reversed.wav,fedme_reversed.wav,,,,,0,30,30,30,,,4,0.7314830999821424,9123,001,2025-12-06_17-05-17,
121,AM07HAS.JPG,himmel_compressed.wav,positive,babble_62.wav,kiste_reversed.wav,konkurs_reversed.wav,,,,,0,31,31,31,,,9,1.7717865000013262,9123,001,2025-12-06_17-05-17,
154,AM31HAS.JPG,hader_compressed.wav,negative,babble_28.wav,gidsel_reversed.wav,grimme_reversed.wav,,,,,0,32,32,32,,,6,1.2929545000079088,9123,001,2025-12-06_17-05-17,
99,AM10ANS.JPG,lærer_compressed.wav,neutral,babble_73.wav,glæde_reversed.wav,feber_reversed.wav,,,,,0,33,33,33,,,1,0.7158854000153951,9123,001,2025-12-06_17-05-17,
91,AF07ANS.JPG,hånlig_compressed.wav,negative,babble_6.wav,ugle_reversed.wav,statue_reversed.wav,,,,,0,34,34,34,,,2,0.8719799999962561,9123,001,2025-12-06_17-05-17,
191,AM22ANS.JPG,fiasko_compressed.wav,negative,babble_4.wav,lyse_reversed.wav,fase_reversed.wav,,,,,0,35,35,35,,,3,0.9238748000352643,9123,001,2025-12-06_17-05-17,
31,AF07NES.JPG,himmel_compressed.wav,positive,babble_3.wav,måned_reversed.wav,ledning_reversed.wav,,,,,0,36,36,36,,,4,1.0508476999821141,9123,001,2025-12-06_17-05-17,
22,AM04NES.JPG,kugle_compressed.wav,neutral,babble_39.wav,sandhed_reversed.wav,gaffel_reversed.wav,,,,,0,37,37,37,,,5,0.7947298999642953,9123,001,2025-12-06_17-05-17,
32,AM05HAS.JPG,SILENCE,no-prime,babble_57.wav,violin_reversed.wav,sindssyg_reversed.wav,,,,,0,38,38,38,,,8,1.0858517000451684,9123,001,2025-12-06_17-05-17,
38,AM01NES.JPG,hånlig_compressed.wav,negative,babble_2.wav,ugle_reversed.wav,taxa_reversed.wav,,,,,0,39,39,39,,,3,1.494423399970401,9123,001,2025-12-06_17-05-17,
146,AM07ANS.JPG,sejre_compressed.wav,positive,babble_92.wav,fjendtlig_reversed.wav,putte_reversed.wav,,,,,0,40,40,40,,,1,0.7754828999750316,9123,001,2025-12-06_17-05-17,
94,AF13NES.JPG,hånlig_compressed.wav,negative,babble_12.wav,redning_reversed.wav,oprørt_reversed.wav,,,,,0,41,41,41,,,5,0.9684070000075735,9123,001,2025-12-06_17-05-17,
77,AM21NES.JPG,rotte_compressed.wav,negative,babble_65.wav,lærer_reversed.wav,respekt_reversed.wav,,,,,0,42,42,42,,,3,0.5780340999481268,9123,001,2025-12-06_17-05-17,
192,AM26NES.JPG,pervers_compressed.wav,negative,babble_68.wav,poesi_reversed.wav,kontor_reversed.wav,,,,,0,43,43,43,,,4,0.9898053999640979,9123,001,2025-12-06_17-05-17,
59,AF29ANS.JPG,SILENCE,no-prime,babble_37.wav,maling_reversed.wav,skyldig_reversed.wav,,,,,0,44,44,44,,,2,0.35524269996676594,9123,001,2025-12-06_17-05-17,
10,AM03HAS.JPG,ferie_compressed.wav,positive,babble_39.wav,grimme_reversed.wav,fase_reversed.wav,,,,,0,45,45,45,,,8,1.149533900024835,9123,001,2025-12-06_17-05-17,
196,AF14HAS.JPG,dollar_compressed.wav,positive,babble_16.wav,rædsel_reversed.wav,dollar_reversed.wav,,,,,0,46,46,46,,,8,1.19090079999296,9123,001,2025-12-06_17-05-17,
178,AF34NES.JPG,pjece_compressed.wav,neutral,babble_54.wav,rådden_reversed.wav,skammel_reversed.wav,,,,,0,47,47,47,,,4,1.041671300015878,9123,001,2025-12-06_17-05-17,
197,AM18ANS.JPG,SILENCE,no-prime,babble_53.wav,bifald_reversed.wav,viden_reversed.wav,,,,,0,48,48,48,,,2,2.17059860000154,9123,001,2025-12-06_17-05-17,
129,AF08ANS.JPG,SILENCE,no-prime,babble_46.wav,brutal_reversed.wav,smerte_reversed.wav,,,,,0,49,49,49,,,3,1.3482398999622092,9123,001,2025-12-06_17-05-17,
15,AM13HAS.JPG,kysse_compressed.wav,positive,babble_26.wav,rabies_reversed.wav,affald_reversed.wav,,,,,0,50,50,50,,,8,0.7632814000244252,9123,001,2025-12-06_17-05-17,
36,AM14ANS.JPG,accept_compressed.wav,positive,babble_45.wav,rabies_reversed.wav,humor_reversed.wav,,,,,0,51,51,51,,,2,1.331845999986399,9123,001,2025-12-06_17-05-17,
92,AF18NES.JPG,morder_compressed.wav,negative,babble_72.wav,mave_reversed.wav,lyse_reversed.wav,,,,,0,52,52,52,,,4,0.7173759000143036,9123,001,2025-12-06_17-05-17,
128,AM32ANS.JPG,voldtægt_compressed.wav,negative,babble_60.wav,tortur_reversed.wav,oprør_reversed.wav,,,,,0,53,53,53,,,3,1.75903949997155,9123,001,2025-12-06_17-05-17,
145,AM19NES.JPG,gratis_compressed.wav,positive,babble_27.wav,museum_reversed.wav,blomstre_reversed.wav,,,,,0,54,54,54,,,4,1.7000246999668889,9123,001,2025-12-06_17-05-17,
19,AM32HAS.JPG,skyldig_compressed.wav,negative,babble_91.wav,traume_reversed.wav,fjendtlig_reversed.wav,,,,,0,55,55,55,,,7,0.6523732999921776,9123,001,2025-12-06_17-05-17,
29,AF34ANS.JPG,musik_compressed.wav,positive,babble_72.wav,fængsel_reversed.wav,papir_reversed.wav,,,,,0,56,56,56,,,3,0.8247287000413053,9123,001,2025-12-06_17-05-17,
71,AM31ANS.JPG,SILENCE,no-prime,babble_78.wav,himlen_reversed.wav,taber_reversed.wav,,,,,0,57,57,57,,,1,0.8980693999910727,9123,001,2025-12-06_17-05-17,
194,AF30HAS.JPG,intim_compressed.wav,positive,babble_62.wav,syndig_reversed.wav,poesi_reversed.wav,,,,,0,58,58,58,,,9,0.911263499991037,9123,001,2025-12-06_17-05-17,
165,AM25ANS.JPG,avis_compressed.wav,neutral,babble_72.wav,avis_reversed.wav,misbrug_reversed.wav,,,,,0,59,59,59,,,3,1.4076004999806173,9123,001,2025-12-06_17-05-17,
54,AF19NES.JPG,salat_compressed.wav,neutral,babble_80.wav,hader_reversed.wav,tilfreds_reversed.wav,,,,,0,60,60,60,,,5,1.5988395999884233,9123,001,2025-12-06_17-05-17,
147,AF26ANS.JPG,leder_compressed.wav,positive,babble_70.wav,hjerte_reversed.wav,accept_reversed.wav,,,,,0,61,61,61,,,1,1.4792754999944009,9123,001,2025-12-06_17-05-17,
89,AF06ANS.JPG,nonsens_compressed.wav,neutral,babble_12.wav,baby_reversed.wav,syndig_reversed.wav,,,,,0,62,62,62,,,3,2.346247299981769,9123,001,2025-12-06_17-05-17,
60,AF22HAS.JPG,lækker_compressed.wav,positive,babble_89.wav,luksus_reversed.wav,finger_reversed.wav,,,,,0,63,63,63,,,8,0.4215667999815196,9123,001,2025-12-06_17-05-17,
160,AF26NES.JPG,rådden_compressed.wav,negative,babble_38.wav,pude_reversed.wav,viden_reversed.wav,,,,,0,64,64,64,,,5,1.013784000009764,9123,001,2025-12-06_17-05-17,
127,AM20NES.JPG,SILENCE,no-prime,babble_7.wav,patent_reversed.wav,ørken_reversed.wav,,,,,0,65,65,65,,,3,1.22542999999132,9123,001,2025-12-06_17-05-17,
156,AM18NES.JPG,SILENCE,no-prime,babble_91.wav,djævel_reversed.wav,fængsel_reversed.wav,,,,,0,66,66,66,,,2,1.3762441000435501,9123,001,2025-12-06_17-05-17,
150,AF03HAS.JPG,ørken_compressed.wav,negative,babble_24.wav,ønske_reversed.wav,kande_reversed.wav,,,,,0,67,67,67,,,7,0.9564472999772988,9123,001,2025-12-06_17-05-17,
133,AF24HAS.JPG,sikker_compressed.wav,positive,babble_22.wav,kæle_reversed.wav,bygning_reversed.wav,,,,,0,68,68,68,,,9,0.5151593000045978,9123,001,2025-12-06_17-05-17,
67,AF35NES.JPG,accept_compressed.wav,positive,babble_66.wav,boble_reversed.wav,misbrug_reversed.wav,,,,,0,69,69,69,,,4,0.8033440000144765,9123,001,2025-12-06_17-05-17,
80,AF09NES.JPG,taber_compressed.wav,negative,babble_59.wav,knude_reversed.wav,marked_reversed.wav,,,,,0,70,70,70,,,4,0.9238637000089511,9123,001,2025-12-06_17-05-17,
3,AF32ANS.JPG,maling_compressed.wav,neutral,babble_82.wav,rabies_reversed.wav,slave_reversed.wav,,,,,0,71,71,71,,,2,1.1701532999868505,9123,001,2025-12-06_17-05-17,
182,AM33HAS.JPG,penge_compressed.wav,positive,babble_1.wav,rabies_reversed.wav,redskab_reversed.wav,,,,,0,72,72,72,,,3,1.2990296999923885,9123,001,2025-12-06_17-05-17,
70,AM19ANS.JPG,SILENCE,no-prime,babble_14.wav,skuffe_reversed.wav,måned_reversed.wav,,,,,0,73,73,73,,,4,2.9212834000354633,9123,001,2025-12-06_17-05-17,
21,AF25HAS.JPG,himlen_compressed.wav,positive,babble_18.wav,lærer_reversed.wav,nøgle_reversed.wav,,,,,0,74,74,74,,,8,1.0463268000166863,9123,001,2025-12-06_17-05-17,
148,AM20HAS.JPG,skyldig_compressed.wav,negative,babble_25.wav,fremskridt_reversed.wav,tortur_reversed.wav,,,,,0,75,75,75,,,9,0.953609400021378,9123,001,2025-12-06_17-05-17,
1,AF23HAS.JPG,hånlig_compressed.wav,negative,babble_96.wav,hjerte_reversed.wav,rabies_reversed.wav,,,,,0,76,76,76,,,6,3.5864271000027657,9123,001,2025-12-06_17-05-17,
106,AF20NES.JPG,offer_compressed.wav,negative,babble_42.wav,salat_reversed.wav,ønske_reversed.wav,,,,,0,77,77,77,,,3,1.027004699979443,9123,001,2025-12-06_17-05-17,
63,AF35HAS.JPG,pjece_compressed.wav,neutral,babble_93.wav,tumor_reversed.wav,fase_reversed.wav,,,,,0,78,78,78,,,8,1.8012205999693833,9123,001,2025-12-06_17-05-17,
53,AM21HAS.JPG,ørken_compressed.wav,negative,babble_6.wav,poesi_reversed.wav,fiasko_reversed.wav,,,,,0,79,79,79,,,8,1.1185060000279918,9123,001,2025-12-06_17-05-17,
122,AF32NES.JPG,sandhed_compressed.wav,positive,babble_67.wav,nedbrud_reversed.wav,grusom_reversed.wav,,,,,0,80,80,80,,,3,0.5904256000067107,9123,001,2025-12-06_17-05-17,
47,AM10HAS.JPG,røver_compressed.wav,negative,babble_22.wav,jubel_reversed.wav,hage_reversed.wav,,,,,0,81,81,81,,,7,0.8694760000216775,9123,001,2025-12-06_17-05-17,
117,AM06ANS.JPG,SILENCE,no-prime,babble_10.wav,brutal_reversed.wav,blomstre_reversed.wav,,,,,0,82,82,82,,,2,0.6603982000378892,9123,001,2025-12-06_17-05-17,
177,AF04NES.JPG,flirte_compressed.wav,positive,babble_91.wav,fremskridt_reversed.wav,lampe_reversed.wav,,,,,0,83,83,83,,,4,1.1472573999781162,9123,001,2025-12-06_17-05-17,
16,AM27ANS.JPG,dæmpet_compressed.wav,neutral,babble_12.wav,gidsel_reversed.wav,konkurs_reversed.wav,,,,,0,84,84,84,,,2,1.866009799996391,9123,001,2025-12-06_17-05-17,
190,AM17ANS.JPG,konge_compressed.wav,positive,babble_25.wav,fremskridt_reversed.wav,redskab_reversed.wav,,,,,0,85,85,85,,,1,0.5243228999897838,9123,001,2025-12-06_17-05-17,
130,AF15NES.JPG,rabies_compressed.wav,negative,babble_28.wav,gratis_reversed.wav,misbrug_reversed.wav,,,,,0,86,86,86,,,3,0.6235904999775812,9123,001,2025-12-06_17-05-17,
112,AF02HAS.JPG,statue_compressed.wav,neutral,babble_96.wav,morder_reversed.wav,blomstre_reversed.wav,,,,,0,87,87,87,,,8,0.8851727999863215,9123,001,2025-12-06_17-05-17,
187,AM30HAS.JPG,frihed_compressed.wav,positive,babble_13.wav,himlen_reversed.wav,genstand_reversed.wav,,,,,0,88,88,88,,,7,0.865194000012707,9123,001,2025-12-06_17-05-17,
180,AM09HAS.JPG,SILENCE,no-prime,babble_89.wav,brutal_reversed.wav,grimme_reversed.wav,,,,,0,89,89,89,,,7,1.4877035000245087,9123,001,2025-12-06_17-05-17,
46,AF10HAS.JPG,bryllup_compressed.wav,positive,babble_43.wav,genstand_reversed.wav,bange_reversed.wav,,,,,0,90,90,90,,,7,1.4169777000206523,9123,001,2025-12-06_17-05-17,
52,AF29HAS.JPG,nonne_compressed.wav,neutral,babble_62.wav,trussel_reversed.wav,poesi_reversed.wav,,,,,0,91,91,91,,,8,1.1402085000299849,9123,001,2025-12-06_17-05-17,
171,AM18HAS.JPG,nedbrud_compressed.wav,negative,babble_6.wav,ønske_reversed.wav,ledning_reversed.wav,,,,,0,92,92,92,,,6,0.9131946000270545,9123,001,2025-12-06_17-05-17,
78,AF14NES.JPG,feber_compressed.wav,negative,babble_95.wav,fedme_reversed.wav,gratis_reversed.wav,,,,,0,93,93,93,,,2,3.24035710003227,9123,001,2025-12-06_17-05-17,
55,AM11ANS.JPG,SILENCE,no-prime,babble_14.wav,sejre_reversed.wav,brutal_reversed.wav,,,,,0,94,94,94,,,1,0.5252840000321157,9123,001,2025-12-06_17-05-17,
169,AM26HAS.JPG,patent_compressed.wav,neutral,babble_55.wav,rigdom_reversed.wav,respekt_reversed.wav,,,,,0,95,95,95,,,9,0.6966714999871328,9123,001,2025-12-06_17-05-17,
101,AM13NES.JPG,beskidt_compressed.wav,negative,babble_85.wav,rigdom_reversed.wav,pjece_reversed.wav,,,,,0,96,96,96,,,5,0.2506994000286795,9123,001,2025-12-06_17-05-17,
30,AF15ANS.JPG,ketchup_compressed.wav,neutral,babble_48.wav,vinde_reversed.wav,engel_reversed.wav,,,,,0,97,97,97,,,2,0.6662421000073664,9123,001,2025-12-06_17-05-17,
166,AM23ANS.JPG,SILENCE,no-prime,babble_32.wav,baby_reversed.wav,traume_reversed.wav,,,,,0,98,98,98,,,1,0.7709565000259317,9123,001,2025-12-06_17-05-17,
95,AM35NES.JPG,illoyal_compressed.wav,negative,babble_17.wav,voldtægt_reversed.wav,bange_reversed.wav,,,,,0,99,99,99,,,5,1.1767510999925435,9123,001,2025-12-06_17-05-17,
79,AF17HAS.JPG,SILENCE,no-prime,babble_90.wav,taber_reversed.wav,fængsel_reversed.wav,,,,,0,100,100,100,,,9,0.7948070999700576,9123,001,2025-12-06_17-05-17,
109,AM28HAS.JPG,SILENCE,no-prime,babble_13.wav,stjerne_reversed.wav,papir_reversed.wav,,,,,0,101,101,101,,,8,1.6524940999806859,9123,001,2025-12-06_17-05-17,
195,AF02NES.JPG,SILENCE,no-prime,babble_3.wav,lækker_reversed.wav,rotte_reversed.wav,,,,,0,102,102,102,,,3,4.684065300039947,9123,001,2025-12-06_17-05-17,
172,AM34NES.JPG,beundret_compressed.wav,positive,babble_7.wav,misbrug_reversed.wav,lækker_reversed.wav,,,,,0,103,103,103,,,4,0.7899122000089847,9123,001,2025-12-06_17-05-17,
51,AF13HAS.JPG,redning_compressed.wav,positive,babble_56.wav,jubel_reversed.wav,accept_reversed.wav,,,,,0,104,104,104,,,8,0.46282849996350706,9123,001,2025-12-06_17-05-17,
168,AF21ANS.JPG,redning_compressed.wav,positive,babble_66.wav,affald_reversed.wav,misbrug_reversed.wav,,,,,0,105,105,105,,,1,1.1167108999798074,9123,001,2025-12-06_17-05-17,
138,AM11NES.JPG,motor_compressed.wav,neutral,babble_90.wav,voldtægt_reversed.wav,marked_reversed.wav,,,,,0,106,106,106,,,3,0.7395327999838628,9123,001,2025-12-06_17-05-17,
102,AM22NES.JPG,cirkus_compressed.wav,positive,babble_98.wav,krise_reversed.wav,spænding_reversed.wav,,,,,0,107,107,107,,,5,1.3615949000231922,9123,001,2025-12-06_17-05-17,
153,AF17ANS.JPG,SILENCE,no-prime,babble_51.wav,cirkel_reversed.wav,fase_reversed.wav,,,,,0,108,108,108,,,3,1.0657398999901488,9123,001,2025-12-06_17-05-17,
119,AM15ANS.JPG,rabies_compressed.wav,negative,babble_1.wav,hjerte_reversed.wav,albue_reversed.wav,,,,,0,109,109,109,,,2,2.145052100007888,9123,001,2025-12-06_17-05-17,
131,AM11HAS.JPG,statue_compressed.wav,neutral,babble_94.wav,sollys_reversed.wav,forfald_reversed.wav,,,,,0,110,110,110,,,9,1.1066047999775037,9123,001,2025-12-06_17-05-17,
159,AF28NES.JPG,respekt_compressed.wav,positive,babble_1.wav,vindue_reversed.wav,violin_reversed.wav,,,,,0,111,111,111,,,6,0.7708159000030719,9123,001,2025-12-06_17-05-17,
161,AF01ANS.JPG,skyldig_compressed.wav,negative,babble_59.wav,kujon_reversed.wav,kæle_reversed.wav,,,,,0,112,112,112,,,2,0.8420174000202678,9123,001,2025-12-06_17-05-17,
124,AM25HAS.JPG,krise_compressed.wav,negative,babble_75.wav,sexet_reversed.wav,cirkel_reversed.wav,,,,,0,113,113,113,,,8,0.8761362000368536,9123,001,2025-12-06_17-05-17,
49,AF03ANS.JPG,genert_compressed.wav,neutral,babble_67.wav,fængsel_reversed.wav,traume_reversed.wav,,,,,0,114,114,114,,,2,0.6079316000104882,9123,001,2025-12-06_17-05-17,
37,AF22ANS.JPG,SILENCE,no-prime,babble_70.wav,sandhed_reversed.wav,skammel_reversed.wav,,,,,0,115,115,115,,,3,1.0693000000319444,9123,001,2025-12-06_17-05-17,
50,AF16NES.JPG,pude_compressed.wav,positive,babble_63.wav,modgang_reversed.wav,skyldig_reversed.wav,,,,,0,116,116,116,,,1,1.1606780999572948,9123,001,2025-12-06_17-05-17,
103,AM04ANS.JPG,SILENCE,no-prime,babble_56.wav,brænde_reversed.wav,talent_reversed.wav,,,,,0,117,117,117,,,3,0.8005313000176102,9123,001,2025-12-06_17-05-17,
69,AF08NES.JPG,kontor_compressed.wav,neutral,babble_37.wav,redning_reversed.wav,sikker_reversed.wav,,,,,0,118,118,118,,,4,0.8046962000080384,9123,001,2025-12-06_17-05-17,
167,AF31HAS.JPG,skuffe_compressed.wav,negative,babble_91.wav,rotte_reversed.wav,vandal_reversed.wav,,,,,0,119,119,119,,,8,0.8073009999934584,9123,001,2025-12-06_17-05-17,
64,AF25NES.JPG,bryllup_compressed.wav,positive,babble_99.wav,ledning_reversed.wav,museum_reversed.wav,,,,,0,120,120,120,,,5,1.0807885999674909,9123,001,2025-12-06_17-05-17,
108,AF10ANS.JPG,nedbrud_compressed.wav,negative,babble_4.wav,kontor_reversed.wav,ønske_reversed.wav,,,,,0,121,121,121,,,2,1.9937326000072062,9123,001,2025-12-06_17-05-17,
58,AF05NES.JPG,marked_compressed.wav,neutral,babble_58.wav,kontor_reversed.wav,talent_reversed.wav,,,,,0,122,122,122,,,2,0.7954796000267379,9123,001,2025-12-06_17-05-17,
170,AM09ANS.JPG,fjendtlig_compressed.wav,negative,babble_94.wav,måned_reversed.wav,cirkel_reversed.wav,,,,,0,123,123,123,,,1,0.680090999987442,9123,001,2025-12-06_17-05-17,
98,AF28ANS.JPG,rådden_compressed.wav,negative,babble_10.wav,nøgle_reversed.wav,bifald_reversed.wav,,,,,0,124,124,124,,,1,0.854205199982971,9123,001,2025-12-06_17-05-17,
200,AF32HAS.JPG,borddug_compressed.wav,neutral,babble_72.wav,kande_reversed.wav,sejre_reversed.wav,,,,,0,125,125,125,,,9,0.19012089999159798,9123,001,2025-12-06_17-05-17,
45,AM13ANS.JPG,trussel_compressed.wav,negative,babble_21.wav,offer_reversed.wav,væmmes_reversed.wav,,,,,0,126,126,126,,,2,1.129851099976804,9123,001,2025-12-06_17-05-17,
86,AF23NES.JPG,affald_compressed.wav,negative,babble_35.wav,redning_reversed.wav,sollys_reversed.wav,,,,,0,127,127,127,,,3,0.6902044999878854,9123,001,2025-12-06_17-05-17,
118,AM07NES.JPG,forkert_compressed.wav,negative,babble_74.wav,illoyal_reversed.wav,statue_reversed.wav,,,,,0,128,128,128,,,5,0.5002588999923319,9123,001,2025-12-06_17-05-17,
24,AM16HAS.JPG,vindue_compressed.wav,neutral,babble_23.wav,konkurs_reversed.wav,grimme_reversed.wav,,,,,0,129,129,129,,,8,0.49219339998671785,9123,001,2025-12-06_17-05-17,
