trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,Participant ID,Session,date,
3,AF16HAS.JPG,festlig_compressed.wav,positive,babble_83.wav,nedbrud_reversed.wav,traume_reversed.wav,,,,,0,34,34,34,5,0.9878659248352051,280303,001,2025-11-17_05-00-29,
125,AM13HAS.JPG,bifald_compressed.wav,positive,babble_55.wav,maling_reversed.wav,heldig_reversed.wav,,,,,0,35,35,35,9,1.1964571475982666,280303,001,2025-11-17_05-00-29,
114,AM33HAS.JPG,enhed_compressed.wav,neutral,babble_67.wav,redskab_reversed.wav,metal_reversed.wav,,,,,0,36,36,36,4,1.6990928649902344,280303,001,2025-11-17_05-00-29,
186,AM12NES.JPG,rigdom_compressed.wav,positive,babble_25.wav,marked_reversed.wav,gidsel_reversed.wav,,,,,0,37,37,37,6,3.5890939235687256,280303,001,2025-11-17_05-00-29,
162,AM01ANS.JPG,natur_compressed.wav,positive,babble_59.wav,skønhed_reversed.wav,nøgle_reversed.wav,,,,,0,38,38,38,5,0.45626211166381836,280303,001,2025-11-17_05-00-29,
79,AF18ANS.JPG,latter_compressed.wav,positive,babble_25.wav,mester_reversed.wav,skuffe_reversed.wav,,,,,0,39,39,39,6,0.9796130657196045,280303,001,2025-11-17_05-00-29,
193,AF03HAS.JPG,maling_compressed.wav,neutral,babble_41.wav,hånlig_reversed.wav,respekt_reversed.wav,,,,,0,40,40,40,5,1.4727909564971924,280303,001,2025-11-17_05-00-29,
6,AF05NES.JPG,sæde_compressed.wav,neutral,babble_46.wav,skønhed_reversed.wav,skyldig_reversed.wav,,,,,0,41,41,41,5,0.5375661849975586,280303,001,2025-11-17_05-00-29,
200,AM30ANS.JPG,poesi_compressed.wav,neutral,babble_65.wav,bygning_reversed.wav,kugle_reversed.wav,,,,,0,42,42,42,4,1.0474560260772705,280303,001,2025-11-17_05-00-29,
48,AF06ANS.JPG,sindssyg_compressed.wav,negative,babble_67.wav,fjollet_reversed.wav,cirkel_reversed.wav,,,,,0,43,43,43,4,0.23090505599975586,280303,001,2025-11-17_05-00-29,
2,AF24HAS.JPG,bygning_compressed.wav,neutral,babble_93.wav,tumor_reversed.wav,pude_reversed.wav,,,,,0,44,44,44,9,0.8100090026855469,280303,001,2025-11-17_05-00-29,
87,AM19NES.JPG,jubel_compressed.wav,positive,babble_36.wav,forfald_reversed.wav,offer_reversed.wav,,,,,0,45,45,45,5,1.3309237957000732,280303,001,2025-11-17_05-00-29,
182,AM32HAS.JPG,ærlig_compressed.wav,positive,babble_63.wav,kedel_reversed.wav,sejre_reversed.wav,,,,,0,46,46,46,9,1.283268928527832,280303,001,2025-11-17_05-00-29,
134,AM28NES.JPG,SILENCE,no-prime,babble_32.wav,opstemt_reversed.wav,patent_reversed.wav,,,,,0,47,47,47,5,0.9888608455657959,280303,001,2025-11-17_05-00-29,
51,AF23NES.JPG,bygning_compressed.wav,neutral,babble_85.wav,redskab_reversed.wav,forpint_reversed.wav,,,,,0,48,48,48,4,1.7467679977416992,280303,001,2025-11-17_05-00-29,
104,AM05HAS.JPG,tønde_compressed.wav,neutral,babble_2.wav,djævel_reversed.wav,koldbrand_reversed.wav,,,,,0,49,49,49,9,0.49407410621643066,280303,001,2025-11-17_05-00-29,
90,AF29NES.JPG,kage_compressed.wav,positive,babble_48.wav,lækker_reversed.wav,himmel_reversed.wav,,,,,0,50,50,50,5,0.19190692901611328,280303,001,2025-11-17_05-00-29,
81,AM14ANS.JPG,rigdom_compressed.wav,positive,babble_63.wav,ledning_reversed.wav,kande_reversed.wav,,,,,0,51,51,51,4,0.7438030242919922,280303,001,2025-11-17_05-00-29,
151,AF12HAS.JPG,mave_compressed.wav,neutral,babble_66.wav,skønhed_reversed.wav,vandal_reversed.wav,,,,,0,52,52,52,6,0.6535658836364746,280303,001,2025-11-17_05-00-29,
69,AM35NES.JPG,bange_compressed.wav,negative,babble_25.wav,fremskridt_reversed.wav,trussel_reversed.wav,,,,,0,53,53,53,6,1.7168529033660889,280303,001,2025-11-17_05-00-29,
184,AM25HAS.JPG,banner_compressed.wav,neutral,babble_14.wav,dæmon_reversed.wav,krise_reversed.wav,,,,,0,54,54,54,3,2.5706708431243896,280303,001,2025-11-17_05-00-29,
155,AM18ANS.JPG,fiasko_compressed.wav,negative,babble_27.wav,fase_reversed.wav,sæde_reversed.wav,,,,,0,55,55,55,3,2.2801930904388428,280303,001,2025-11-17_05-00-29,
7,AM05ANS.JPG,voldtægt_compressed.wav,negative,babble_37.wav,modgang_reversed.wav,hader_reversed.wav,,,,,0,56,56,56,7,0.5669147968292236,280303,001,2025-11-17_05-00-29,
178,AM02HAS.JPG,utro_compressed.wav,negative,babble_71.wav,natur_reversed.wav,dæmpet_reversed.wav,,,,,0,57,57,57,4,1.058257818222046,280303,001,2025-11-17_05-00-29,
63,AF15NES.JPG,gaffel_compressed.wav,neutral,babble_67.wav,rigdom_reversed.wav,tilfreds_reversed.wav,,,,,0,58,58,58,4,0.8501648902893066,280303,001,2025-11-17_05-00-29,
98,AM21NES.JPG,forår_compressed.wav,positive,babble_81.wav,borddug_reversed.wav,morder_reversed.wav,,,,,0,59,59,59,5,0.10701704025268555,280303,001,2025-11-17_05-00-29,
40,AM35ANS.JPG,misbrug_compressed.wav,negative,babble_85.wav,lækker_reversed.wav,ankel_reversed.wav,,,,,0,60,60,60,5,2.273974895477295,280303,001,2025-11-17_05-00-29,
5,AF14ANS.JPG,SILENCE,no-prime,babble_37.wav,kugle_reversed.wav,måned_reversed.wav,,,,,0,61,61,61,3,0.7984790802001953,280303,001,2025-11-17_05-00-29,
61,AF19HAS.JPG,søsyg_compressed.wav,negative,babble_36.wav,skønhed_reversed.wav,marked_reversed.wav,,,,,0,62,62,62,8,1.1876709461212158,280303,001,2025-11-17_05-00-29,
32,AF10NES.JPG,fedme_compressed.wav,negative,babble_72.wav,vindue_reversed.wav,fase_reversed.wav,,,,,0,63,63,63,3,2.8133127689361572,280303,001,2025-11-17_05-00-29,
68,AF27NES.JPG,ære_compressed.wav,positive,babble_55.wav,nedbrud_reversed.wav,leder_reversed.wav,,,,,0,64,64,64,4,0.8259038925170898,280303,001,2025-11-17_05-00-29,
176,AF17HAS.JPG,banner_compressed.wav,neutral,babble_84.wav,illoyal_reversed.wav,væmmes_reversed.wav,,,,,0,65,65,65,9,0.37310290336608887,280303,001,2025-11-17_05-00-29,
145,AM33NES.JPG,SILENCE,no-prime,babble_72.wav,humor_reversed.wav,voldtægt_reversed.wav,,,,,0,66,66,66,6,2.324363946914673,280303,001,2025-11-17_05-00-29,
131,AF04HAS.JPG,sexet_compressed.wav,positive,babble_51.wav,lærer_reversed.wav,selvmord_reversed.wav,,,,,0,67,67,67,7,0.38464784622192383,280303,001,2025-11-17_05-00-29,
99,AF17ANS.JPG,SILENCE,no-prime,babble_54.wav,offer_reversed.wav,talent_reversed.wav,,,,,0,68,68,68,3,0.2620368003845215,280303,001,2025-11-17_05-00-29,
136,AM27HAS.JPG,SILENCE,no-prime,babble_8.wav,vandfald_reversed.wav,heldig_reversed.wav,,,,,0,69,69,69,5,0.15451407432556152,280303,001,2025-11-17_05-00-29,
105,AF29HAS.JPG,luder_compressed.wav,negative,babble_36.wav,frihed_reversed.wav,utro_reversed.wav,,,,,0,70,70,70,8,0.4530758857727051,280303,001,2025-11-17_05-00-29,
137,AM04HAS.JPG,trofæ_compressed.wav,positive,babble_26.wav,rådden_reversed.wav,kedel_reversed.wav,,,,,0,71,71,71,6,1.474897861480713,280303,001,2025-11-17_05-00-29,
56,AF12ANS.JPG,bombe_compressed.wav,negative,babble_76.wav,tumor_reversed.wav,sygdom_reversed.wav,,,,,0,72,72,72,5,1.965257167816162,280303,001,2025-11-17_05-00-29,
140,AM06ANS.JPG,motor_compressed.wav,neutral,babble_24.wav,selvmord_reversed.wav,sejre_reversed.wav,,,,,0,73,73,73,3,0.4800710678100586,280303,001,2025-11-17_05-00-29,
11,AM07HAS.JPG,mave_compressed.wav,neutral,babble_39.wav,tortur_reversed.wav,lyse_reversed.wav,,,,,0,74,74,74,7,0.7858679294586182,280303,001,2025-11-17_05-00-29,
171,AF35ANS.JPG,SILENCE,no-prime,babble_15.wav,feber_reversed.wav,passion_reversed.wav,,,,,0,75,75,75,3,0.14914703369140625,280303,001,2025-11-17_05-00-29,
130,AM18NES.JPG,avis_compressed.wav,neutral,babble_76.wav,putte_reversed.wav,vandfald_reversed.wav,,,,,0,76,76,76,5,2.1900880336761475,280303,001,2025-11-17_05-00-29,
154,AM11NES.JPG,bifald_compressed.wav,positive,babble_41.wav,ferie_reversed.wav,bifald_reversed.wav,,,,,0,77,77,77,5,0.9572021961212158,280303,001,2025-11-17_05-00-29,
138,AM01HAS.JPG,tilfreds_compressed.wav,positive,babble_26.wav,sandhed_reversed.wav,ledning_reversed.wav,,,,,0,78,78,78,8,0.5812349319458008,280303,001,2025-11-17_05-00-29,
101,AF02HAS.JPG,SILENCE,no-prime,babble_76.wav,lampe_reversed.wav,lækker_reversed.wav,,,,,0,79,79,79,9,0.08185911178588867,280303,001,2025-11-17_05-00-29,
36,AF19ANS.JPG,sollys_compressed.wav,positive,babble_69.wav,kugle_reversed.wav,giftig_reversed.wav,,,,,0,80,80,80,5,1.9611170291900635,280303,001,2025-11-17_05-00-29,
168,AF12NES.JPG,morder_compressed.wav,negative,babble_99.wav,albue_reversed.wav,ledning_reversed.wav,,,,,0,81,81,81,4,0.2705569267272949,280303,001,2025-11-17_05-00-29,
122,AF01HAS.JPG,SILENCE,no-prime,babble_19.wav,nonne_reversed.wav,poesi_reversed.wav,,,,,0,82,82,82,7,0.13881301879882812,280303,001,2025-11-17_05-00-29,
72,AF25NES.JPG,skønhed_compressed.wav,positive,babble_20.wav,skønhed_reversed.wav,rabies_reversed.wav,,,,,0,83,83,83,4,0.49688196182250977,280303,001,2025-11-17_05-00-29,
8,AF01NES.JPG,sexet_compressed.wav,positive,babble_34.wav,søsyg_reversed.wav,motor_reversed.wav,,,,,0,84,84,84,5,0.3330659866333008,280303,001,2025-11-17_05-00-29,
103,AM32NES.JPG,forpint_compressed.wav,negative,babble_64.wav,drukne_reversed.wav,djævel_reversed.wav,,,,,0,85,85,85,4,0.7222118377685547,280303,001,2025-11-17_05-00-29,
150,AM25NES.JPG,respekt_compressed.wav,positive,babble_92.wav,bifald_reversed.wav,grusom_reversed.wav,,,,,0,86,86,86,4,1.3461289405822754,280303,001,2025-11-17_05-00-29,
19,AM18HAS.JPG,SILENCE,no-prime,babble_70.wav,konkurs_reversed.wav,gidsel_reversed.wav,,,,,0,87,87,87,7,0.3536219596862793,280303,001,2025-11-17_05-00-29,
54,AF02NES.JPG,SILENCE,no-prime,babble_4.wav,sygdom_reversed.wav,bifald_reversed.wav,,,,,0,88,88,88,5,1.3354499340057373,280303,001,2025-11-17_05-00-29,
12,AF04ANS.JPG,stjerne_compressed.wav,positive,babble_15.wav,forkert_reversed.wav,himlen_reversed.wav,,,,,0,89,89,89,3,0.42917418479919434,280303,001,2025-11-17_05-00-29,
121,AF07HAS.JPG,respekt_compressed.wav,positive,babble_26.wav,mave_reversed.wav,papir_reversed.wav,,,,,0,90,90,90,7,0.7423930168151855,280303,001,2025-11-17_05-00-29,
177,AF33ANS.JPG,SILENCE,no-prime,babble_0.wav,putte_reversed.wav,ønske_reversed.wav,,,,,0,91,91,91,2,2.9867050647735596,280303,001,2025-11-17_05-00-29,
139,AF21ANS.JPG,SILENCE,no-prime,babble_13.wav,engel_reversed.wav,fjendtlig_reversed.wav,,,,,0,92,92,92,4,0.7270581722259521,280303,001,2025-11-17_05-00-29,
15,AF34HAS.JPG,diamant_compressed.wav,positive,babble_67.wav,finger_reversed.wav,traume_reversed.wav,,,,,0,93,93,93,8,0.1148681640625,280303,001,2025-11-17_05-00-29,
132,AM02ANS.JPG,frelser_compressed.wav,positive,babble_46.wav,voldtægt_reversed.wav,kedel_reversed.wav,,,,,0,94,94,94,4,0.2341899871826172,280303,001,2025-11-17_05-00-29,
169,AM33ANS.JPG,minder_compressed.wav,positive,babble_21.wav,rædsel_reversed.wav,syndig_reversed.wav,,,,,0,95,95,95,4,0.2798459529876709,280303,001,2025-11-17_05-00-29,
157,AM04ANS.JPG,SILENCE,no-prime,babble_89.wav,illoyal_reversed.wav,grusom_reversed.wav,,,,,0,96,96,96,4,0.6853759288787842,280303,001,2025-11-17_05-00-29,
33,AM14HAS.JPG,væmmes_compressed.wav,negative,babble_8.wav,sæde_reversed.wav,sygdom_reversed.wav,,,,,0,97,97,97,9,0.230787992477417,280303,001,2025-11-17_05-00-29,
74,AF11HAS.JPG,affald_compressed.wav,negative,babble_33.wav,sikker_reversed.wav,kujon_reversed.wav,,,,,0,98,98,98,9,0.07022714614868164,280303,001,2025-11-17_05-00-29,
164,AM35HAS.JPG,kugle_compressed.wav,neutral,babble_23.wav,violin_reversed.wav,vandfald_reversed.wav,,,,,0,99,99,99,7,0.22369885444641113,280303,001,2025-11-17_05-00-29,
14,AM05NES.JPG,kvæles_compressed.wav,negative,babble_7.wav,ledning_reversed.wav,væmmes_reversed.wav,,,,,0,100,100,100,4,0.41196107864379883,280303,001,2025-11-17_05-00-29,
116,AM15NES.JPG,kæle_compressed.wav,positive,babble_66.wav,papir_reversed.wav,sindssyg_reversed.wav,,,,,0,101,101,101,4,3.0114221572875977,280303,001,2025-11-17_05-00-29,
24,AM20NES.JPG,slagtning_compressed.wav,negative,babble_65.wav,mave_reversed.wav,nonsens_reversed.wav,,,,,0,102,102,102,5,0.4944281578063965,280303,001,2025-11-17_05-00-29,
167,AM16HAS.JPG,blomstre_compressed.wav,positive,babble_12.wav,konge_reversed.wav,ørken_reversed.wav,,,,,0,103,103,103,7,0.02087688446044922,280303,001,2025-11-17_05-00-29,
76,AM22NES.JPG,modgang_compressed.wav,negative,babble_38.wav,lækker_reversed.wav,redskab_reversed.wav,,,,,0,104,104,104,5,0.6626889705657959,280303,001,2025-11-17_05-00-29,
111,AF20ANS.JPG,skyldig_compressed.wav,negative,babble_95.wav,modgang_reversed.wav,voldtægt_reversed.wav,,,,,0,105,105,105,4,1.700711965560913,280303,001,2025-11-17_05-00-29,
191,AM09HAS.JPG,feber_compressed.wav,negative,babble_80.wav,himlen_reversed.wav,dollar_reversed.wav,,,,,0,106,106,106,7,1.1176340579986572,280303,001,2025-11-17_05-00-29,
88,AF28ANS.JPG,sandhed_compressed.wav,positive,babble_37.wav,finger_reversed.wav,feber_reversed.wav,,,,,0,107,107,107,5,0.6196191310882568,280303,001,2025-11-17_05-00-29,
96,AF03NES.JPG,gidsel_compressed.wav,negative,babble_40.wav,grimme_reversed.wav,diamant_reversed.wav,,,,,0,108,108,108,5,0.952704906463623,280303,001,2025-11-17_05-00-29,
102,AM15ANS.JPG,modgang_compressed.wav,negative,babble_89.wav,fedme_reversed.wav,sejre_reversed.wav,,,,,0,109,109,109,5,1.6205201148986816,280303,001,2025-11-17_05-00-29,
129,AM17HAS.JPG,kontor_compressed.wav,neutral,babble_78.wav,natur_reversed.wav,diamant_reversed.wav,,,,,0,110,110,110,6,2.491976022720337,280303,001,2025-11-17_05-00-29,
17,AM19HAS.JPG,intim_compressed.wav,positive,babble_7.wav,talent_reversed.wav,vindue_reversed.wav,,,,,0,111,111,111,8,1.352691888809204,280303,001,2025-11-17_05-00-29,
153,AM26NES.JPG,søsyg_compressed.wav,negative,babble_73.wav,kugle_reversed.wav,hader_reversed.wav,,,,,0,112,112,112,4,1.3491718769073486,280303,001,2025-11-17_05-00-29,
71,AM12HAS.JPG,SILENCE,no-prime,babble_3.wav,viden_reversed.wav,sæde_reversed.wav,,,,,0,113,113,113,8,0.04032397270202637,280303,001,2025-11-17_05-00-29,
60,AM26ANS.JPG,SILENCE,no-prime,babble_35.wav,fiasko_reversed.wav,vindue_reversed.wav,,,,,0,114,114,114,4,1.5355219841003418,280303,001,2025-11-17_05-00-29,
70,AF20HAS.JPG,udskud_compressed.wav,negative,babble_34.wav,banner_reversed.wav,putte_reversed.wav,,,,,0,115,115,115,9,0.3675119876861572,280303,001,2025-11-17_05-00-29,
16,AM31HAS.JPG,SILENCE,no-prime,babble_97.wav,vindue_reversed.wav,ørken_reversed.wav,,,,,0,116,116,116,6,0.17176485061645508,280303,001,2025-11-17_05-00-29,
199,AM29HAS.JPG,fængsel_compressed.wav,negative,babble_91.wav,plakat_reversed.wav,tortur_reversed.wav,,,,,0,117,117,117,6,0.47662806510925293,280303,001,2025-11-17_05-00-29,
29,AF15HAS.JPG,SILENCE,no-prime,babble_1.wav,opstemt_reversed.wav,taber_reversed.wav,,,,,0,118,118,118,7,0.18323302268981934,280303,001,2025-11-17_05-00-29,
142,AF22HAS.JPG,dollar_compressed.wav,positive,babble_9.wav,magisk_reversed.wav,grusom_reversed.wav,,,,,0,119,119,119,8,2.3686389923095703,280303,001,2025-11-17_05-00-29,
174,AM24NES.JPG,frygtsom_compressed.wav,negative,babble_5.wav,humor_reversed.wav,tilfreds_reversed.wav,,,,,0,120,120,120,5,1.641265869140625,280303,001,2025-11-17_05-00-29,
123,AM31ANS.JPG,brutal_compressed.wav,negative,babble_31.wav,succes_reversed.wav,cirkel_reversed.wav,,,,,0,121,121,121,4,1.4663619995117188,280303,001,2025-11-17_05-00-29,
94,AM31NES.JPG,tilfreds_compressed.wav,positive,babble_3.wav,søsyg_reversed.wav,måned_reversed.wav,,,,,0,122,122,122,5,0.35410594940185547,280303,001,2025-11-17_05-00-29,
35,AM27NES.JPG,banner_compressed.wav,neutral,babble_49.wav,kande_reversed.wav,sæde_reversed.wav,,,,,0,123,123,123,5,1.77675199508667,280303,001,2025-11-17_05-00-29,
185,AF05ANS.JPG,nedbrud_compressed.wav,negative,babble_68.wav,lækker_reversed.wav,vinde_reversed.wav,,,,,0,124,124,124,4,1.2288060188293457,280303,001,2025-11-17_05-00-29,
190,AF33HAS.JPG,SILENCE,no-prime,babble_22.wav,natur_reversed.wav,stjerne_reversed.wav,,,,,0,125,125,125,4,0.5763859748840332,280303,001,2025-11-17_05-00-29,
34,AM34ANS.JPG,pude_compressed.wav,positive,babble_44.wav,papir_reversed.wav,grimme_reversed.wav,,,,,0,126,126,126,5,1.0694379806518555,280303,001,2025-11-17_05-00-29,
10,AM28HAS.JPG,trofæ_compressed.wav,positive,babble_8.wav,blodig_reversed.wav,skade_reversed.wav,,,,,0,127,127,127,6,0.9125561714172363,280303,001,2025-11-17_05-00-29,
62,AM29ANS.JPG,djævel_compressed.wav,negative,babble_14.wav,smerte_reversed.wav,selvmord_reversed.wav,,,,,0,128,128,128,4,1.441420078277588,280303,001,2025-11-17_05-00-29,
124,AF30ANS.JPG,blodig_compressed.wav,negative,babble_63.wav,boble_reversed.wav,kedel_reversed.wav,,,,,0,129,129,129,4,0.8910479545593262,280303,001,2025-11-17_05-00-29,
189,AF13ANS.JPG,SILENCE,no-prime,babble_40.wav,måned_reversed.wav,sindssyg_reversed.wav,,,,,0,130,130,130,5,0.5309691429138184,280303,001,2025-11-17_05-00-29,
43,AM16ANS.JPG,trofæ_compressed.wav,positive,babble_79.wav,kontor_reversed.wav,violin_reversed.wav,,,,,0,131,131,131,5,0.8254530429840088,280303,001,2025-11-17_05-00-29,
41,AF06NES.JPG,lærer_compressed.wav,neutral,babble_73.wav,mester_reversed.wav,plakat_reversed.wav,,,,,0,132,132,132,5,0.5837328433990479,280303,001,2025-11-17_05-00-29,
