trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
76,AM27NES.JPG,slave_compressed.wav,negative,babble_44.wav,kiste_reversed.wav,sæde_reversed.wav,0,0,0,0,0,-1,-1,0,,,5,0.008054083002207335,6776,001,2025-12-04_13-57-34,
138,AM30ANS.JPG,morder_compressed.wav,negative,babble_36.wav,fjollet_reversed.wav,sollys_reversed.wav,0,1,1,1,0,-1,-1,0,,,1,0.745087290997617,6776,001,2025-12-04_13-57-34,
35,AF31HAS.JPG,succes_compressed.wav,positive,babble_44.wav,kujon_reversed.wav,tortur_reversed.wav,0,2,2,2,0,-1,-1,0,,,7,0.20715770800234168,6776,001,2025-12-04_13-57-34,
12,AM17NES.JPG,SILENCE,no-prime,babble_94.wav,beskidt_reversed.wav,søsyg_reversed.wav,0,3,3,3,0,-1,-1,0,,,4,6.992416457997024,6776,001,2025-12-04_13-57-34,
121,AM24HAS.JPG,latter_compressed.wav,positive,babble_55.wav,vinde_reversed.wav,skade_reversed.wav,0,4,4,4,0,-1,-1,0,,,5,9.165146625000489,6776,001,2025-12-04_13-57-34,
135,AF14HAS.JPG,SILENCE,no-prime,babble_81.wav,sygdom_reversed.wav,respekt_reversed.wav,0,5,5,5,0,-1,-1,0,,,6,2.2445833330020832,6776,001,2025-12-04_13-57-34,
96,AM14ANS.JPG,dæmpet_compressed.wav,neutral,babble_29.wav,fængsel_reversed.wav,fase_reversed.wav,,,,,0,0,0,0,,,3,1.5319553749977786,6776,001,2025-12-04_13-57-34,
165,AF14ANS.JPG,sygdom_compressed.wav,negative,babble_60.wav,ørken_reversed.wav,slave_reversed.wav,,,,,0,1,1,1,,,2,1.0475494999991497,6776,001,2025-12-04_13-57-34,
55,AF35HAS.JPG,sindssyg_compressed.wav,negative,babble_2.wav,bifald_reversed.wav,sexet_reversed.wav,,,,,0,2,2,2,,,7,0.752944750001916,6776,001,2025-12-04_13-57-34,
28,AF13HAS.JPG,taber_compressed.wav,negative,babble_80.wav,finger_reversed.wav,gidsel_reversed.wav,,,,,0,3,3,3,,,8,0.6832194160015206,6776,001,2025-12-04_13-57-34,
39,AM02HAS.JPG,slagtning_compressed.wav,negative,babble_44.wav,rabies_reversed.wav,ugle_reversed.wav,,,,,0,4,4,4,,,6,0.6472879169996304,6776,001,2025-12-04_13-57-34,
99,AF15HAS.JPG,rigdom_compressed.wav,positive,babble_10.wav,sejre_reversed.wav,latter_reversed.wav,,,,,0,5,5,5,,,8,0.5649767920003796,6776,001,2025-12-04_13-57-34,
125,AF08ANS.JPG,SILENCE,no-prime,babble_61.wav,skade_reversed.wav,metal_reversed.wav,,,,,0,6,6,6,,,3,0.5404493329988327,6776,001,2025-12-04_13-57-34,
58,AF20NES.JPG,passion_compressed.wav,positive,babble_56.wav,ønske_reversed.wav,beskidt_reversed.wav,,,,,0,7,7,7,,,3,0.36554058299952885,6776,001,2025-12-04_13-57-34,
111,AM18NES.JPG,sollys_compressed.wav,positive,babble_63.wav,fedme_reversed.wav,ankel_reversed.wav,,,,,0,8,8,8,,,2,0.8926125419966411,6776,001,2025-12-04_13-57-34,
36,AM08NES.JPG,gaffel_compressed.wav,neutral,babble_83.wav,accept_reversed.wav,passion_reversed.wav,,,,,0,9,9,9,,,2,2.39472170800218,6776,001,2025-12-04_13-57-34,
182,AM16NES.JPG,redskab_compressed.wav,neutral,babble_83.wav,mave_reversed.wav,sæde_reversed.wav,,,,,0,10,10,10,,,3,0.6043263329993351,6776,001,2025-12-04_13-57-34,
143,AM20ANS.JPG,feber_compressed.wav,negative,babble_58.wav,hader_reversed.wav,ledning_reversed.wav,,,,,0,11,11,11,,,2,0.835380708998855,6776,001,2025-12-04_13-57-34,
110,AM22HAS.JPG,SILENCE,no-prime,babble_84.wav,forfald_reversed.wav,leder_reversed.wav,,,,,0,12,12,12,,,8,0.8992886660016666,6776,001,2025-12-04_13-57-34,
79,AF26ANS.JPG,afskyr_compressed.wav,negative,babble_21.wav,avis_reversed.wav,brænde_reversed.wav,,,,,0,13,13,13,,,1,0.47425562500211527,6776,001,2025-12-04_13-57-34,
104,AM34ANS.JPG,SILENCE,no-prime,babble_76.wav,fjollet_reversed.wav,skyldig_reversed.wav,,,,,0,14,14,14,,,2,0.356090540997684,6776,001,2025-12-04_13-57-34,
107,AF17HAS.JPG,lampe_compressed.wav,neutral,babble_55.wav,forkert_reversed.wav,måned_reversed.wav,,,,,0,15,15,15,,,8,0.5167067910006153,6776,001,2025-12-04_13-57-34,
156,AM21NES.JPG,SILENCE,no-prime,babble_88.wav,banner_reversed.wav,morder_reversed.wav,,,,,0,16,16,16,,,3,0.32256691699876683,6776,001,2025-12-04_13-57-34,
163,AM20NES.JPG,nøgle_compressed.wav,neutral,babble_30.wav,sæde_reversed.wav,kontor_reversed.wav,,,,,0,17,17,17,,,2,3.125269083000603,6776,001,2025-12-04_13-57-34,
124,AF14NES.JPG,ugle_compressed.wav,neutral,babble_73.wav,salat_reversed.wav,kugle_reversed.wav,,,,,0,18,18,18,,,2,0.6715138330000627,6776,001,2025-12-04_13-57-34,
100,AF24ANS.JPG,affald_compressed.wav,negative,babble_4.wav,latter_reversed.wav,stjerne_reversed.wav,,,,,0,19,19,19,,,1,0.950080667000293,6776,001,2025-12-04_13-57-34,
3,AF18ANS.JPG,SILENCE,no-prime,babble_56.wav,finger_reversed.wav,viden_reversed.wav,,,,,0,20,20,20,,,2,0.6022970839985646,6776,001,2025-12-04_13-57-34,
56,AF25NES.JPG,SILENCE,no-prime,babble_12.wav,enhed_reversed.wav,hånlig_reversed.wav,,,,,0,21,21,21,,,3,0.781070708999323,6776,001,2025-12-04_13-57-34,
132,AM14NES.JPG,oprørt_compressed.wav,negative,babble_55.wav,gade_reversed.wav,leder_reversed.wav,,,,,0,22,22,22,,,5,0.9105272500019055,6776,001,2025-12-04_13-57-34,
196,AF32ANS.JPG,sygdom_compressed.wav,negative,babble_82.wav,rotte_reversed.wav,statue_reversed.wav,,,,,0,23,23,23,,,2,1.0217742909990193,6776,001,2025-12-04_13-57-34,
137,AM07NES.JPG,taber_compressed.wav,negative,babble_49.wav,kontor_reversed.wav,misbrug_reversed.wav,,,,,0,24,24,24,,,4,1.0866277499990247,6776,001,2025-12-04_13-57-34,
176,AM17HAS.JPG,frihed_compressed.wav,positive,babble_41.wav,bange_reversed.wav,ankel_reversed.wav,,,,,0,25,25,25,,,8,0.3505286250001518,6776,001,2025-12-04_13-57-34,
11,AM06NES.JPG,SILENCE,no-prime,babble_30.wav,forkert_reversed.wav,grimme_reversed.wav,,,,,0,26,26,26,,,3,0.45633791699947324,6776,001,2025-12-04_13-57-34,
17,AM16ANS.JPG,humor_compressed.wav,positive,babble_48.wav,morder_reversed.wav,koldbrand_reversed.wav,,,,,0,27,27,27,,,1,0.46197400000164635,6776,001,2025-12-04_13-57-34,
195,AF34NES.JPG,misbrug_compressed.wav,negative,babble_90.wav,kage_reversed.wav,ensom_reversed.wav,,,,,0,28,28,28,,,4,0.5051940829980595,6776,001,2025-12-04_13-57-34,
8,AF32NES.JPG,misbrug_compressed.wav,negative,babble_21.wav,spise_reversed.wav,latter_reversed.wav,,,,,0,29,29,29,,,4,0.5633441249992757,6776,001,2025-12-04_13-57-34,
128,AF31NES.JPG,voldtægt_compressed.wav,negative,babble_30.wav,vandal_reversed.wav,genert_reversed.wav,,,,,0,30,30,30,,,2,0.23343245899741305,6776,001,2025-12-04_13-57-34,
7,AM33HAS.JPG,venlig_compressed.wav,positive,babble_83.wav,finger_reversed.wav,nedbrud_reversed.wav,,,,,0,31,31,31,,,3,1.1487083329993766,6776,001,2025-12-04_13-57-34,
92,AF22ANS.JPG,SILENCE,no-prime,babble_44.wav,vindue_reversed.wav,affald_reversed.wav,,,,,0,32,32,32,,,1,0.6171323329981533,6776,001,2025-12-04_13-57-34,
194,AM13ANS.JPG,luksus_compressed.wav,positive,babble_0.wav,slagtning_reversed.wav,dæmon_reversed.wav,,,,,0,33,33,33,,,1,0.043353500001103384,6776,001,2025-12-04_13-57-34,
81,AF03NES.JPG,violin_compressed.wav,neutral,babble_67.wav,forpint_reversed.wav,gaffel_reversed.wav,,,,,0,34,34,34,,,4,0.8886023750019376,6776,001,2025-12-04_13-57-34,
13,AM10ANS.JPG,sexet_compressed.wav,positive,babble_39.wav,magisk_reversed.wav,fiasko_reversed.wav,,,,,0,35,35,35,,,1,0.47593966599743,6776,001,2025-12-04_13-57-34,
89,AM34HAS.JPG,engel_compressed.wav,positive,babble_0.wav,selvmord_reversed.wav,frygtsom_reversed.wav,,,,,0,36,36,36,,,8,0.44309520900060306,6776,001,2025-12-04_13-57-34,
191,AM12HAS.JPG,SILENCE,no-prime,babble_82.wav,pjece_reversed.wav,baby_reversed.wav,,,,,0,37,37,37,,,9,0.4590549170025042,6776,001,2025-12-04_13-57-34,
190,AF15NES.JPG,oprørt_compressed.wav,negative,babble_26.wav,viden_reversed.wav,tumor_reversed.wav,,,,,0,38,38,38,,,2,0.6576767080005084,6776,001,2025-12-04_13-57-34,
19,AM14HAS.JPG,kage_compressed.wav,positive,babble_67.wav,kujon_reversed.wav,viden_reversed.wav,,,,,0,39,39,39,,,8,0.8759354169997096,6776,001,2025-12-04_13-57-34,
38,AM33ANS.JPG,SILENCE,no-prime,babble_69.wav,bombe_reversed.wav,enhed_reversed.wav,,,,,0,40,40,40,,,2,0.6205980000013369,6776,001,2025-12-04_13-57-34,
127,AF22NES.JPG,metal_compressed.wav,neutral,babble_6.wav,natur_reversed.wav,giftig_reversed.wav,,,,,0,41,41,41,,,3,0.13233020899861003,6776,001,2025-12-04_13-57-34,
88,AM05HAS.JPG,regnbue_compressed.wav,positive,babble_49.wav,affald_reversed.wav,forfald_reversed.wav,,,,,0,42,42,42,,,9,0.6043446250005218,6776,001,2025-12-04_13-57-34,
181,AM28HAS.JPG,SILENCE,no-prime,babble_97.wav,himmel_reversed.wav,rædsel_reversed.wav,,,,,0,43,43,43,,,8,2.27027204100159,6776,001,2025-12-04_13-57-34,
144,AM05ANS.JPG,sikker_compressed.wav,positive,babble_21.wav,marked_reversed.wav,morder_reversed.wav,,,,,0,44,44,44,,,1,0.5034812919984688,6776,001,2025-12-04_13-57-34,
29,AF11HAS.JPG,rådden_compressed.wav,negative,babble_42.wav,djævel_reversed.wav,rådden_reversed.wav,,,,,0,45,45,45,,,8,0.5292782500000612,6776,001,2025-12-04_13-57-34,
4,AM23ANS.JPG,trussel_compressed.wav,negative,babble_15.wav,tortur_reversed.wav,genstand_reversed.wav,,,,,0,46,46,46,,,2,0.8717390419988078,6776,001,2025-12-04_13-57-34,
119,AM04HAS.JPG,statue_compressed.wav,neutral,babble_40.wav,slagtning_reversed.wav,vindue_reversed.wav,,,,,0,47,47,47,,,8,0.7399946660007117,6776,001,2025-12-04_13-57-34,
113,AF27ANS.JPG,jubel_compressed.wav,positive,babble_65.wav,vindue_reversed.wav,passion_reversed.wav,,,,,0,48,48,48,,,2,0.9753109169978416,6776,001,2025-12-04_13-57-34,
131,AM25ANS.JPG,SILENCE,no-prime,babble_64.wav,enhed_reversed.wav,sollys_reversed.wav,,,,,0,49,49,49,,,2,0.46894308300034027,6776,001,2025-12-04_13-57-34,
167,AF30HAS.JPG,skyldig_compressed.wav,negative,babble_49.wav,fjollet_reversed.wav,tumor_reversed.wav,,,,,0,50,50,50,,,8,0.3893808329994499,6776,001,2025-12-04_13-57-34,
109,AM12NES.JPG,trussel_compressed.wav,negative,babble_27.wav,kærtegn_reversed.wav,fiasko_reversed.wav,,,,,0,51,51,51,,,5,0.962999375002255,6776,001,2025-12-04_13-57-34,
155,AF30ANS.JPG,afvist_compressed.wav,negative,babble_57.wav,traume_reversed.wav,krise_reversed.wav,,,,,0,52,52,52,,,2,0.6254757909991895,6776,001,2025-12-04_13-57-34,
48,AF04HAS.JPG,statue_compressed.wav,neutral,babble_3.wav,dæmon_reversed.wav,kujon_reversed.wav,,,,,0,53,53,53,,,7,0.8413214160027565,6776,001,2025-12-04_13-57-34,
199,AF02ANS.JPG,finger_compressed.wav,neutral,babble_19.wav,hånlig_reversed.wav,fængsel_reversed.wav,,,,,0,54,54,54,,,4,2.2485553339975013,6776,001,2025-12-04_13-57-34,
15,AM12ANS.JPG,krise_compressed.wav,negative,babble_63.wav,syndig_reversed.wav,oprør_reversed.wav,,,,,0,55,55,55,,,2,1.1763439160022244,6776,001,2025-12-04_13-57-34,
86,AM05NES.JPG,SILENCE,no-prime,babble_94.wav,selvmord_reversed.wav,pude_reversed.wav,,,,,0,56,56,56,,,3,0.7818916669966711,6776,001,2025-12-04_13-57-34,
25,AF22HAS.JPG,SILENCE,no-prime,babble_90.wav,traume_reversed.wav,papir_reversed.wav,,,,,0,57,57,57,,,8,0.5556867499981308,6776,001,2025-12-04_13-57-34,
162,AM15HAS.JPG,affald_compressed.wav,negative,babble_86.wav,syndig_reversed.wav,respekt_reversed.wav,,,,,0,58,58,58,,,8,0.815328499997122,6776,001,2025-12-04_13-57-34,
118,AM04NES.JPG,rotte_compressed.wav,negative,babble_11.wav,accept_reversed.wav,maling_reversed.wav,,,,,0,59,59,59,,,4,1.5178271669974492,6776,001,2025-12-04_13-57-34,
173,AM11HAS.JPG,hjerte_compressed.wav,positive,babble_34.wav,rædsel_reversed.wav,gidsel_reversed.wav,,,,,0,60,60,60,,,8,0.7456674999993993,6776,001,2025-12-04_13-57-34,
130,AF18HAS.JPG,utro_compressed.wav,negative,babble_66.wav,hage_reversed.wav,fedme_reversed.wav,,,,,0,61,61,61,,,9,1.064433999999892,6776,001,2025-12-04_13-57-34,
18,AF18NES.JPG,fedme_compressed.wav,negative,babble_49.wav,knude_reversed.wav,selvmord_reversed.wav,,,,,0,62,62,62,,,4,0.5680039580001903,6776,001,2025-12-04_13-57-34,
106,AF12NES.JPG,SILENCE,no-prime,babble_26.wav,banner_reversed.wav,koldbrand_reversed.wav,,,,,0,63,63,63,,,4,0.1565643750000163,6776,001,2025-12-04_13-57-34,
42,AF34ANS.JPG,frihed_compressed.wav,positive,babble_4.wav,feber_reversed.wav,fase_reversed.wav,,,,,0,64,64,64,,,3,0.8806530000001658,6776,001,2025-12-04_13-57-34,
102,AM07HAS.JPG,sejre_compressed.wav,positive,babble_90.wav,maling_reversed.wav,nonne_reversed.wav,,,,,0,65,65,65,,,8,0.6912683749978896,6776,001,2025-12-04_13-57-34,
27,AM35HAS.JPG,nøgle_compressed.wav,neutral,babble_69.wav,skuffe_reversed.wav,himlen_reversed.wav,,,,,0,66,66,66,,,6,0.8206815840021591,6776,001,2025-12-04_13-57-34,
9,AF12HAS.JPG,røver_compressed.wav,negative,babble_12.wav,plakat_reversed.wav,latter_reversed.wav,,,,,0,67,67,67,,,6,0.5964915000004112,6776,001,2025-12-04_13-57-34,
175,AM03HAS.JPG,traume_compressed.wav,negative,babble_24.wav,fedme_reversed.wav,jubel_reversed.wav,,,,,0,68,68,68,,,6,1.2285336250024557,6776,001,2025-12-04_13-57-34,
184,AF01NES.JPG,ugle_compressed.wav,neutral,babble_17.wav,varme_reversed.wav,fiasko_reversed.wav,,,,,0,69,69,69,,,4,0.5601284170006693,6776,001,2025-12-04_13-57-34,
98,AM09HAS.JPG,frygtsom_compressed.wav,negative,babble_39.wav,dæmon_reversed.wav,slave_reversed.wav,,,,,0,70,70,70,,,3,0.5768576250011392,6776,001,2025-12-04_13-57-34,
153,AF05ANS.JPG,frygtsom_compressed.wav,negative,babble_11.wav,fiasko_reversed.wav,albue_reversed.wav,,,,,0,71,71,71,,,2,1.148411957998178,6776,001,2025-12-04_13-57-34,
75,AM09NES.JPG,konge_compressed.wav,positive,babble_13.wav,spænding_reversed.wav,ketchup_reversed.wav,,,,,0,72,72,72,,,4,0.18524475000231178,6776,001,2025-12-04_13-57-34,
174,AF26NES.JPG,engel_compressed.wav,positive,babble_43.wav,heldig_reversed.wav,kande_reversed.wav,,,,,0,73,73,73,,,5,1.1333491250006773,6776,001,2025-12-04_13-57-34,
141,AF02NES.JPG,væmmes_compressed.wav,negative,babble_53.wav,sandhed_reversed.wav,lærer_reversed.wav,,,,,0,74,74,74,,,4,1.175533624998934,6776,001,2025-12-04_13-57-34,
140,AF23HAS.JPG,baby_compressed.wav,positive,babble_37.wav,papir_reversed.wav,brænde_reversed.wav,,,,,0,75,75,75,,,7,1.3542565829993691,6776,001,2025-12-04_13-57-34,
31,AM19NES.JPG,fjollet_compressed.wav,positive,babble_86.wav,gaffel_reversed.wav,taxa_reversed.wav,,,,,0,76,76,76,,,4,1.153828832997533,6776,001,2025-12-04_13-57-34,
5,AM03NES.JPG,sollys_compressed.wav,positive,babble_88.wav,ørken_reversed.wav,morder_reversed.wav,,,,,0,77,77,77,,,4,0.625491457998578,6776,001,2025-12-04_13-57-34,
159,AF21ANS.JPG,natur_compressed.wav,positive,babble_88.wav,bifald_reversed.wav,spise_reversed.wav,,,,,0,78,78,78,,,3,0.6092218339981628,6776,001,2025-12-04_13-57-34,
152,AM31ANS.JPG,SILENCE,no-prime,babble_35.wav,lampe_reversed.wav,cirkel_reversed.wav,,,,,0,79,79,79,,,1,0.4482454580029298,6776,001,2025-12-04_13-57-34,
59,AF30NES.JPG,gratis_compressed.wav,positive,babble_78.wav,ankel_reversed.wav,forfald_reversed.wav,,,,,0,80,80,80,,,4,0.4740265410000575,6776,001,2025-12-04_13-57-34,
87,AF09ANS.JPG,SILENCE,no-prime,babble_9.wav,kæle_reversed.wav,vindue_reversed.wav,,,,,0,81,81,81,,,3,0.7499563750025118,6776,001,2025-12-04_13-57-34,
14,AF23ANS.JPG,vandal_compressed.wav,negative,babble_35.wav,krise_reversed.wav,blodig_reversed.wav,,,,,0,82,82,82,,,2,0.7883605419992818,6776,001,2025-12-04_13-57-34,
193,AM29ANS.JPG,morder_compressed.wav,negative,babble_2.wav,heldig_reversed.wav,blodig_reversed.wav,,,,,0,83,83,83,,,2,0.7030487920019368,6776,001,2025-12-04_13-57-34,
178,AF06ANS.JPG,jubel_compressed.wav,positive,babble_14.wav,konge_reversed.wav,konkurs_reversed.wav,,,,,0,84,84,84,,,2,1.235067749999871,6776,001,2025-12-04_13-57-34,
16,AM13NES.JPG,gratis_compressed.wav,positive,babble_19.wav,redskab_reversed.wav,jubel_reversed.wav,,,,,0,85,85,85,,,4,0.4099487079984101,6776,001,2025-12-04_13-57-34,
105,AF29NES.JPG,sæde_compressed.wav,neutral,babble_76.wav,fiasko_reversed.wav,fjollet_reversed.wav,,,,,0,86,86,86,,,5,0.5648484170014854,6776,001,2025-12-04_13-57-34,
198,AM13HAS.JPG,SILENCE,no-prime,babble_23.wav,accept_reversed.wav,modgang_reversed.wav,,,,,0,87,87,87,,,8,0.6410737920014071,6776,001,2025-12-04_13-57-34,
53,AF17NES.JPG,skyldig_compressed.wav,negative,babble_7.wav,koldbrand_reversed.wav,brutal_reversed.wav,,,,,0,88,88,88,,,6,0.7144967090025602,6776,001,2025-12-04_13-57-34,
97,AM04ANS.JPG,lækker_compressed.wav,positive,babble_4.wav,gidsel_reversed.wav,lækker_reversed.wav,,,,,0,89,89,89,,,2,0.6437641250013257,6776,001,2025-12-04_13-57-34,
168,AM15ANS.JPG,pude_compressed.wav,positive,babble_10.wav,ketchup_reversed.wav,taber_reversed.wav,,,,,0,90,90,90,,,2,0.5970991249996587,6776,001,2025-12-04_13-57-34,
21,AF25HAS.JPG,SILENCE,no-prime,babble_26.wav,slagtning_reversed.wav,ørken_reversed.wav,,,,,0,91,91,91,,,8,0.5355769160014461,6776,001,2025-12-04_13-57-34,
101,AM35ANS.JPG,kvæles_compressed.wav,negative,babble_27.wav,kiste_reversed.wav,dæmon_reversed.wav,,,,,0,92,92,92,,,2,0.8498292500007665,6776,001,2025-12-04_13-57-34,
158,AF11ANS.JPG,gade_compressed.wav,neutral,babble_74.wav,salat_reversed.wav,sæde_reversed.wav,,,,,0,93,93,93,,,2,0.5825813749979716,6776,001,2025-12-04_13-57-34,
161,AM31NES.JPG,cirkus_compressed.wav,positive,babble_80.wav,kugle_reversed.wav,vandfald_reversed.wav,,,,,0,94,94,94,,,5,0.7904175830008171,6776,001,2025-12-04_13-57-34,
112,AF20ANS.JPG,SILENCE,no-prime,babble_47.wav,misbrug_reversed.wav,grusom_reversed.wav,,,,,0,95,95,95,,,3,0.7328701669975999,6776,001,2025-12-04_13-57-34,
157,AF35NES.JPG,modgang_compressed.wav,negative,babble_17.wav,finger_reversed.wav,marked_reversed.wav,,,,,0,96,96,96,,,4,0.9743391250012792,6776,001,2025-12-04_13-57-34,
142,AF03ANS.JPG,engel_compressed.wav,positive,babble_44.wav,lampe_reversed.wav,respekt_reversed.wav,,,,,0,97,97,97,,,2,0.508165209001163,6776,001,2025-12-04_13-57-34,
149,AM30HAS.JPG,sexet_compressed.wav,positive,babble_40.wav,brutal_reversed.wav,kage_reversed.wav,,,,,0,98,98,98,,,8,0.5931116250030755,6776,001,2025-12-04_13-57-34,
60,AM03ANS.JPG,pude_compressed.wav,positive,babble_28.wav,magisk_reversed.wav,taxa_reversed.wav,,,,,0,99,99,99,,,1,0.5111392090002482,6776,001,2025-12-04_13-57-34,
