trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,Participant ID,Session,date,
95,AF11NES.JPG,redskab_compressed.wav,neutral,babble_21.wav,pude_reversed.wav,måned_reversed.wav,0,0,0,0,0,-1,-1,0,3,3.015239953994751,5567,001,2025-11-28_13-56-40,
67,AM17NES.JPG,diamant_compressed.wav,positive,babble_74.wav,tortur_reversed.wav,talent_reversed.wav,0,1,1,1,0,-1,-1,0,4,1.0211989879608154,5567,001,2025-11-28_13-56-40,
193,AF19NES.JPG,illoyal_compressed.wav,negative,babble_88.wav,vinde_reversed.wav,respekt_reversed.wav,0,2,2,2,0,-1,-1,0,5,1.448577880859375,5567,001,2025-11-28_13-56-40,
75,AF25ANS.JPG,ørken_compressed.wav,negative,babble_98.wav,illoyal_reversed.wav,violin_reversed.wav,0,3,3,3,0,-1,-1,0,1,0.9000899791717529,5567,001,2025-11-28_13-56-40,
180,AF05ANS.JPG,gaffel_compressed.wav,neutral,babble_11.wav,magisk_reversed.wav,måned_reversed.wav,0,4,4,4,0,-1,-1,0,1,0.48291707038879395,5567,001,2025-11-28_13-56-40,
7,AM15NES.JPG,ønske_compressed.wav,positive,babble_43.wav,putte_reversed.wav,selvmord_reversed.wav,0,5,5,5,0,-1,-1,0,5,1.4132630825042725,5567,001,2025-11-28_13-56-40,
148,AM35HAS.JPG,SILENCE,no-prime,babble_27.wav,heldig_reversed.wav,voldtægt_reversed.wav,,,,,0,0,0,0,7,1.240652084350586,5567,001,2025-11-28_13-56-40,
132,AM24NES.JPG,SILENCE,no-prime,babble_34.wav,dæmpet_reversed.wav,giftig_reversed.wav,,,,,0,1,1,1,5,1.3761308193206787,5567,001,2025-11-28_13-56-40,
113,AM28HAS.JPG,hårnål_compressed.wav,neutral,babble_69.wav,dollar_reversed.wav,vindue_reversed.wav,,,,,0,2,2,2,7,0.8516979217529297,5567,001,2025-11-28_13-56-40,
79,AM21HAS.JPG,luksus_compressed.wav,positive,babble_70.wav,hånlig_reversed.wav,sollys_reversed.wav,,,,,0,3,3,3,7,1.1803948879241943,5567,001,2025-11-28_13-56-40,
69,AF27HAS.JPG,forkert_compressed.wav,negative,babble_31.wav,brutal_reversed.wav,syndig_reversed.wav,,,,,0,4,4,4,7,0.9186170101165771,5567,001,2025-11-28_13-56-40,
39,AM33ANS.JPG,tumor_compressed.wav,negative,babble_93.wav,natur_reversed.wav,redning_reversed.wav,,,,,0,5,5,5,6,0.5081589221954346,5567,001,2025-11-28_13-56-40,
51,AF13ANS.JPG,vandal_compressed.wav,negative,babble_63.wav,papir_reversed.wav,gaffel_reversed.wav,,,,,0,6,6,6,2,0.9621939659118652,5567,001,2025-11-28_13-56-40,
88,AF06HAS.JPG,rådden_compressed.wav,negative,babble_68.wav,heldig_reversed.wav,traume_reversed.wav,,,,,0,7,7,7,7,0.5066118240356445,5567,001,2025-11-28_13-56-40,
152,AM35NES.JPG,enhed_compressed.wav,neutral,babble_74.wav,konkurs_reversed.wav,spise_reversed.wav,,,,,0,8,8,8,4,0.8028709888458252,5567,001,2025-11-28_13-56-40,
78,AM26ANS.JPG,feber_compressed.wav,negative,babble_23.wav,forfald_reversed.wav,frihed_reversed.wav,,,,,0,9,9,9,2,0.727290153503418,5567,001,2025-11-28_13-56-40,
140,AM24HAS.JPG,SILENCE,no-prime,babble_45.wav,pude_reversed.wav,traume_reversed.wav,,,,,0,10,10,10,8,1.1654078960418701,5567,001,2025-11-28_13-56-40,
150,AM22ANS.JPG,slave_compressed.wav,negative,babble_3.wav,patent_reversed.wav,himlen_reversed.wav,,,,,0,11,11,11,3,0.9218730926513672,5567,001,2025-11-28_13-56-40,
37,AM24ANS.JPG,modgang_compressed.wav,negative,babble_84.wav,tortur_reversed.wav,natur_reversed.wav,,,,,0,12,12,12,2,1.1736881732940674,5567,001,2025-11-28_13-56-40,
106,AM19NES.JPG,flirte_compressed.wav,positive,babble_58.wav,rabies_reversed.wav,patent_reversed.wav,,,,,0,13,13,13,5,1.9649438858032227,5567,001,2025-11-28_13-56-40,
144,AF15HAS.JPG,gaffel_compressed.wav,neutral,babble_57.wav,diamant_reversed.wav,ørken_reversed.wav,,,,,0,14,14,14,6,0.9447669982910156,5567,001,2025-11-28_13-56-40,
73,AF35NES.JPG,frihed_compressed.wav,positive,babble_83.wav,nonne_reversed.wav,hånlig_reversed.wav,,,,,0,15,15,15,4,1.4487309455871582,5567,001,2025-11-28_13-56-40,
