trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
103,AF35NES.JPG,motor_compressed.wav,neutral,babble_30.wav,blomstre_reversed.wav,skade_reversed.wav,,,,,0,11,11,11,,,5,1.0504853750026086,5050,001,2025-11-26_20-31-26,
34,AM12NES.JPG,SILENCE,no-prime,babble_31.wav,bombe_reversed.wav,skammel_reversed.wav,,,,,0,12,12,12,,,5,1.9474168329907116,5050,001,2025-11-26_20-31-26,
162,AF17NES.JPG,blomstre_compressed.wav,positive,babble_87.wav,utro_reversed.wav,kage_reversed.wav,,,,,0,13,13,13,,,5,0.6346823750063777,5050,001,2025-11-26_20-31-26,
84,AF03HAS.JPG,skammel_compressed.wav,neutral,babble_56.wav,jubel_reversed.wav,rabies_reversed.wav,,,,,0,14,14,14,,,6,0.5287939169938909,5050,001,2025-11-26_20-31-26,
83,AF16ANS.JPG,frihed_compressed.wav,positive,babble_67.wav,selvmord_reversed.wav,metal_reversed.wav,,,,,0,15,15,15,,,3,2.201655084005324,5050,001,2025-11-26_20-31-26,
39,AM16ANS.JPG,ketchup_compressed.wav,neutral,babble_15.wav,knude_reversed.wav,baby_reversed.wav,,,,,0,16,16,16,,,4,0.8345017499959795,5050,001,2025-11-26_20-31-26,
62,AM26HAS.JPG,SILENCE,no-prime,babble_42.wav,kærtegn_reversed.wav,drukne_reversed.wav,,,,,0,17,17,17,,,7,1.1943757499975618,5050,001,2025-11-26_20-31-26,
188,AF13NES.JPG,selvmord_compressed.wav,negative,babble_45.wav,gratis_reversed.wav,knude_reversed.wav,,,,,0,18,18,18,,,6,2.621359709009994,5050,001,2025-11-26_20-31-26,
142,AF22HAS.JPG,SILENCE,no-prime,babble_79.wav,kedel_reversed.wav,spænding_reversed.wav,,,,,0,19,19,19,,,7,0.6710815409896895,5050,001,2025-11-26_20-31-26,
116,AM25HAS.JPG,himlen_compressed.wav,positive,babble_25.wav,engel_reversed.wav,dollar_reversed.wav,,,,,0,20,20,20,,,9,2.627173875007429,5050,001,2025-11-26_20-31-26,
157,AF10ANS.JPG,penge_compressed.wav,positive,babble_41.wav,engel_reversed.wav,hader_reversed.wav,,,,,0,21,21,21,,,3,2.6086437500052853,5050,001,2025-11-26_20-31-26,
153,AM06HAS.JPG,afskyr_compressed.wav,negative,babble_93.wav,skammel_reversed.wav,succes_reversed.wav,,,,,0,22,22,22,,,8,1.8987802500050748,5050,001,2025-11-26_20-31-26,
169,AM17ANS.JPG,feber_compressed.wav,negative,babble_92.wav,bygning_reversed.wav,søsyg_reversed.wav,,,,,0,23,23,23,,,2,1.7521771249885205,5050,001,2025-11-26_20-31-26,
33,AM07NES.JPG,rigdom_compressed.wav,positive,babble_76.wav,ankel_reversed.wav,affald_reversed.wav,,,,,0,24,24,24,,,4,0.9660235000046669,5050,001,2025-11-26_20-31-26,
43,AF16HAS.JPG,røver_compressed.wav,negative,babble_88.wav,museum_reversed.wav,kugle_reversed.wav,,,,,0,25,25,25,,,6,1.8305255840095924,5050,001,2025-11-26_20-31-26,
64,AM34NES.JPG,cirkus_compressed.wav,positive,babble_19.wav,bifald_reversed.wav,modgang_reversed.wav,,,,,0,26,26,26,,,3,4.4556265419960255,5050,001,2025-11-26_20-31-26,
61,AF26HAS.JPG,ferie_compressed.wav,positive,babble_0.wav,kage_reversed.wav,lækker_reversed.wav,,,,,0,27,27,27,,,7,2.515843000001041,5050,001,2025-11-26_20-31-26,
70,AM07HAS.JPG,minder_compressed.wav,positive,babble_52.wav,traume_reversed.wav,sæde_reversed.wav,,,,,0,28,28,28,,,7,2.980791167006828,5050,001,2025-11-26_20-31-26,
127,AM35NES.JPG,tønde_compressed.wav,neutral,babble_45.wav,dollar_reversed.wav,sikker_reversed.wav,,,,,0,29,29,29,,,4,2.44134520800435,5050,001,2025-11-26_20-31-26,
14,AM30HAS.JPG,metal_compressed.wav,neutral,babble_47.wav,oprørt_reversed.wav,blomstre_reversed.wav,,,,,0,30,30,30,,,5,1.5158291249972535,5050,001,2025-11-26_20-31-26,
129,AM35ANS.JPG,udskud_compressed.wav,negative,babble_48.wav,beskidt_reversed.wav,blodig_reversed.wav,,,,,0,31,31,31,,,4,0.7777661659929436,5050,001,2025-11-26_20-31-26,
79,AF07HAS.JPG,spænding_compressed.wav,positive,babble_27.wav,statue_reversed.wav,finger_reversed.wav,,,,,0,32,32,32,,,7,3.414163625013316,5050,001,2025-11-26_20-31-26,
171,AM31ANS.JPG,viden_compressed.wav,positive,babble_79.wav,taxa_reversed.wav,hånlig_reversed.wav,,,,,0,33,33,33,,,3,2.725730417005252,5050,001,2025-11-26_20-31-26,
186,AM25NES.JPG,skuffe_compressed.wav,negative,babble_65.wav,kujon_reversed.wav,patent_reversed.wav,,,,,0,34,34,34,,,4,2.9734097499895142,5050,001,2025-11-26_20-31-26,
158,AM19HAS.JPG,kedel_compressed.wav,neutral,babble_76.wav,humor_reversed.wav,sikker_reversed.wav,,,,,0,35,35,35,,,5,6.944302624993725,5050,001,2025-11-26_20-31-26,
161,AM13ANS.JPG,forår_compressed.wav,positive,babble_15.wav,dollar_reversed.wav,glæde_reversed.wav,,,,,0,36,36,36,,,3,1.9808809580135858,5050,001,2025-11-26_20-31-26,
149,AM29HAS.JPG,SILENCE,no-prime,babble_49.wav,dollar_reversed.wav,motor_reversed.wav,,,,,0,37,37,37,,,6,3.297473333994276,5050,001,2025-11-26_20-31-26,
57,AM24NES.JPG,SILENCE,no-prime,babble_96.wav,hånlig_reversed.wav,kedel_reversed.wav,,,,,0,38,38,38,,,9,1.0886184999981197,5050,001,2025-11-26_20-31-26,
59,AM28NES.JPG,luksus_compressed.wav,positive,babble_89.wav,sejre_reversed.wav,ketchup_reversed.wav,,,,,0,39,39,39,,,4,5.525295500003267,5050,001,2025-11-26_20-31-26,
151,AF15HAS.JPG,fjendtlig_compressed.wav,negative,babble_36.wav,natur_reversed.wav,genert_reversed.wav,,,,,0,40,40,40,,,8,2.224027374992147,5050,001,2025-11-26_20-31-26,
10,AF04ANS.JPG,slave_compressed.wav,negative,babble_23.wav,vandal_reversed.wav,morder_reversed.wav,,,,,0,41,41,41,,,3,2.2900692919938592,5050,001,2025-11-26_20-31-26,
105,AF01NES.JPG,nedbrud_compressed.wav,negative,babble_69.wav,magisk_reversed.wav,poesi_reversed.wav,,,,,0,42,42,42,,,6,6.048289457990904,5050,001,2025-11-26_20-31-26,
31,AM11ANS.JPG,genert_compressed.wav,neutral,babble_51.wav,gade_reversed.wav,frygtsom_reversed.wav,,,,,0,43,43,43,,,3,4.884139458008576,5050,001,2025-11-26_20-31-26,
85,AM16HAS.JPG,grimme_compressed.wav,negative,babble_25.wav,kontor_reversed.wav,finger_reversed.wav,,,,,0,44,44,44,,,9,4.064566417000606,5050,001,2025-11-26_20-31-26,
94,AM12HAS.JPG,varme_compressed.wav,positive,babble_88.wav,natur_reversed.wav,frygtsom_reversed.wav,,,,,0,45,45,45,,,8,1.9703771249915008,5050,001,2025-11-26_20-31-26,
77,AF26NES.JPG,frelser_compressed.wav,positive,babble_35.wav,humor_reversed.wav,heldig_reversed.wav,,,,,0,46,46,46,,,6,1.208192791993497,5050,001,2025-11-26_20-31-26,
9,AF15ANS.JPG,skade_compressed.wav,negative,babble_84.wav,kærtegn_reversed.wav,fjollet_reversed.wav,,,,,0,47,47,47,,,4,6.015912207993097,5050,001,2025-11-26_20-31-26,
174,AF19ANS.JPG,SILENCE,no-prime,babble_42.wav,venlig_reversed.wav,succes_reversed.wav,,,,,0,48,48,48,,,3,2.317923916998552,5050,001,2025-11-26_20-31-26,
133,AF29ANS.JPG,fiasko_compressed.wav,negative,babble_44.wav,ørken_reversed.wav,bygning_reversed.wav,,,,,0,49,49,49,,,3,2.18737654198776,5050,001,2025-11-26_20-31-26,
114,AF11NES.JPG,gidsel_compressed.wav,negative,babble_70.wav,sandhed_reversed.wav,ønske_reversed.wav,,,,,0,50,50,50,,,4,4.0848463750007795,5050,001,2025-11-26_20-31-26,
15,AF08NES.JPG,flirte_compressed.wav,positive,babble_76.wav,statue_reversed.wav,voldtægt_reversed.wav,,,,,0,51,51,51,,,4,0.7225708750047488,5050,001,2025-11-26_20-31-26,
117,AF22NES.JPG,viden_compressed.wav,positive,babble_63.wav,genstand_reversed.wav,lyse_reversed.wav,,,,,0,52,52,52,,,4,1.5328949579998152,5050,001,2025-11-26_20-31-26,
56,AM20NES.JPG,SILENCE,no-prime,babble_37.wav,pude_reversed.wav,ugle_reversed.wav,,,,,0,53,53,53,,,3,0.6778208330069901,5050,001,2025-11-26_20-31-26,
118,AM03HAS.JPG,luksus_compressed.wav,positive,babble_91.wav,flirte_reversed.wav,koldbrand_reversed.wav,,,,,0,54,54,54,,,6,3.354878333993838,5050,001,2025-11-26_20-31-26,
107,AF03NES.JPG,enhed_compressed.wav,neutral,babble_85.wav,knude_reversed.wav,koldbrand_reversed.wav,,,,,0,55,55,55,,,5,1.0654650420037797,5050,001,2025-11-26_20-31-26,
115,AF24NES.JPG,feber_compressed.wav,negative,babble_45.wav,forpint_reversed.wav,giftig_reversed.wav,,,,,0,56,56,56,,,4,5.796667875009007,5050,001,2025-11-26_20-31-26,
35,AM02NES.JPG,boble_compressed.wav,neutral,babble_62.wav,jubel_reversed.wav,røver_reversed.wav,,,,,0,57,57,57,,,3,2.7131300830078544,5050,001,2025-11-26_20-31-26,
124,AF23ANS.JPG,stjerne_compressed.wav,positive,babble_71.wav,forkert_reversed.wav,kæle_reversed.wav,,,,,0,58,58,58,,,4,4.629135459006648,5050,001,2025-11-26_20-31-26,
72,AM13NES.JPG,genstand_compressed.wav,neutral,babble_30.wav,patent_reversed.wav,talent_reversed.wav,,,,,0,59,59,59,,,6,3.4121884999913163,5050,001,2025-11-26_20-31-26,
99,AM34HAS.JPG,luder_compressed.wav,negative,babble_75.wav,oprør_reversed.wav,spænding_reversed.wav,,,,,0,60,60,60,,,8,4.918192208002438,5050,001,2025-11-26_20-31-26,
110,AF10HAS.JPG,cirkus_compressed.wav,positive,babble_67.wav,sandhed_reversed.wav,kontor_reversed.wav,,,,,0,61,61,61,,,7,1.5341410420078319,5050,001,2025-11-26_20-31-26,
185,AF21ANS.JPG,slagtning_compressed.wav,negative,babble_61.wav,skade_reversed.wav,ferie_reversed.wav,,,,,0,62,62,62,,,3,1.8337847090006107,5050,001,2025-11-26_20-31-26,
98,AM31HAS.JPG,afskyr_compressed.wav,negative,babble_46.wav,grusom_reversed.wav,sexet_reversed.wav,,,,,0,63,63,63,,,6,0.6906732920033392,5050,001,2025-11-26_20-31-26,
140,AM06NES.JPG,grusom_compressed.wav,negative,babble_66.wav,banner_reversed.wav,museum_reversed.wav,,,,,0,64,64,64,,,4,0.7211027909943368,5050,001,2025-11-26_20-31-26,
26,AF09ANS.JPG,dollar_compressed.wav,positive,babble_27.wav,kujon_reversed.wav,varme_reversed.wav,,,,,0,65,65,65,,,3,1.1602045410108985,5050,001,2025-11-26_20-31-26,
29,AM07ANS.JPG,SILENCE,no-prime,babble_17.wav,forfald_reversed.wav,tilfreds_reversed.wav,,,,,0,66,66,66,,,2,5.200524416999542,5050,001,2025-11-26_20-31-26,
7,AM05NES.JPG,kande_compressed.wav,neutral,babble_31.wav,misbrug_reversed.wav,festlig_reversed.wav,,,,,0,67,67,67,,,2,4.168608000007225,5050,001,2025-11-26_20-31-26,
189,AM02HAS.JPG,SILENCE,no-prime,babble_63.wav,boble_reversed.wav,brænde_reversed.wav,,,,,0,68,68,68,,,6,3.1254556250059977,5050,001,2025-11-26_20-31-26,
73,AF26ANS.JPG,vindue_compressed.wav,neutral,babble_23.wav,luksus_reversed.wav,morder_reversed.wav,,,,,0,69,69,69,,,3,5.524497250007698,5050,001,2025-11-26_20-31-26,
159,AM09HAS.JPG,slave_compressed.wav,negative,babble_88.wav,lærer_reversed.wav,kæle_reversed.wav,,,,,0,70,70,70,,,7,2.5009005419997266,5050,001,2025-11-26_20-31-26,
166,AF05NES.JPG,udskud_compressed.wav,negative,babble_96.wav,dæmpet_reversed.wav,voldtægt_reversed.wav,,,,,0,71,71,71,,,6,2.880968917001155,5050,001,2025-11-26_20-31-26,
82,AM04NES.JPG,SILENCE,no-prime,babble_55.wav,kærtegn_reversed.wav,avis_reversed.wav,,,,,0,72,72,72,,,5,0.5837217499938561,5050,001,2025-11-26_20-31-26,
49,AF07NES.JPG,accept_compressed.wav,positive,babble_45.wav,gaffel_reversed.wav,konge_reversed.wav,,,,,0,73,73,73,,,6,1.1871592499956023,5050,001,2025-11-26_20-31-26,
25,AF32HAS.JPG,spænding_compressed.wav,positive,babble_10.wav,offer_reversed.wav,banner_reversed.wav,,,,,0,74,74,74,,,8,1.3341653749957914,5050,001,2025-11-26_20-31-26,
40,AF17HAS.JPG,maling_compressed.wav,neutral,babble_77.wav,smerte_reversed.wav,hader_reversed.wav,,,,,0,75,75,75,,,9,0.4707896250038175,5050,001,2025-11-26_20-31-26,
138,AF06NES.JPG,luder_compressed.wav,negative,babble_10.wav,modgang_reversed.wav,giftig_reversed.wav,,,,,0,76,76,76,,,5,1.7248091670044232,5050,001,2025-11-26_20-31-26,
16,AF11ANS.JPG,rigdom_compressed.wav,positive,babble_19.wav,stjerne_reversed.wav,jubel_reversed.wav,,,,,0,77,77,77,,,3,3.5891878330003237,5050,001,2025-11-26_20-31-26,
50,AM03ANS.JPG,tortur_compressed.wav,negative,babble_11.wav,tilfreds_reversed.wav,fiasko_reversed.wav,,,,,0,78,78,78,,,2,1.534327666988247,5050,001,2025-11-26_20-31-26,
195,AF14NES.JPG,regnbue_compressed.wav,positive,babble_20.wav,nøgle_reversed.wav,vandal_reversed.wav,,,,,0,79,79,79,,,4,1.916219042002922,5050,001,2025-11-26_20-31-26,
66,AF20NES.JPG,grusom_compressed.wav,negative,babble_8.wav,humor_reversed.wav,trussel_reversed.wav,,,,,0,80,80,80,,,5,4.4794825419958215,5050,001,2025-11-26_20-31-26,
200,AM14HAS.JPG,brænde_compressed.wav,negative,babble_57.wav,tilfreds_reversed.wav,kontor_reversed.wav,,,,,0,81,81,81,,,8,1.1612119999917923,5050,001,2025-11-26_20-31-26,
41,AF06ANS.JPG,varme_compressed.wav,positive,babble_92.wav,søsyg_reversed.wav,konge_reversed.wav,,,,,0,82,82,82,,,9,3.877152458007913,5050,001,2025-11-26_20-31-26,
139,AF23NES.JPG,glæde_compressed.wav,positive,babble_59.wav,marked_reversed.wav,jubel_reversed.wav,,,,,0,83,83,83,,,4,0.8988782920059748,5050,001,2025-11-26_20-31-26,
54,AF28HAS.JPG,SILENCE,no-prime,babble_99.wav,rådden_reversed.wav,ønske_reversed.wav,,,,,0,84,84,84,,,8,1.1842957089975243,5050,001,2025-11-26_20-31-26,
91,AF35ANS.JPG,kærtegn_compressed.wav,positive,babble_63.wav,nonsens_reversed.wav,viden_reversed.wav,,,,,0,85,85,85,,,1,2.877585124995676,5050,001,2025-11-26_20-31-26,
18,AF31ANS.JPG,banner_compressed.wav,neutral,babble_91.wav,viden_reversed.wav,hader_reversed.wav,,,,,0,86,86,86,,,3,5.126590458996361,5050,001,2025-11-26_20-31-26,
17,AM05ANS.JPG,voldtægt_compressed.wav,negative,babble_65.wav,flirte_reversed.wav,luksus_reversed.wav,,,,,0,87,87,87,,,3,1.7877642500097863,5050,001,2025-11-26_20-31-26,
37,AM23ANS.JPG,maling_compressed.wav,neutral,babble_14.wav,taxa_reversed.wav,succes_reversed.wav,,,,,0,88,88,88,,,4,1.5801498329965398,5050,001,2025-11-26_20-31-26,
102,AF25HAS.JPG,patent_compressed.wav,neutral,babble_74.wav,blomstre_reversed.wav,rædsel_reversed.wav,,,,,0,89,89,89,,,8,3.215774791999138,5050,001,2025-11-26_20-31-26,
96,AM10HAS.JPG,fjendtlig_compressed.wav,negative,babble_75.wav,fjendtlig_reversed.wav,enhed_reversed.wav,,,,,0,90,90,90,,,8,0.6462679999967804,5050,001,2025-11-26_20-31-26,
95,AM29NES.JPG,udskud_compressed.wav,negative,babble_67.wav,pude_reversed.wav,stjerne_reversed.wav,,,,,0,91,91,91,,,2,3.3213860419928096,5050,001,2025-11-26_20-31-26,
97,AM12ANS.JPG,SILENCE,no-prime,babble_79.wav,drukne_reversed.wav,brutal_reversed.wav,,,,,0,92,92,92,,,4,0.7489769170060754,5050,001,2025-11-26_20-31-26,
126,AM22NES.JPG,konge_compressed.wav,positive,babble_7.wav,fase_reversed.wav,lampe_reversed.wav,,,,,0,93,93,93,,,2,5.119581291000941,5050,001,2025-11-26_20-31-26,
5,AM33HAS.JPG,udskud_compressed.wav,negative,babble_6.wav,sexet_reversed.wav,vandal_reversed.wav,,,,,0,94,94,94,,,4,0.8925619170040591,5050,001,2025-11-26_20-31-26,
90,AF12NES.JPG,SILENCE,no-prime,babble_1.wav,motor_reversed.wav,gaffel_reversed.wav,,,,,0,95,95,95,,,4,2.237127165994025,5050,001,2025-11-26_20-31-26,
112,AF34NES.JPG,SILENCE,no-prime,babble_57.wav,oprørt_reversed.wav,taxa_reversed.wav,,,,,0,96,96,96,,,5,0.4850779159896774,5050,001,2025-11-26_20-31-26,
55,AM01NES.JPG,skyldig_compressed.wav,negative,babble_62.wav,lyse_reversed.wav,drukne_reversed.wav,,,,,0,97,97,97,,,5,2.0872394170000916,5050,001,2025-11-26_20-31-26,
128,AF19HAS.JPG,kedel_compressed.wav,neutral,babble_95.wav,kage_reversed.wav,ønske_reversed.wav,,,,,0,98,98,98,,,9,1.5398743750120047,5050,001,2025-11-26_20-31-26,
175,AM06ANS.JPG,frelser_compressed.wav,positive,babble_27.wav,rådden_reversed.wav,sexet_reversed.wav,,,,,0,99,99,99,,,3,1.3186242090014275,5050,001,2025-11-26_20-31-26,
4,AF06HAS.JPG,accept_compressed.wav,positive,babble_16.wav,lyse_reversed.wav,magisk_reversed.wav,,,,,0,100,100,100,,,8,1.7871269580064109,5050,001,2025-11-26_20-31-26,
163,AM22HAS.JPG,heldig_compressed.wav,positive,babble_65.wav,konge_reversed.wav,pervers_reversed.wav,,,,,0,101,101,101,,,9,0.29928683300386183,5050,001,2025-11-26_20-31-26,
150,AM27ANS.JPG,sollys_compressed.wav,positive,babble_56.wav,hader_reversed.wav,ankel_reversed.wav,,,,,0,102,102,102,,,3,1.1600416250003036,5050,001,2025-11-26_20-31-26,
113,AF19NES.JPG,cirkus_compressed.wav,positive,babble_25.wav,fiasko_reversed.wav,borddug_reversed.wav,,,,,0,103,103,103,,,5,0.09487870799785014,5050,001,2025-11-26_20-31-26,
51,AM26NES.JPG,patent_compressed.wav,neutral,babble_8.wav,festlig_reversed.wav,vindue_reversed.wav,,,,,0,104,104,104,,,4,2.102841708008782,5050,001,2025-11-26_20-31-26,
38,AF25ANS.JPG,redning_compressed.wav,positive,babble_26.wav,kæle_reversed.wav,sygdom_reversed.wav,,,,,0,105,105,105,,,3,1.2106472089944873,5050,001,2025-11-26_20-31-26,
176,AM16NES.JPG,redning_compressed.wav,positive,babble_4.wav,kujon_reversed.wav,vandal_reversed.wav,,,,,0,106,106,106,,,4,2.5975187080039177,5050,001,2025-11-26_20-31-26,
131,AF16NES.JPG,SILENCE,no-prime,babble_50.wav,metal_reversed.wav,baby_reversed.wav,,,,,0,107,107,107,,,4,1.054391374986153,5050,001,2025-11-26_20-31-26,
13,AF27ANS.JPG,konkurs_compressed.wav,negative,babble_65.wav,gidsel_reversed.wav,himlen_reversed.wav,,,,,0,108,108,108,,,4,2.266928666998865,5050,001,2025-11-26_20-31-26,
194,AM04HAS.JPG,SILENCE,no-prime,babble_97.wav,ørken_reversed.wav,rotte_reversed.wav,,,,,0,109,109,109,,,6,2.1352619160024915,5050,001,2025-11-26_20-31-26,
143,AF08ANS.JPG,poesi_compressed.wav,neutral,babble_79.wav,skade_reversed.wav,brutal_reversed.wav,,,,,0,110,110,110,,,6,4.661330499991891,5050,001,2025-11-26_20-31-26,
45,AM22ANS.JPG,blomstre_compressed.wav,positive,babble_18.wav,lampe_reversed.wav,skammel_reversed.wav,,,,,0,111,111,111,,,4,0.8771056250116089,5050,001,2025-11-26_20-31-26,
78,AM14ANS.JPG,slagtning_compressed.wav,negative,babble_71.wav,fængsel_reversed.wav,jubel_reversed.wav,,,,,0,112,112,112,,,3,0.8375297080056043,5050,001,2025-11-26_20-31-26,
130,AM11HAS.JPG,væmmes_compressed.wav,negative,babble_92.wav,kande_reversed.wav,tortur_reversed.wav,,,,,0,113,113,113,,,6,0.5845247919933172,5050,001,2025-11-26_20-31-26,
76,AF18HAS.JPG,skyldig_compressed.wav,negative,babble_75.wav,fremskridt_reversed.wav,bifald_reversed.wav,,,,,0,114,114,114,,,7,0.4615400830080034,5050,001,2025-11-26_20-31-26,
134,AM21HAS.JPG,SILENCE,no-prime,babble_78.wav,respekt_reversed.wav,enhed_reversed.wav,,,,,0,115,115,115,,,7,0.4835460840113228,5050,001,2025-11-26_20-31-26,
30,AF30ANS.JPG,knude_compressed.wav,neutral,babble_21.wav,blomstre_reversed.wav,natur_reversed.wav,,,,,0,116,116,116,,,4,0.7539999159926083,5050,001,2025-11-26_20-31-26,
147,AF14HAS.JPG,genstand_compressed.wav,neutral,babble_58.wav,ørken_reversed.wav,blodig_reversed.wav,,,,,0,117,117,117,,,7,1.5938938339968445,5050,001,2025-11-26_20-31-26,
3,AF25NES.JPG,ønske_compressed.wav,positive,babble_80.wav,redskab_reversed.wav,leder_reversed.wav,,,,,0,118,118,118,,,5,1.4780267500027549,5050,001,2025-11-26_20-31-26,
42,AF05ANS.JPG,kysse_compressed.wav,positive,babble_97.wav,mave_reversed.wav,gave_reversed.wav,,,,,0,119,119,119,,,9,4.889070707999053,5050,001,2025-11-26_20-31-26,
111,AF33HAS.JPG,fængsel_compressed.wav,negative,babble_37.wav,lækker_reversed.wav,sandhed_reversed.wav,,,,,0,120,120,120,,,9,1.3448002920049476,5050,001,2025-11-26_20-31-26,
135,AM33NES.JPG,SILENCE,no-prime,babble_31.wav,sæde_reversed.wav,søsyg_reversed.wav,,,,,0,121,121,121,,,3,0.8600243330001831,5050,001,2025-11-26_20-31-26,
160,AF14ANS.JPG,rabies_compressed.wav,negative,babble_5.wav,poesi_reversed.wav,knude_reversed.wav,,,,,0,122,122,122,,,2,0.8906617910106434,5050,001,2025-11-26_20-31-26,
27,AM32HAS.JPG,SILENCE,no-prime,babble_98.wav,jubel_reversed.wav,marked_reversed.wav,,,,,0,123,123,123,,,6,2.5563529579958413,5050,001,2025-11-26_20-31-26,
146,AM15HAS.JPG,beskidt_compressed.wav,negative,babble_16.wav,cirkel_reversed.wav,vandfald_reversed.wav,,,,,0,124,124,124,,,8,2.842442374996608,5050,001,2025-11-26_20-31-26,
190,AF18NES.JPG,konge_compressed.wav,positive,babble_37.wav,fedme_reversed.wav,rigdom_reversed.wav,,,,,0,125,125,125,,,6,1.3167722920043161,5050,001,2025-11-26_20-31-26,
182,AF02ANS.JPG,konge_compressed.wav,positive,babble_64.wav,finger_reversed.wav,bygning_reversed.wav,,,,,0,126,126,126,,,1,2.7916686659882544,5050,001,2025-11-26_20-31-26,
170,AF12HAS.JPG,kærtegn_compressed.wav,positive,babble_62.wav,kiste_reversed.wav,selvmord_reversed.wav,,,,,0,127,127,127,,,6,2.2469185829977505,5050,001,2025-11-26_20-31-26,
87,AM08NES.JPG,SILENCE,no-prime,babble_52.wav,talent_reversed.wav,affald_reversed.wav,,,,,0,128,128,128,,,5,0.8782233749952866,5050,001,2025-11-26_20-31-26,
137,AM23NES.JPG,bange_compressed.wav,negative,babble_25.wav,dæmpet_reversed.wav,sandhed_reversed.wav,,,,,0,129,129,129,,,2,0.42850458300381433,5050,001,2025-11-26_20-31-26,
