trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
10,AF05HAS.JPG,regnbue_compressed.wav,positive,babble_13.wav,hånlig_reversed.wav,vindue_reversed.wav,0,0,0,0,0,-1,-1,0,,,9,1.9077213749988005,delete _later,001,2025-11-18_14-09-02,
,,,,,,,,,,,,,,,,,escape,0.1863355829991633,,,,
