trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
151,AF17ANS.JPG,søsyg_compressed.wav,negative,babble_27.wav,nøgle_reversed.wav,misbrug_reversed.wav,,,,,0,4,4,4,,,5,1.6056574579997687,real_4353,001,2025-11-24_10-26-02,
137,AF13ANS.JPG,gade_compressed.wav,neutral,babble_66.wav,bange_reversed.wav,metal_reversed.wav,,,,,0,5,5,5,,,3,1.0661959589997423,real_4353,001,2025-11-24_10-26-02,
12,AM18HAS.JPG,maling_compressed.wav,neutral,babble_85.wav,banner_reversed.wav,voldtægt_reversed.wav,,,,,0,6,6,6,,,8,0.9112395839983947,real_4353,001,2025-11-24_10-26-02,
44,AM05NES.JPG,albue_compressed.wav,neutral,babble_72.wav,frygtsom_reversed.wav,affald_reversed.wav,,,,,0,7,7,7,,,4,1.3608237080043182,real_4353,001,2025-11-24_10-26-02,
133,AM20ANS.JPG,SILENCE,no-prime,babble_5.wav,ketchup_reversed.wav,ferie_reversed.wav,,,,,0,8,8,8,,,4,3.168358957998862,real_4353,001,2025-11-24_10-26-02,
65,AM17ANS.JPG,venlig_compressed.wav,positive,babble_36.wav,vindue_reversed.wav,konge_reversed.wav,,,,,0,9,9,9,,,3,1.4609782089974033,real_4353,001,2025-11-24_10-26-02,
154,AM35NES.JPG,hader_compressed.wav,negative,babble_52.wav,grimme_reversed.wav,passion_reversed.wav,,,,,0,10,10,10,,,4,1.1034389170017675,real_4353,001,2025-11-24_10-26-02,
62,AM13HAS.JPG,kiste_compressed.wav,negative,babble_10.wav,skade_reversed.wav,festlig_reversed.wav,,,,,0,11,11,11,,,6,0.5308500829996774,real_4353,001,2025-11-24_10-26-02,
194,AM26HAS.JPG,slave_compressed.wav,negative,babble_14.wav,regnbue_reversed.wav,rotte_reversed.wav,,,,,0,12,12,12,,,4,1.0133147919987096,real_4353,001,2025-11-24_10-26-02,
150,AF02ANS.JPG,kande_compressed.wav,neutral,babble_96.wav,syndig_reversed.wav,hjerte_reversed.wav,,,,,0,13,13,13,,,4,0.5056603330012877,real_4353,001,2025-11-24_10-26-02,
180,AM26ANS.JPG,varme_compressed.wav,positive,babble_5.wav,bange_reversed.wav,statue_reversed.wav,,,,,0,14,14,14,,,2,0.7828798330010613,real_4353,001,2025-11-24_10-26-02,
157,AM10ANS.JPG,ketchup_compressed.wav,neutral,babble_14.wav,stjerne_reversed.wav,ensom_reversed.wav,,,,,0,15,15,15,,,2,0.5381861660061986,real_4353,001,2025-11-24_10-26-02,
78,AM20NES.JPG,SILENCE,no-prime,babble_47.wav,morder_reversed.wav,slave_reversed.wav,,,,,0,16,16,16,,,2,1.9931635840039235,real_4353,001,2025-11-24_10-26-02,
48,AF27ANS.JPG,ydmyg_compressed.wav,neutral,babble_43.wav,røver_reversed.wav,oprør_reversed.wav,,,,,0,17,17,17,,,4,0.9731840000022203,real_4353,001,2025-11-24_10-26-02,
49,AF27NES.JPG,feber_compressed.wav,negative,babble_61.wav,bange_reversed.wav,himmel_reversed.wav,,,,,0,18,18,18,,,6,2.5684346669950173,real_4353,001,2025-11-24_10-26-02,
160,AF20HAS.JPG,sollys_compressed.wav,positive,babble_79.wav,mave_reversed.wav,ørken_reversed.wav,,,,,0,19,19,19,,,9,0.5248685420010588,real_4353,001,2025-11-24_10-26-02,
200,AF04NES.JPG,skuffe_compressed.wav,negative,babble_80.wav,glæde_reversed.wav,leder_reversed.wav,,,,,0,20,20,20,,,4,2.1285344579955563,real_4353,001,2025-11-24_10-26-02,
52,AF05ANS.JPG,borddug_compressed.wav,neutral,babble_26.wav,vinde_reversed.wav,sexet_reversed.wav,,,,,0,21,21,21,,,3,1.367845667002257,real_4353,001,2025-11-24_10-26-02,
198,AF17NES.JPG,trofæ_compressed.wav,positive,babble_82.wav,jubel_reversed.wav,viden_reversed.wav,,,,,0,22,22,22,,,5,1.0110395000010612,real_4353,001,2025-11-24_10-26-02,
169,AM13ANS.JPG,trofæ_compressed.wav,positive,babble_34.wav,slagtning_reversed.wav,latter_reversed.wav,,,,,0,23,23,23,,,3,0.7023993749971851,real_4353,001,2025-11-24_10-26-02,
8,AM16HAS.JPG,SILENCE,no-prime,babble_6.wav,redskab_reversed.wav,røver_reversed.wav,,,,,0,24,24,24,,,9,0.6749263329984387,real_4353,001,2025-11-24_10-26-02,
114,AF21NES.JPG,kæle_compressed.wav,positive,babble_43.wav,trussel_reversed.wav,pervers_reversed.wav,,,,,0,25,25,25,,,4,1.483967832995404,real_4353,001,2025-11-24_10-26-02,
71,AF26HAS.JPG,SILENCE,no-prime,babble_73.wav,slagtning_reversed.wav,frygtsom_reversed.wav,,,,,0,26,26,26,,,9,1.4458507089948398,real_4353,001,2025-11-24_10-26-02,
22,AM09NES.JPG,ydmyg_compressed.wav,neutral,babble_40.wav,pervers_reversed.wav,beskidt_reversed.wav,,,,,0,27,27,27,,,3,2.61903995800094,real_4353,001,2025-11-24_10-26-02,
25,AM01HAS.JPG,spænding_compressed.wav,positive,babble_20.wav,genstand_reversed.wav,nonsens_reversed.wav,,,,,0,28,28,28,,,8,0.4558664169962867,real_4353,001,2025-11-24_10-26-02,
99,AM35HAS.JPG,feber_compressed.wav,negative,babble_1.wav,finger_reversed.wav,tortur_reversed.wav,,,,,0,29,29,29,,,9,0.07513733300584136,real_4353,001,2025-11-24_10-26-02,
21,AM34ANS.JPG,museum_compressed.wav,neutral,babble_96.wav,konkurs_reversed.wav,gade_reversed.wav,,,,,0,30,30,30,,,2,0.26938841700030025,real_4353,001,2025-11-24_10-26-02,
85,AF09ANS.JPG,kugle_compressed.wav,neutral,babble_83.wav,fedme_reversed.wav,kæle_reversed.wav,,,,,0,31,31,31,,,2,0.1613264999978128,real_4353,001,2025-11-24_10-26-02,
80,AF32ANS.JPG,skønhed_compressed.wav,positive,babble_1.wav,vindue_reversed.wav,gaffel_reversed.wav,,,,,0,32,32,32,,,1,0.2887360000022454,real_4353,001,2025-11-24_10-26-02,
69,AF29ANS.JPG,penge_compressed.wav,positive,babble_4.wav,blomstre_reversed.wav,fjollet_reversed.wav,,,,,0,33,33,33,,,3,1.380433541999082,real_4353,001,2025-11-24_10-26-02,
31,AM17NES.JPG,SILENCE,no-prime,babble_92.wav,festlig_reversed.wav,fiasko_reversed.wav,,,,,0,34,34,34,,,4,0.3231099160038866,real_4353,001,2025-11-24_10-26-02,
111,AM04NES.JPG,SILENCE,no-prime,babble_91.wav,taxa_reversed.wav,passion_reversed.wav,,,,,0,35,35,35,,,5,0.23924112500390038,real_4353,001,2025-11-24_10-26-02,
161,AM09HAS.JPG,SILENCE,no-prime,babble_20.wav,talent_reversed.wav,gave_reversed.wav,,,,,0,36,36,36,,,9,0.021441707998747006,real_4353,001,2025-11-24_10-26-02,
16,AM32ANS.JPG,sindssyg_compressed.wav,negative,babble_1.wav,patent_reversed.wav,utro_reversed.wav,,,,,0,37,37,37,,,4,0.311450250002963,real_4353,001,2025-11-24_10-26-02,
167,AM06ANS.JPG,sygdom_compressed.wav,negative,babble_14.wav,regnbue_reversed.wav,sexet_reversed.wav,,,,,0,38,38,38,,,1,0.3356894579992513,real_4353,001,2025-11-24_10-26-02,
18,AF32NES.JPG,bombe_compressed.wav,negative,babble_1.wav,tortur_reversed.wav,latter_reversed.wav,,,,,0,39,39,39,,,4,0.18516125000314787,real_4353,001,2025-11-24_10-26-02,
72,AM33HAS.JPG,glæde_compressed.wav,positive,babble_53.wav,tumor_reversed.wav,modgang_reversed.wav,,,,,0,40,40,40,,,3,0.6688342499983264,real_4353,001,2025-11-24_10-26-02,
177,AF06ANS.JPG,forår_compressed.wav,positive,babble_54.wav,rotte_reversed.wav,papir_reversed.wav,,,,,0,41,41,41,,,2,2.0806780830025673,real_4353,001,2025-11-24_10-26-02,
64,AM04HAS.JPG,SILENCE,no-prime,babble_4.wav,fase_reversed.wav,kontor_reversed.wav,,,,,0,42,42,42,,,9,0.7940514170040842,real_4353,001,2025-11-24_10-26-02,
1,AM33NES.JPG,SILENCE,no-prime,babble_16.wav,enhed_reversed.wav,redskab_reversed.wav,,,,,0,43,43,43,,,4,1.683792749994609,real_4353,001,2025-11-24_10-26-02,
60,AM27ANS.JPG,himlen_compressed.wav,positive,babble_69.wav,jubel_reversed.wav,forkert_reversed.wav,,,,,0,44,44,44,,,2,0.1334934170008637,real_4353,001,2025-11-24_10-26-02,
29,AF01ANS.JPG,poesi_compressed.wav,neutral,babble_52.wav,diamant_reversed.wav,pude_reversed.wav,,,,,0,45,45,45,,,2,0.6127426249950076,real_4353,001,2025-11-24_10-26-02,
139,AF01NES.JPG,ørken_compressed.wav,negative,babble_52.wav,motor_reversed.wav,syndig_reversed.wav,,,,,0,46,46,46,,,5,0.004459415999008343,real_4353,001,2025-11-24_10-26-02,
191,AF19NES.JPG,SILENCE,no-prime,babble_31.wav,patent_reversed.wav,finger_reversed.wav,,,,,0,47,47,47,,,5,0.8343835419946117,real_4353,001,2025-11-24_10-26-02,
61,AF20ANS.JPG,giftig_compressed.wav,negative,babble_32.wav,tumor_reversed.wav,fjollet_reversed.wav,,,,,0,48,48,48,,,1,0.7739605840033619,real_4353,001,2025-11-24_10-26-02,
56,AF28NES.JPG,bange_compressed.wav,negative,babble_15.wav,sygdom_reversed.wav,humor_reversed.wav,,,,,0,49,49,49,,,5,0.9985016670034383,real_4353,001,2025-11-24_10-26-02,
181,AM24NES.JPG,salat_compressed.wav,neutral,babble_21.wav,måned_reversed.wav,kærtegn_reversed.wav,,,,,0,50,50,50,,,5,0.5707418749952922,real_4353,001,2025-11-24_10-26-02,
162,AF11ANS.JPG,nedbrud_compressed.wav,negative,babble_91.wav,passion_reversed.wav,voldtægt_reversed.wav,,,,,0,51,51,51,,,2,0.3851820000054431,real_4353,001,2025-11-24_10-26-02,
117,AF08NES.JPG,illoyal_compressed.wav,negative,babble_56.wav,ferie_reversed.wav,vandfald_reversed.wav,,,,,0,52,52,52,,,5,0.9218322910019197,real_4353,001,2025-11-24_10-26-02,
126,AF24HAS.JPG,bange_compressed.wav,negative,babble_9.wav,grusom_reversed.wav,konkurs_reversed.wav,,,,,0,53,53,53,,,9,0.32000966699706623,real_4353,001,2025-11-24_10-26-02,
90,AF16NES.JPG,succes_compressed.wav,positive,babble_21.wav,skuffe_reversed.wav,pude_reversed.wav,,,,,0,54,54,54,,,3,0.6118267080018995,real_4353,001,2025-11-24_10-26-02,
39,AF34NES.JPG,kærtegn_compressed.wav,positive,babble_89.wav,ledning_reversed.wav,vandfald_reversed.wav,,,,,0,55,55,55,,,3,1.506049333998817,real_4353,001,2025-11-24_10-26-02,
93,AM22HAS.JPG,selvmord_compressed.wav,negative,babble_93.wav,flirte_reversed.wav,kujon_reversed.wav,,,,,0,56,56,56,,,9,0.02006916599930264,real_4353,001,2025-11-24_10-26-02,
68,AM21ANS.JPG,morder_compressed.wav,negative,babble_44.wav,kæle_reversed.wav,skyldig_reversed.wav,,,,,0,57,57,57,,,1,0.12510987499990733,real_4353,001,2025-11-24_10-26-02,
9,AF34HAS.JPG,SILENCE,no-prime,babble_31.wav,accept_reversed.wav,jubel_reversed.wav,,,,,0,58,58,58,,,8,0.15298337500280468,real_4353,001,2025-11-24_10-26-02,
27,AF05NES.JPG,illoyal_compressed.wav,negative,babble_85.wav,frygtsom_reversed.wav,tortur_reversed.wav,,,,,0,59,59,59,,,6,0.362389207999513,real_4353,001,2025-11-24_10-26-02,
100,AF09HAS.JPG,SILENCE,no-prime,babble_74.wav,konge_reversed.wav,offer_reversed.wav,,,,,0,60,60,60,,,8,0.04097995900519891,real_4353,001,2025-11-24_10-26-02,
192,AM33ANS.JPG,utro_compressed.wav,negative,babble_65.wav,syndig_reversed.wav,feber_reversed.wav,,,,,0,61,61,61,,,5,0.24311937500169734,real_4353,001,2025-11-24_10-26-02,
131,AF31ANS.JPG,syndig_compressed.wav,negative,babble_25.wav,baby_reversed.wav,måned_reversed.wav,,,,,0,62,62,62,,,1,0.23648654199496377,real_4353,001,2025-11-24_10-26-02,
6,AM08HAS.JPG,sindssyg_compressed.wav,negative,babble_43.wav,sæde_reversed.wav,natur_reversed.wav,,,,,0,63,63,63,,,6,0.6926859590021195,real_4353,001,2025-11-24_10-26-02,
37,AM26NES.JPG,venlig_compressed.wav,positive,babble_46.wav,nonsens_reversed.wav,rædsel_reversed.wav,,,,,0,64,64,64,,,2,0.35110333399643423,real_4353,001,2025-11-24_10-26-02,
142,AM15NES.JPG,SILENCE,no-prime,babble_9.wav,beskidt_reversed.wav,sygdom_reversed.wav,,,,,0,65,65,65,,,5,0.6416805410044617,real_4353,001,2025-11-24_10-26-02,
19,AF30HAS.JPG,SILENCE,no-prime,babble_5.wav,kiste_reversed.wav,affald_reversed.wav,,,,,0,66,66,66,,,7,0.27617012499831617,real_4353,001,2025-11-24_10-26-02,
141,AM03ANS.JPG,kæle_compressed.wav,positive,babble_17.wav,frihed_reversed.wav,venlig_reversed.wav,,,,,0,67,67,67,,,1,0.40724933299497934,real_4353,001,2025-11-24_10-26-02,
17,AF27HAS.JPG,skade_compressed.wav,negative,babble_81.wav,frihed_reversed.wav,grusom_reversed.wav,,,,,0,68,68,68,,,8,0.33428558300511213,real_4353,001,2025-11-24_10-26-02,
188,AM32HAS.JPG,SILENCE,no-prime,babble_35.wav,respekt_reversed.wav,baby_reversed.wav,,,,,0,69,69,69,,,6,0.26833541699306807,real_4353,001,2025-11-24_10-26-02,
166,AM35ANS.JPG,fængsel_compressed.wav,negative,babble_54.wav,diamant_reversed.wav,slave_reversed.wav,,,,,0,70,70,70,,,3,0.18499487500230316,real_4353,001,2025-11-24_10-26-02,
138,AF14ANS.JPG,modgang_compressed.wav,negative,babble_84.wav,varme_reversed.wav,skønhed_reversed.wav,,,,,0,71,71,71,,,1,0.3155469159974018,real_4353,001,2025-11-24_10-26-02,
195,AM14ANS.JPG,fjollet_compressed.wav,positive,babble_79.wav,drukne_reversed.wav,skammel_reversed.wav,,,,,0,72,72,72,,,2,0.3012862499963376,real_4353,001,2025-11-24_10-26-02,
2,AM16NES.JPG,SILENCE,no-prime,babble_3.wav,marked_reversed.wav,statue_reversed.wav,,,,,0,73,73,73,,,2,0.3256669170004898,real_4353,001,2025-11-24_10-26-02,
128,AF15ANS.JPG,kysse_compressed.wav,positive,babble_5.wav,beskidt_reversed.wav,gave_reversed.wav,,,,,0,74,74,74,,,3,0.20208495800034143,real_4353,001,2025-11-24_10-26-02,
170,AM34NES.JPG,bryllup_compressed.wav,positive,babble_9.wav,leder_reversed.wav,skønhed_reversed.wav,,,,,0,75,75,75,,,3,0.9920572910050396,real_4353,001,2025-11-24_10-26-02,
59,AM23ANS.JPG,drukne_compressed.wav,negative,babble_65.wav,blomstre_reversed.wav,taber_reversed.wav,,,,,0,76,76,76,,,3,1.6846723330017994,real_4353,001,2025-11-24_10-26-02,
66,AM25NES.JPG,jubel_compressed.wav,positive,babble_10.wav,himlen_reversed.wav,modgang_reversed.wav,,,,,0,77,77,77,,,5,1.3816460000016377,real_4353,001,2025-11-24_10-26-02,
116,AM29HAS.JPG,slave_compressed.wav,negative,babble_65.wav,opstemt_reversed.wav,violin_reversed.wav,,,,,0,78,78,78,,,8,0.2827655000000959,real_4353,001,2025-11-24_10-26-02,
174,AM23HAS.JPG,museum_compressed.wav,neutral,babble_32.wav,fase_reversed.wav,latter_reversed.wav,,,,,0,79,79,79,,,7,0.5269152910041157,real_4353,001,2025-11-24_10-26-02,
57,AM11NES.JPG,sygdom_compressed.wav,negative,babble_57.wav,røver_reversed.wav,heldig_reversed.wav,,,,,0,80,80,80,,,3,0.49611358299443964,real_4353,001,2025-11-24_10-26-02,
134,AF03ANS.JPG,engel_compressed.wav,positive,babble_44.wav,sandhed_reversed.wav,viden_reversed.wav,,,,,0,81,81,81,,,2,1.7588022089985316,real_4353,001,2025-11-24_10-26-02,
43,AF14NES.JPG,maling_compressed.wav,neutral,babble_35.wav,ketchup_reversed.wav,redskab_reversed.wav,,,,,0,82,82,82,,,4,0.8026322500008973,real_4353,001,2025-11-24_10-26-02,
75,AM21NES.JPG,djævel_compressed.wav,negative,babble_47.wav,engel_reversed.wav,skade_reversed.wav,,,,,0,83,83,83,,,2,0.9374097079999046,real_4353,001,2025-11-24_10-26-02,
26,AM17HAS.JPG,minder_compressed.wav,positive,babble_32.wav,rabies_reversed.wav,patent_reversed.wav,,,,,0,84,84,84,,,7,0.36392749999504304,real_4353,001,2025-11-24_10-26-02,
67,AF21ANS.JPG,venlig_compressed.wav,positive,babble_60.wav,baby_reversed.wav,blomstre_reversed.wav,,,,,0,85,85,85,,,3,0.8858309159986675,real_4353,001,2025-11-24_10-26-02,
95,AM11HAS.JPG,opstemt_compressed.wav,positive,babble_48.wav,fremskridt_reversed.wav,søsyg_reversed.wav,,,,,0,86,86,86,,,8,0.7110314999954426,real_4353,001,2025-11-24_10-26-02,
53,AM03HAS.JPG,brutal_compressed.wav,negative,babble_24.wav,ugle_reversed.wav,drukne_reversed.wav,,,,,0,87,87,87,,,6,0.398573167003633,real_4353,001,2025-11-24_10-26-02,
46,AM12ANS.JPG,kiste_compressed.wav,negative,babble_63.wav,borddug_reversed.wav,gave_reversed.wav,,,,,0,88,88,88,,,4,2.1312808750008116,real_4353,001,2025-11-24_10-26-02,
136,AM11ANS.JPG,frygtsom_compressed.wav,negative,babble_22.wav,skønhed_reversed.wav,banner_reversed.wav,,,,,0,89,89,89,,,3,0.4477031659989734,real_4353,001,2025-11-24_10-26-02,
107,AM22ANS.JPG,cirkus_compressed.wav,positive,babble_38.wav,ledning_reversed.wav,mave_reversed.wav,,,,,0,90,90,90,,,2,0.8079644160025055,real_4353,001,2025-11-24_10-26-02,
47,AF26ANS.JPG,SILENCE,no-prime,babble_21.wav,dollar_reversed.wav,slagtning_reversed.wav,,,,,0,91,91,91,,,2,0.5043596670002444,real_4353,001,2025-11-24_10-26-02,
96,AM07HAS.JPG,poesi_compressed.wav,neutral,babble_41.wav,sikker_reversed.wav,bifald_reversed.wav,,,,,0,92,92,92,,,7,1.1433536659969832,real_4353,001,2025-11-24_10-26-02,
7,AF16HAS.JPG,sollys_compressed.wav,positive,babble_34.wav,skyldig_reversed.wav,koldbrand_reversed.wav,,,,,0,93,93,93,,,8,0.15938158399512758,real_4353,001,2025-11-24_10-26-02,
103,AF03HAS.JPG,SILENCE,no-prime,babble_41.wav,patent_reversed.wav,vindue_reversed.wav,,,,,0,94,94,94,,,7,0.06982241600053385,real_4353,001,2025-11-24_10-26-02,
140,AM19HAS.JPG,røver_compressed.wav,negative,babble_48.wav,dæmon_reversed.wav,ønske_reversed.wav,,,,,0,95,95,95,,,7,0.5531354580016341,real_4353,001,2025-11-24_10-26-02,
41,AM30HAS.JPG,ørken_compressed.wav,negative,babble_76.wav,engel_reversed.wav,regnbue_reversed.wav,,,,,0,96,96,96,,,6,0.0009672500018496066,real_4353,001,2025-11-24_10-26-02,
163,AM02HAS.JPG,brænde_compressed.wav,negative,babble_59.wav,feber_reversed.wav,viden_reversed.wav,,,,,0,97,97,97,,,3,0.4642983750018175,real_4353,001,2025-11-24_10-26-02,
13,AF19HAS.JPG,illoyal_compressed.wav,negative,babble_86.wav,humor_reversed.wav,skammel_reversed.wav,,,,,0,98,98,98,,,7,0.14187237500300398,real_4353,001,2025-11-24_10-26-02,
97,AF22HAS.JPG,opstemt_compressed.wav,positive,babble_48.wav,slagtning_reversed.wav,vindue_reversed.wav,,,,,0,99,99,99,,,7,0.5120911660051206,real_4353,001,2025-11-24_10-26-02,
196,AF01HAS.JPG,røver_compressed.wav,negative,babble_22.wav,slagtning_reversed.wav,sandhed_reversed.wav,,,,,0,100,100,100,,,9,0.8825073749976582,real_4353,001,2025-11-24_10-26-02,
112,AF17HAS.JPG,albue_compressed.wav,neutral,babble_60.wav,rabies_reversed.wav,albue_reversed.wav,,,,,0,101,101,101,,,8,1.1337561670006835,real_4353,001,2025-11-24_10-26-02,
104,AM05HAS.JPG,kæle_compressed.wav,positive,babble_11.wav,brænde_reversed.wav,statue_reversed.wav,,,,,0,102,102,102,,,8,0.10468199999741046,real_4353,001,2025-11-24_10-26-02,
30,AM29ANS.JPG,spise_compressed.wav,positive,babble_72.wav,hage_reversed.wav,diamant_reversed.wav,,,,,0,103,103,103,,,2,0.5985575829981826,real_4353,001,2025-11-24_10-26-02,
63,AM31ANS.JPG,stjerne_compressed.wav,positive,babble_83.wav,vandfald_reversed.wav,vindue_reversed.wav,,,,,0,104,104,104,,,3,1.4427997919992777,real_4353,001,2025-11-24_10-26-02,
186,AF06HAS.JPG,skammel_compressed.wav,neutral,babble_16.wav,redskab_reversed.wav,gidsel_reversed.wav,,,,,0,105,105,105,,,7,0.19900358300219523,real_4353,001,2025-11-24_10-26-02,
119,AF28ANS.JPG,SILENCE,no-prime,babble_22.wav,trussel_reversed.wav,drukne_reversed.wav,,,,,0,106,106,106,,,3,0.4509646660008002,real_4353,001,2025-11-24_10-26-02,
106,AF23HAS.JPG,oprør_compressed.wav,negative,babble_3.wav,affald_reversed.wav,ketchup_reversed.wav,,,,,0,107,107,107,,,7,3.7341600420040777,real_4353,001,2025-11-24_10-26-02,
20,AM30NES.JPG,voldsom_compressed.wav,negative,babble_29.wav,ferie_reversed.wav,engel_reversed.wav,,,,,0,108,108,108,,,2,1.0398574159989948,real_4353,001,2025-11-24_10-26-02,
135,AF07ANS.JPG,smerte_compressed.wav,negative,babble_18.wav,leder_reversed.wav,plakat_reversed.wav,,,,,0,109,109,109,,,2,0.26209545799792977,real_4353,001,2025-11-24_10-26-02,
123,AF34ANS.JPG,hage_compressed.wav,neutral,babble_20.wav,mester_reversed.wav,pervers_reversed.wav,,,,,0,110,110,110,,,4,0.30250087499734946,real_4353,001,2025-11-24_10-26-02,
171,AF06NES.JPG,jubel_compressed.wav,positive,babble_57.wav,bombe_reversed.wav,pervers_reversed.wav,,,,,0,111,111,111,,,6,2.087235792001593,real_4353,001,2025-11-24_10-26-02,
54,AM27NES.JPG,ledning_compressed.wav,neutral,babble_78.wav,skyldig_reversed.wav,skønhed_reversed.wav,,,,,0,112,112,112,,,4,0.3448873339948477,real_4353,001,2025-11-24_10-26-02,
197,AM12NES.JPG,SILENCE,no-prime,babble_40.wav,blodig_reversed.wav,søsyg_reversed.wav,,,,,0,113,113,113,,,5,0.5658435829973314,real_4353,001,2025-11-24_10-26-02,
38,AM16ANS.JPG,boble_compressed.wav,neutral,babble_33.wav,koldbrand_reversed.wav,vandfald_reversed.wav,,,,,0,114,114,114,,,2,0.11399649999657413,real_4353,001,2025-11-24_10-26-02,
159,AF04ANS.JPG,viden_compressed.wav,positive,babble_13.wav,smerte_reversed.wav,sindssyg_reversed.wav,,,,,0,115,115,115,,,2,0.8306541660058429,real_4353,001,2025-11-24_10-26-02,
121,AF35NES.JPG,SILENCE,no-prime,babble_92.wav,fjollet_reversed.wav,museum_reversed.wav,,,,,0,116,116,116,,,4,0.809472499997355,real_4353,001,2025-11-24_10-26-02,
79,AF15NES.JPG,forår_compressed.wav,positive,babble_37.wav,jubel_reversed.wav,plakat_reversed.wav,,,,,0,117,117,117,,,2,0.0643517909993534,real_4353,001,2025-11-24_10-26-02,
87,AF05HAS.JPG,sæde_compressed.wav,neutral,babble_67.wav,ankel_reversed.wav,diamant_reversed.wav,,,,,0,118,118,118,,,7,0.5610990409986698,real_4353,001,2025-11-24_10-26-02,
118,AM29NES.JPG,redning_compressed.wav,positive,babble_80.wav,tortur_reversed.wav,skade_reversed.wav,,,,,0,119,119,119,,,3,0.7430769170023268,real_4353,001,2025-11-24_10-26-02,
187,AF33NES.JPG,engel_compressed.wav,positive,babble_8.wav,vandal_reversed.wav,ferie_reversed.wav,,,,,0,120,120,120,,,4,0.48377254200022435,real_4353,001,2025-11-24_10-26-02,
109,AF32HAS.JPG,SILENCE,no-prime,babble_54.wav,hader_reversed.wav,kærtegn_reversed.wav,,,,,0,121,121,121,,,9,0.2941895409967401,real_4353,001,2025-11-24_10-26-02,
81,AM34HAS.JPG,affald_compressed.wav,negative,babble_37.wav,pervers_reversed.wav,kærtegn_reversed.wav,,,,,0,122,122,122,,,8,0.14406812499510124,real_4353,001,2025-11-24_10-26-02,
83,AM10HAS.JPG,jubel_compressed.wav,positive,babble_1.wav,kærtegn_reversed.wav,giftig_reversed.wav,,,,,0,123,123,123,,,7,0.16894800000591204,real_4353,001,2025-11-24_10-26-02,
185,AM28NES.JPG,udskud_compressed.wav,negative,babble_45.wav,nedbrud_reversed.wav,vinde_reversed.wav,,,,,0,124,124,124,,,3,0.5983580839965725,real_4353,001,2025-11-24_10-26-02,
113,AM25ANS.JPG,rædsel_compressed.wav,negative,babble_61.wav,hjerte_reversed.wav,skammel_reversed.wav,,,,,0,125,125,125,,,2,0.025008249998791143,real_4353,001,2025-11-24_10-26-02,
165,AF30NES.JPG,statue_compressed.wav,neutral,babble_87.wav,marked_reversed.wav,vinde_reversed.wav,,,,,0,126,126,126,,,3,0.8158201670012204,real_4353,001,2025-11-24_10-26-02,
124,AF25HAS.JPG,blomstre_compressed.wav,positive,babble_19.wav,ledning_reversed.wav,heldig_reversed.wav,,,,,0,127,127,127,,,9,0.42303087500476977,real_4353,001,2025-11-24_10-26-02,
