trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
8,AM01HAS.JPG,lækker_compressed.wav,positive,babble_23.wav,maling_reversed.wav,trussel_reversed.wav,,,,,0,24,24,24,,,7,1.8027957000304013,3475,001,2025-12-06_13-26-58,
49,AM30HAS.JPG,genert_compressed.wav,neutral,babble_89.wav,rædsel_reversed.wav,vinde_reversed.wav,,,,,0,25,25,25,,,6,4.637640599976294,3475,001,2025-12-06_13-26-58,
197,AM28NES.JPG,SILENCE,no-prime,babble_61.wav,himlen_reversed.wav,violin_reversed.wav,,,,,0,26,26,26,,,2,1.0291522999759763,3475,001,2025-12-06_13-26-58,
120,AM07HAS.JPG,SILENCE,no-prime,babble_79.wav,misbrug_reversed.wav,fedme_reversed.wav,,,,,0,27,27,27,,,9,0.675992300035432,3475,001,2025-12-06_13-26-58,
134,AF28HAS.JPG,stjerne_compressed.wav,positive,babble_10.wav,grusom_reversed.wav,kiste_reversed.wav,,,,,0,28,28,28,,,8,0.018735199992079288,3475,001,2025-12-06_13-26-58,
77,AF33HAS.JPG,traume_compressed.wav,negative,babble_33.wav,beskidt_reversed.wav,dæmpet_reversed.wav,,,,,0,29,29,29,,,9,0.05516460002399981,3475,001,2025-12-06_13-26-58,
69,AM19ANS.JPG,illoyal_compressed.wav,negative,babble_3.wav,ugle_reversed.wav,flirte_reversed.wav,,,,,0,30,30,30,,,2,0.8491854000021704,3475,001,2025-12-06_13-26-58,
109,AM15ANS.JPG,SILENCE,no-prime,babble_48.wav,latter_reversed.wav,fjollet_reversed.wav,,,,,0,31,31,31,,,1,0.31806260003941134,3475,001,2025-12-06_13-26-58,
54,AM11HAS.JPG,banner_compressed.wav,neutral,babble_91.wav,sikker_reversed.wav,pude_reversed.wav,,,,,0,32,32,32,,,8,0.13021480001043528,3475,001,2025-12-06_13-26-58,
143,AM26ANS.JPG,fængsel_compressed.wav,negative,babble_39.wav,genstand_reversed.wav,syndig_reversed.wav,,,,,0,33,33,33,,,3,0.7436550999991596,3475,001,2025-12-06_13-26-58,
170,AF05HAS.JPG,passion_compressed.wav,positive,babble_43.wav,enhed_reversed.wav,giftig_reversed.wav,,,,,0,34,34,34,,,7,2.1476202000048943,3475,001,2025-12-06_13-26-58,
192,AF06HAS.JPG,viden_compressed.wav,positive,babble_1.wav,opstemt_reversed.wav,vinde_reversed.wav,,,,,0,35,35,35,,,6,1.404311400023289,3475,001,2025-12-06_13-26-58,
157,AM14HAS.JPG,mester_compressed.wav,positive,babble_38.wav,ledning_reversed.wav,mester_reversed.wav,,,,,0,36,36,36,,,6,0.7276988999801688,3475,001,2025-12-06_13-26-58,
76,AM16HAS.JPG,respekt_compressed.wav,positive,babble_42.wav,talent_reversed.wav,vandal_reversed.wav,,,,,0,37,37,37,,,9,1.4357410999946296,3475,001,2025-12-06_13-26-58,
190,AF16NES.JPG,forkert_compressed.wav,negative,babble_53.wav,salat_reversed.wav,putte_reversed.wav,,,,,0,38,38,38,,,2,2.5795079999952577,3475,001,2025-12-06_13-26-58,
135,AF19HAS.JPG,glæde_compressed.wav,positive,babble_63.wav,gratis_reversed.wav,skammel_reversed.wav,,,,,0,39,39,39,,,8,1.246764199982863,3475,001,2025-12-06_13-26-58,
39,AF20ANS.JPG,modgang_compressed.wav,negative,babble_9.wav,latter_reversed.wav,utro_reversed.wav,,,,,0,40,40,40,,,2,0.7118463999941014,3475,001,2025-12-06_13-26-58,
45,AM23NES.JPG,statue_compressed.wav,neutral,babble_1.wav,giftig_reversed.wav,leder_reversed.wav,,,,,0,41,41,41,,,4,1.6549096999806352,3475,001,2025-12-06_13-26-58,
59,AF28ANS.JPG,borddug_compressed.wav,neutral,babble_14.wav,redskab_reversed.wav,bygning_reversed.wav,,,,,0,42,42,42,,,1,0.6919923999812454,3475,001,2025-12-06_13-26-58,
83,AF01ANS.JPG,afvist_compressed.wav,negative,babble_46.wav,enhed_reversed.wav,nonsens_reversed.wav,,,,,0,43,43,43,,,3,2.2131536999950185,3475,001,2025-12-06_13-26-58,
3,AM18NES.JPG,illoyal_compressed.wav,negative,babble_70.wav,salat_reversed.wav,forfald_reversed.wav,,,,,0,44,44,44,,,5,1.0518398999702185,3475,001,2025-12-06_13-26-58,
60,AF34HAS.JPG,SILENCE,no-prime,babble_37.wav,leder_reversed.wav,selvmord_reversed.wav,,,,,0,45,45,45,,,8,0.6144054000033066,3475,001,2025-12-06_13-26-58,
68,AF09NES.JPG,SILENCE,no-prime,babble_56.wav,lampe_reversed.wav,humor_reversed.wav,,,,,0,46,46,46,,,4,0.9177357999724336,3475,001,2025-12-06_13-26-58,
131,AM26HAS.JPG,cirkus_compressed.wav,positive,babble_12.wav,gaffel_reversed.wav,rotte_reversed.wav,,,,,0,47,47,47,,,8,1.091004099987913,3475,001,2025-12-06_13-26-58,
116,AF14ANS.JPG,SILENCE,no-prime,babble_45.wav,røver_reversed.wav,violin_reversed.wav,,,,,0,48,48,48,,,2,3.0614503999822773,3475,001,2025-12-06_13-26-58,
173,AF23HAS.JPG,SILENCE,no-prime,babble_8.wav,violin_reversed.wav,regnbue_reversed.wav,,,,,0,49,49,49,,,7,2.581956999958493,3475,001,2025-12-06_13-26-58,
41,AM24ANS.JPG,konge_compressed.wav,positive,babble_62.wav,misbrug_reversed.wav,brutal_reversed.wav,,,,,0,50,50,50,,,3,0.5987835000269115,3475,001,2025-12-06_13-26-58,
115,AF25NES.JPG,ære_compressed.wav,positive,babble_23.wav,trofæ_reversed.wav,cirkel_reversed.wav,,,,,0,51,51,51,,,4,2.2973355999565683,3475,001,2025-12-06_13-26-58,
14,AM02ANS.JPG,accept_compressed.wav,positive,babble_55.wav,jubel_reversed.wav,hage_reversed.wav,,,,,0,52,52,52,,,3,1.1350651999819092,3475,001,2025-12-06_13-26-58,
152,AM08ANS.JPG,respekt_compressed.wav,positive,babble_14.wav,sexet_reversed.wav,sindssyg_reversed.wav,,,,,0,53,53,53,,,1,1.6026956999558024,3475,001,2025-12-06_13-26-58,
182,AM29ANS.JPG,illoyal_compressed.wav,negative,babble_26.wav,smerte_reversed.wav,grusom_reversed.wav,,,,,0,54,54,54,,,1,1.0326386000378989,3475,001,2025-12-06_13-26-58,
98,AM12NES.JPG,SILENCE,no-prime,babble_55.wav,fremskridt_reversed.wav,ferie_reversed.wav,,,,,0,55,55,55,,,5,0.5334421999868937,3475,001,2025-12-06_13-26-58,
196,AF18NES.JPG,skyldig_compressed.wav,negative,babble_18.wav,statue_reversed.wav,ørken_reversed.wav,,,,,0,56,56,56,,,5,3.182712999987416,3475,001,2025-12-06_13-26-58,
107,AM04HAS.JPG,hånlig_compressed.wav,negative,babble_26.wav,blomstre_reversed.wav,opstemt_reversed.wav,,,,,0,57,57,57,,,8,1.3603600999922492,3475,001,2025-12-06_13-26-58,
6,AM05ANS.JPG,kujon_compressed.wav,negative,babble_77.wav,mave_reversed.wav,frygtsom_reversed.wav,,,,,0,58,58,58,,,2,1.3188147000037134,3475,001,2025-12-06_13-26-58,
186,AM10HAS.JPG,tortur_compressed.wav,negative,babble_58.wav,vinde_reversed.wav,fiasko_reversed.wav,,,,,0,59,59,59,,,8,1.160579500021413,3475,001,2025-12-06_13-26-58,
92,AM03NES.JPG,drukne_compressed.wav,negative,babble_42.wav,oprørt_reversed.wav,grimme_reversed.wav,,,,,0,60,60,60,,,4,0.5855947999516502,3475,001,2025-12-06_13-26-58,
15,AM20HAS.JPG,SILENCE,no-prime,babble_2.wav,gaffel_reversed.wav,oprørt_reversed.wav,,,,,0,61,61,61,,,7,0.6761636000010185,3475,001,2025-12-06_13-26-58,
5,AF01NES.JPG,voldsom_compressed.wav,negative,babble_74.wav,varme_reversed.wav,himlen_reversed.wav,,,,,0,62,62,62,,,5,0.7397502000094391,3475,001,2025-12-06_13-26-58,
78,AF04NES.JPG,SILENCE,no-prime,babble_25.wav,dæmpet_reversed.wav,avis_reversed.wav,,,,,0,63,63,63,,,4,1.5596807000110857,3475,001,2025-12-06_13-26-58,
86,AM13ANS.JPG,måned_compressed.wav,neutral,babble_11.wav,forpint_reversed.wav,grimme_reversed.wav,,,,,0,64,64,64,,,2,0.6233021999942139,3475,001,2025-12-06_13-26-58,
127,AF27HAS.JPG,forpint_compressed.wav,negative,babble_9.wav,koldbrand_reversed.wav,gidsel_reversed.wav,,,,,0,65,65,65,,,8,0.7547071999870241,3475,001,2025-12-06_13-26-58,
195,AF02ANS.JPG,skammel_compressed.wav,neutral,babble_70.wav,konkurs_reversed.wav,redning_reversed.wav,,,,,0,66,66,66,,,2,0.5665109999827109,3475,001,2025-12-06_13-26-58,
168,AM20NES.JPG,trofæ_compressed.wav,positive,babble_2.wav,boble_reversed.wav,utro_reversed.wav,,,,,0,67,67,67,,,4,0.7445450000232086,3475,001,2025-12-06_13-26-58,
185,AF14HAS.JPG,afvist_compressed.wav,negative,babble_48.wav,grimme_reversed.wav,kugle_reversed.wav,,,,,0,68,68,68,,,8,1.2087592000025325,3475,001,2025-12-06_13-26-58,
36,AM24HAS.JPG,afvist_compressed.wav,negative,babble_77.wav,museum_reversed.wav,beskidt_reversed.wav,,,,,0,69,69,69,,,8,0.7927601999836043,3475,001,2025-12-06_13-26-58,
85,AM27NES.JPG,banner_compressed.wav,neutral,babble_90.wav,leder_reversed.wav,ørken_reversed.wav,,,,,0,70,70,70,,,5,1.2566894000046887,3475,001,2025-12-06_13-26-58,
10,AF31HAS.JPG,ferie_compressed.wav,positive,babble_74.wav,bifald_reversed.wav,nedbrud_reversed.wav,,,,,0,71,71,71,,,8,0.84734410000965,3475,001,2025-12-06_13-26-58,
169,AF24HAS.JPG,SILENCE,no-prime,babble_78.wav,hader_reversed.wav,vindue_reversed.wav,,,,,0,72,72,72,,,9,2.7992790000280365,3475,001,2025-12-06_13-26-58,
13,AF13ANS.JPG,gratis_compressed.wav,positive,babble_48.wav,røver_reversed.wav,cirkel_reversed.wav,,,,,0,73,73,73,,,2,0.6188066999893636,3475,001,2025-12-06_13-26-58,
193,AF10NES.JPG,lampe_compressed.wav,neutral,babble_34.wav,morder_reversed.wav,vinde_reversed.wav,,,,,0,74,74,74,,,2,0.7807302000001073,3475,001,2025-12-06_13-26-58,
19,AF24NES.JPG,udskud_compressed.wav,negative,babble_87.wav,dæmpet_reversed.wav,vandfald_reversed.wav,,,,,0,75,75,75,,,5,1.1828677000012249,3475,001,2025-12-06_13-26-58,
163,AM30NES.JPG,redning_compressed.wav,positive,babble_54.wav,fiasko_reversed.wav,redskab_reversed.wav,,,,,0,76,76,76,,,3,1.2889509999658912,3475,001,2025-12-06_13-26-58,
12,AF02NES.JPG,nedbrud_compressed.wav,negative,babble_47.wav,traume_reversed.wav,offer_reversed.wav,,,,,0,77,77,77,,,4,1.0488629000028595,3475,001,2025-12-06_13-26-58,
108,AF20NES.JPG,flirte_compressed.wav,positive,babble_31.wav,rædsel_reversed.wav,giftig_reversed.wav,,,,,0,78,78,78,,,5,0.6645325000281446,3475,001,2025-12-06_13-26-58,
177,AF16ANS.JPG,ugle_compressed.wav,neutral,babble_12.wav,sexet_reversed.wav,morder_reversed.wav,,,,,0,79,79,79,,,3,0.6808972000144422,3475,001,2025-12-06_13-26-58,
146,AF35ANS.JPG,heldig_compressed.wav,positive,babble_38.wav,flirte_reversed.wav,tilfreds_reversed.wav,,,,,0,80,80,80,,,2,0.33215370000107214,3475,001,2025-12-06_13-26-58,
30,AF04ANS.JPG,fængsel_compressed.wav,negative,babble_91.wav,kærtegn_reversed.wav,vandal_reversed.wav,,,,,0,81,81,81,,,3,0.9858536999672651,3475,001,2025-12-06_13-26-58,
166,AF22HAS.JPG,SILENCE,no-prime,babble_71.wav,forpint_reversed.wav,natur_reversed.wav,,,,,0,82,82,82,,,7,1.1724428999586962,3475,001,2025-12-06_13-26-58,
56,AM14ANS.JPG,hjerte_compressed.wav,positive,babble_30.wav,ørken_reversed.wav,kedel_reversed.wav,,,,,0,83,83,83,,,2,0.8753431999939494,3475,001,2025-12-06_13-26-58,
64,AM22ANS.JPG,skyldig_compressed.wav,negative,babble_68.wav,kedel_reversed.wav,tumor_reversed.wav,,,,,0,84,84,84,,,2,0.4020118999760598,3475,001,2025-12-06_13-26-58,
48,AM31NES.JPG,kugle_compressed.wav,neutral,babble_86.wav,banner_reversed.wav,regnbue_reversed.wav,,,,,0,85,85,85,,,6,0.5193640999495983,3475,001,2025-12-06_13-26-58,
188,AM27ANS.JPG,konge_compressed.wav,positive,babble_42.wav,statue_reversed.wav,taxa_reversed.wav,,,,,0,86,86,86,,,4,0.8791858000331558,3475,001,2025-12-06_13-26-58,
151,AM18HAS.JPG,slagtning_compressed.wav,negative,babble_38.wav,patent_reversed.wav,skade_reversed.wav,,,,,0,87,87,87,,,8,0.8022858000476845,3475,001,2025-12-06_13-26-58,
129,AF04HAS.JPG,luksus_compressed.wav,positive,babble_28.wav,himmel_reversed.wav,metal_reversed.wav,,,,,0,88,88,88,,,7,0.8007875000475906,3475,001,2025-12-06_13-26-58,
