signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.5,konge_compressed.wav,konge,babble_47.wav,krise_reversed.wav,grusom_reversed.wav,,,,,0,161,161,161,,,m,0.7885415999990073,Hit,0.7008613141852027,2011,001,2025-11-20_15-05-10,
present,0.3,forpint_compressed.wav,forpint,babble_92.wav,finger_reversed.wav,måned_reversed.wav,,,,,0,162,162,162,,,z,0.628116100000625,Miss,1.1043488408056907,2011,001,2025-11-20_15-05-10,
present,0.2,taxa_compressed.wav,taxa,babble_53.wav,grusom_reversed.wav,pjece_reversed.wav,,,,,0,163,163,163,,,m,0.32803489999787416,Hit,0.6417900058153513,2011,001,2025-11-20_15-05-10,
absent,0.7,SILENCE,NA,babble_1.wav,hage_reversed.wav,sexet_reversed.wav,,,,,0,164,164,164,,,z,1.3229867999980343,Correct Rejection,0.8109029761603057,2011,001,2025-11-20_15-05-10,
absent,0.2,SILENCE,NA,babble_97.wav,affald_reversed.wav,dæmpet_reversed.wav,,,,,0,165,165,165,,,z,0.8693287999994936,Correct Rejection,0.8624071572627753,2011,001,2025-11-20_15-05-10,
absent,0.2,SILENCE,NA,babble_4.wav,venlig_reversed.wav,ugle_reversed.wav,,,,,0,166,166,166,,,z,0.9903728999997838,Correct Rejection,1.2796159680889498,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_43.wav,ferie_reversed.wav,giftig_reversed.wav,,,,,0,167,167,167,,,z,0.8917302000008931,Correct Rejection,0.5638854119591827,2011,001,2025-11-20_15-05-10,
absent,0.3,SILENCE,NA,babble_58.wav,smerte_reversed.wav,væmmes_reversed.wav,,,,,0,168,168,168,,,z,1.7246415999979945,Correct Rejection,1.2311485547269143,2011,001,2025-11-20_15-05-10,
present,0.7,smerte_compressed.wav,smerte,babble_87.wav,natur_reversed.wav,maling_reversed.wav,,,,,0,169,169,169,,,z,1.6292200999996567,Miss,1.4171264011724864,2011,001,2025-11-20_15-05-10,
absent,0.4,SILENCE,NA,babble_80.wav,heldig_reversed.wav,traume_reversed.wav,,,,,0,170,170,170,,,z,1.040362499999901,Correct Rejection,1.3781089204587773,2011,001,2025-11-20_15-05-10,
present,0.1,kage_compressed.wav,kage,babble_9.wav,tumor_reversed.wav,fase_reversed.wav,,,,,0,171,171,171,,,m,0.5482830999972066,Hit,1.0955238412987978,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_38.wav,sollys_reversed.wav,marked_reversed.wav,,,,,0,172,172,172,,,z,1.7042566000018269,Correct Rejection,1.0175729604911288,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_84.wav,stjerne_reversed.wav,glæde_reversed.wav,,,,,0,173,173,173,,,z,1.1064541000014287,Correct Rejection,1.147009164837484,2011,001,2025-11-20_15-05-10,
present,0.6,grimme_compressed.wav,grimme,babble_75.wav,mester_reversed.wav,søsyg_reversed.wav,,,,,0,174,174,174,,,m,1.8766854999994393,Hit,1.3207473215746983,2011,001,2025-11-20_15-05-10,
present,0.7,sygdom_compressed.wav,sygdom,babble_18.wav,vindue_reversed.wav,festlig_reversed.wav,,,,,0,175,175,175,,,m,1.0254401999991387,Hit,1.229590684658761,2011,001,2025-11-20_15-05-10,
present,0.7,voldsom_compressed.wav,voldsom,babble_72.wav,oprørt_reversed.wav,pude_reversed.wav,,,,,0,176,176,176,,,m,0.3049300000020594,Hit,0.5863472117487945,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_30.wav,lampe_reversed.wav,magisk_reversed.wav,,,,,0,177,177,177,,,m,0.7490952999978617,False Alarm,0.8713097215564081,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_26.wav,cirkel_reversed.wav,sikker_reversed.wav,,,,,0,178,178,178,,,z,0.9094140999986848,Correct Rejection,1.2330789060866172,2011,001,2025-11-20_15-05-10,
absent,0.7,SILENCE,NA,babble_28.wav,skuffe_reversed.wav,fjendtlig_reversed.wav,,,,,0,179,179,179,,,z,1.014527100000123,Correct Rejection,1.0077947513855423,2011,001,2025-11-20_15-05-10,
