signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.5,pude_compressed.wav,pude,babble_39.wav,konkurs_reversed.wav,utro_reversed.wav,,,,,0,2,2,2,,,z,0.8452720000059344,Miss,0.5834378965173822,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_76.wav,festlig_reversed.wav,konkurs_reversed.wav,,,,,0,3,3,3,,,z,0.910522916004993,Correct Rejection,0.5295602720827761,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_26.wav,hjerte_reversed.wav,gidsel_reversed.wav,,,,,0,4,4,4,,,z,2.498559416999342,Correct Rejection,0.9680133701370361,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_51.wav,frygtsom_reversed.wav,plakat_reversed.wav,,,,,0,5,5,5,,,z,0.7786672500078566,Correct Rejection,1.44827665021245,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_14.wav,lyse_reversed.wav,diamant_reversed.wav,,,,,0,6,6,6,,,z,2.950784249987919,Correct Rejection,1.3196298376112718,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_31.wav,rådden_reversed.wav,bygning_reversed.wav,,,,,0,7,7,7,,,z,1.1576837500033434,Correct Rejection,1.0177016067348297,234567,001,2025-11-19_08-25-31,
present,0.3,bygning_compressed.wav,bygning,babble_63.wav,knude_reversed.wav,morder_reversed.wav,,,,,0,8,8,8,,,z,3.2829438330081757,Miss,0.9962868884323731,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_91.wav,blomstre_reversed.wav,drukne_reversed.wav,,,,,0,9,9,9,,,m,3.0649699160130695,False Alarm,1.3490554765883722,234567,001,2025-11-19_08-25-31,
present,0.6,salat_compressed.wav,salat,babble_18.wav,hader_reversed.wav,voldtægt_reversed.wav,,,,,0,10,10,10,,,m,1.2937471669865772,Hit,1.1662862114049135,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_1.wav,heldig_reversed.wav,hjerte_reversed.wav,,,,,0,11,11,11,,,z,1.4450728329829872,Correct Rejection,1.3894751447016809,234567,001,2025-11-19_08-25-31,
present,0.3,banner_compressed.wav,banner,babble_42.wav,ugle_reversed.wav,stjerne_reversed.wav,,,,,0,12,12,12,,,m,2.068335500021931,Hit,1.115084813660517,234567,001,2025-11-19_08-25-31,
present,0.3,syndig_compressed.wav,syndig,babble_64.wav,bifald_reversed.wav,accept_reversed.wav,,,,,0,13,13,13,,,z,0.5507429160061292,Miss,1.4898143219967102,234567,001,2025-11-19_08-25-31,
present,0.1,nonne_compressed.wav,nonne,babble_99.wav,skammel_reversed.wav,lækker_reversed.wav,,,,,0,14,14,14,,,m,0.6099246669909917,Hit,1.4265643117049533,234567,001,2025-11-19_08-25-31,
present,0.6,skuffe_compressed.wav,skuffe,babble_30.wav,rådden_reversed.wav,offer_reversed.wav,,,,,0,15,15,15,,,z,0.8196331249782816,Miss,1.2247881529738796,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_52.wav,rådden_reversed.wav,respekt_reversed.wav,,,,,0,16,16,16,,,z,1.3893385000119451,Correct Rejection,1.402610732530082,234567,001,2025-11-19_08-25-31,
present,0.2,illoyal_compressed.wav,illoyal,babble_7.wav,metal_reversed.wav,offer_reversed.wav,,,,,0,17,17,17,,,m,1.081931958993664,Hit,0.9963493042826758,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_45.wav,ugle_reversed.wav,metal_reversed.wav,,,,,0,18,18,18,,,z,5.532980083982693,Correct Rejection,1.0932032050332228,234567,001,2025-11-19_08-25-31,
present,0.2,oprørt_compressed.wav,oprørt,babble_9.wav,nøgle_reversed.wav,forpint_reversed.wav,,,,,0,19,19,19,,,z,1.4623227909905836,Miss,0.555125137066105,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_9.wav,enhed_reversed.wav,mave_reversed.wav,,,,,0,20,20,20,,,z,0.5765227090159897,Correct Rejection,1.0462543891612983,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_51.wav,slagtning_reversed.wav,ensom_reversed.wav,,,,,0,21,21,21,,,z,2.001797083998099,Correct Rejection,1.303226955463181,234567,001,2025-11-19_08-25-31,
present,0.7,ankel_compressed.wav,ankel,babble_10.wav,taxa_reversed.wav,himmel_reversed.wav,,,,,0,22,22,22,,,z,0.8988326249818783,Miss,1.457321181081928,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_18.wav,rabies_reversed.wav,vandfald_reversed.wav,,,,,0,23,23,23,,,z,0.9968014999758452,Correct Rejection,0.6947950884521917,234567,001,2025-11-19_08-25-31,
present,0.5,forpint_compressed.wav,forpint,babble_7.wav,bygning_reversed.wav,banner_reversed.wav,,,,,0,24,24,24,,,z,0.9616905000002589,Miss,0.9737284092241235,234567,001,2025-11-19_08-25-31,
present,0.3,koldbrand_compressed.wav,koldbrand,babble_15.wav,albue_reversed.wav,boble_reversed.wav,,,,,0,25,25,25,,,z,0.8702356670110021,Miss,1.1197837797252381,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_54.wav,grusom_reversed.wav,oprørt_reversed.wav,,,,,0,26,26,26,,,z,0.9129353330063168,Correct Rejection,1.2777008293991237,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_60.wav,knude_reversed.wav,skade_reversed.wav,,,,,0,27,27,27,,,m,1.260521084011998,False Alarm,0.6876710265521201,234567,001,2025-11-19_08-25-31,
present,0.1,ønske_compressed.wav,ønske,babble_60.wav,gade_reversed.wav,skønhed_reversed.wav,,,,,0,28,28,28,,,z,0.7898385419975966,Miss,1.3114191728090665,234567,001,2025-11-19_08-25-31,
present,0.2,modgang_compressed.wav,modgang,babble_23.wav,skyldig_reversed.wav,forkert_reversed.wav,,,,,0,29,29,29,,,z,0.6988413330109324,Miss,0.6584381600604313,234567,001,2025-11-19_08-25-31,
present,0.6,spise_compressed.wav,spise,babble_3.wav,smerte_reversed.wav,ensom_reversed.wav,,,,,0,30,30,30,,,z,0.6317987079964951,Miss,0.7264318586818591,234567,001,2025-11-19_08-25-31,
present,0.5,kysse_compressed.wav,kysse,babble_8.wav,opstemt_reversed.wav,frihed_reversed.wav,,,,,0,31,31,31,,,z,0.6342397500120569,Miss,0.6979093680624695,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_49.wav,smerte_reversed.wav,vindue_reversed.wav,,,,,0,32,32,32,,,z,0.7320820419990923,Correct Rejection,0.963365677878123,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_41.wav,tortur_reversed.wav,fedme_reversed.wav,,,,,0,33,33,33,,,z,0.7887889159901533,Correct Rejection,0.7996334994614869,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_85.wav,dollar_reversed.wav,regnbue_reversed.wav,,,,,0,34,34,34,,,z,2.449472624983173,Correct Rejection,1.081709034923972,234567,001,2025-11-19_08-25-31,
present,0.4,salat_compressed.wav,salat,babble_40.wav,blomstre_reversed.wav,blomstre_reversed.wav,,,,,0,35,35,35,,,m,2.0381007920077536,Hit,0.631916781489954,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_91.wav,sindssyg_reversed.wav,rotte_reversed.wav,,,,,0,36,36,36,,,z,1.3795594580005854,Correct Rejection,1.0805679324855957,234567,001,2025-11-19_08-25-31,
present,0.3,lyse_compressed.wav,lyse,babble_27.wav,maling_reversed.wav,kugle_reversed.wav,,,,,0,37,37,37,,,m,0.5371044579951558,Hit,1.2146963243688629,234567,001,2025-11-19_08-25-31,
present,0.2,heldig_compressed.wav,heldig,babble_86.wav,glæde_reversed.wav,sæde_reversed.wav,,,,,0,38,38,38,,,z,0.5316691659973003,Miss,0.7602075630124834,234567,001,2025-11-19_08-25-31,
present,0.5,dollar_compressed.wav,dollar,babble_29.wav,heldig_reversed.wav,plakat_reversed.wav,,,,,0,39,39,39,,,z,0.4429494589858223,Miss,1.3237084913719088,234567,001,2025-11-19_08-25-31,
present,0.2,finger_compressed.wav,finger,babble_85.wav,nedbrud_reversed.wav,sejre_reversed.wav,,,,,0,40,40,40,,,m,2.074046207999345,Hit,0.7245127759349623,234567,001,2025-11-19_08-25-31,
present,0.4,oprørt_compressed.wav,oprørt,babble_75.wav,glæde_reversed.wav,glæde_reversed.wav,,,,,0,41,41,41,,,z,0.49272337500588037,Miss,0.5894062516037697,234567,001,2025-11-19_08-25-31,
present,0.2,affald_compressed.wav,affald,babble_9.wav,smerte_reversed.wav,finger_reversed.wav,,,,,0,42,42,42,,,z,0.7296559999813326,Miss,1.4101539766758242,234567,001,2025-11-19_08-25-31,
present,0.3,redskab_compressed.wav,redskab,babble_72.wav,poesi_reversed.wav,forfald_reversed.wav,,,,,0,43,43,43,,,z,0.8395044170028996,Miss,1.4532297918901542,234567,001,2025-11-19_08-25-31,
present,0.6,dæmon_compressed.wav,dæmon,babble_72.wav,nonsens_reversed.wav,himlen_reversed.wav,,,,,0,44,44,44,,,z,0.9119296669960022,Miss,0.5936924918459772,234567,001,2025-11-19_08-25-31,
present,0.4,sindssyg_compressed.wav,sindssyg,babble_70.wav,genstand_reversed.wav,violin_reversed.wav,,,,,0,45,45,45,,,m,0.6158626249816734,Hit,1.4551267277147115,234567,001,2025-11-19_08-25-31,
present,0.3,sæde_compressed.wav,sæde,babble_70.wav,borddug_reversed.wav,grimme_reversed.wav,,,,,0,46,46,46,,,z,1.357014082983369,Miss,1.1891200606643368,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_74.wav,borddug_reversed.wav,gidsel_reversed.wav,,,,,0,47,47,47,,,z,1.580111457995372,Correct Rejection,1.0071808618360678,234567,001,2025-11-19_08-25-31,
present,0.6,oprørt_compressed.wav,oprørt,babble_57.wav,genstand_reversed.wav,konkurs_reversed.wav,,,,,0,48,48,48,,,z,1.058783874992514,Miss,1.0718072245132029,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_4.wav,salat_reversed.wav,hader_reversed.wav,,,,,0,49,49,49,,,z,1.101308915996924,Correct Rejection,1.440477041968315,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_25.wav,latter_reversed.wav,grusom_reversed.wav,,,,,0,50,50,50,,,z,0.8105036669876426,Correct Rejection,0.7950523718293442,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_41.wav,taber_reversed.wav,kontor_reversed.wav,,,,,0,51,51,51,,,m,2.2313167079992127,False Alarm,1.4881334399162172,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_82.wav,nøgle_reversed.wav,knude_reversed.wav,,,,,0,52,52,52,,,z,1.136454457999207,Correct Rejection,1.117035025711313,234567,001,2025-11-19_08-25-31,
present,0.2,vandfald_compressed.wav,vandfald,babble_46.wav,genert_reversed.wav,jubel_reversed.wav,,,,,0,53,53,53,,,m,0.6383236250258051,Hit,0.6825130373077409,234567,001,2025-11-19_08-25-31,
present,0.1,jubel_compressed.wav,jubel,babble_26.wav,krise_reversed.wav,nonsens_reversed.wav,,,,,0,54,54,54,,,z,1.4693487500189804,Miss,1.237574693630954,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_22.wav,sejre_reversed.wav,latter_reversed.wav,,,,,0,55,55,55,,,z,1.2035603749973234,Correct Rejection,1.11747717278543,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_30.wav,forfald_reversed.wav,giftig_reversed.wav,,,,,0,56,56,56,,,z,1.3953409579989966,Correct Rejection,0.5208448331820779,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_7.wav,gratis_reversed.wav,hader_reversed.wav,,,,,0,57,57,57,,,z,0.8949434999958612,Correct Rejection,0.8457669574743057,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_17.wav,genert_reversed.wav,ørken_reversed.wav,,,,,0,58,58,58,,,z,1.1548286660108715,Correct Rejection,1.2414386265007002,234567,001,2025-11-19_08-25-31,
present,0.7,fase_compressed.wav,fase,babble_69.wav,pude_reversed.wav,motor_reversed.wav,,,,,0,59,59,59,,,m,0.7055482080031652,Hit,1.451000044029966,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_48.wav,sejre_reversed.wav,accept_reversed.wav,,,,,0,60,60,60,,,z,0.6907819999905769,Correct Rejection,0.6112661765845596,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_39.wav,djævel_reversed.wav,kontor_reversed.wav,,,,,0,61,61,61,,,m,1.4056966250063851,False Alarm,1.450567098514179,234567,001,2025-11-19_08-25-31,
present,0.2,vandal_compressed.wav,vandal,babble_97.wav,skønhed_reversed.wav,offer_reversed.wav,,,,,0,62,62,62,,,z,0.761884415987879,Miss,1.3684256769131393,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_11.wav,bange_reversed.wav,natur_reversed.wav,,,,,0,63,63,63,,,z,1.279076791019179,Correct Rejection,0.8370612463626084,234567,001,2025-11-19_08-25-31,
present,0.6,mester_compressed.wav,mester,babble_64.wav,konge_reversed.wav,forfald_reversed.wav,,,,,0,64,64,64,,,z,0.758808249986032,Miss,1.0169710358482076,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_87.wav,ensom_reversed.wav,patent_reversed.wav,,,,,0,65,65,65,,,z,1.194879500020761,Correct Rejection,1.321895609768769,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_18.wav,søsyg_reversed.wav,lampe_reversed.wav,,,,,0,66,66,66,,,m,0.5534829999960493,False Alarm,1.1807920405364087,234567,001,2025-11-19_08-25-31,
present,0.6,pervers_compressed.wav,pervers,babble_7.wav,talent_reversed.wav,stjerne_reversed.wav,,,,,0,67,67,67,,,m,0.43112937500700355,Hit,0.6312945110758384,234567,001,2025-11-19_08-25-31,
present,0.6,blodig_compressed.wav,blodig,babble_56.wav,forkert_reversed.wav,hage_reversed.wav,,,,,0,68,68,68,,,z,0.6966132080124225,Miss,0.9568031085674985,234567,001,2025-11-19_08-25-31,
present,0.4,grusom_compressed.wav,grusom,babble_9.wav,vindue_reversed.wav,konge_reversed.wav,,,,,0,69,69,69,,,z,0.6713443750049919,Miss,1.0922265241719493,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_52.wav,vindue_reversed.wav,passion_reversed.wav,,,,,0,70,70,70,,,z,0.7627721670141909,Correct Rejection,0.6467825841565668,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_98.wav,djævel_reversed.wav,blomstre_reversed.wav,,,,,0,71,71,71,,,z,1.32983816601336,Correct Rejection,0.63073094382808,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_71.wav,måned_reversed.wav,flirte_reversed.wav,,,,,0,72,72,72,,,z,1.6000397089810576,Correct Rejection,0.7635856122280941,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_14.wav,sygdom_reversed.wav,himmel_reversed.wav,,,,,0,73,73,73,,,z,0.617652208020445,Correct Rejection,0.636478628968256,234567,001,2025-11-19_08-25-31,
present,0.6,fase_compressed.wav,fase,babble_3.wav,sæde_reversed.wav,selvmord_reversed.wav,,,,,0,74,74,74,,,m,0.6324814580148086,Hit,0.7494321570618661,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_40.wav,flirte_reversed.wav,frygtsom_reversed.wav,,,,,0,75,75,75,,,z,0.7258102909836452,Correct Rejection,0.8572390637420054,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_76.wav,patent_reversed.wav,genert_reversed.wav,,,,,0,76,76,76,,,z,0.7376295409922022,Correct Rejection,1.228282038405447,234567,001,2025-11-19_08-25-31,
present,0.1,konge_compressed.wav,konge,babble_80.wav,trussel_reversed.wav,gave_reversed.wav,,,,,0,77,77,77,,,m,0.2720279580098577,Hit,0.5897172452707509,234567,001,2025-11-19_08-25-31,
present,0.3,fase_compressed.wav,fase,babble_21.wav,vandal_reversed.wav,enhed_reversed.wav,,,,,0,78,78,78,,,z,0.6582329169905279,Miss,0.7298465790908485,234567,001,2025-11-19_08-25-31,
present,0.1,nøgle_compressed.wav,nøgle,babble_48.wav,patent_reversed.wav,knude_reversed.wav,,,,,0,79,79,79,,,m,0.3301256670092698,Hit,1.4062465243990991,234567,001,2025-11-19_08-25-31,
present,0.2,vindue_compressed.wav,vindue,babble_28.wav,pjece_reversed.wav,statue_reversed.wav,,,,,0,80,80,80,,,m,0.35365845801425166,Hit,0.9823985530040036,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_23.wav,sexet_reversed.wav,enhed_reversed.wav,,,,,0,81,81,81,,,z,0.6096000410034321,Correct Rejection,1.2638041046728714,234567,001,2025-11-19_08-25-31,
present,0.4,konkurs_compressed.wav,konkurs,babble_92.wav,sandhed_reversed.wav,væmmes_reversed.wav,,,,,0,82,82,82,,,z,0.6130031250067987,Miss,1.1206455116647192,234567,001,2025-11-19_08-25-31,
present,0.7,stjerne_compressed.wav,stjerne,babble_11.wav,pude_reversed.wav,bygning_reversed.wav,,,,,0,83,83,83,,,m,0.25774291600100696,Hit,1.390383306937717,234567,001,2025-11-19_08-25-31,
present,0.1,humor_compressed.wav,humor,babble_90.wav,banner_reversed.wav,genert_reversed.wav,,,,,0,84,84,84,,,z,0.4891847919789143,Miss,0.883851628323284,234567,001,2025-11-19_08-25-31,
present,0.6,lærer_compressed.wav,lærer,babble_38.wav,gade_reversed.wav,redning_reversed.wav,,,,,0,85,85,85,,,z,0.48485662500024773,Miss,1.1655334661916568,234567,001,2025-11-19_08-25-31,
present,0.4,vandfald_compressed.wav,vandfald,babble_35.wav,nedbrud_reversed.wav,misbrug_reversed.wav,,,,,0,86,86,86,,,m,0.2684601249929983,Hit,0.8618411659292645,234567,001,2025-11-19_08-25-31,
present,0.5,magisk_compressed.wav,magisk,babble_11.wav,nedbrud_reversed.wav,regnbue_reversed.wav,,,,,0,87,87,87,,,m,0.2918243329913821,Hit,0.5697761360504148,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_95.wav,poesi_reversed.wav,kiste_reversed.wav,,,,,0,88,88,88,,,z,2.1862360410159454,Correct Rejection,0.8735221216175216,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_96.wav,væmmes_reversed.wav,grusom_reversed.wav,,,,,0,89,89,89,,,z,0.8303697920055129,Correct Rejection,1.4232788631347892,234567,001,2025-11-19_08-25-31,
present,0.7,statue_compressed.wav,statue,babble_58.wav,morder_reversed.wav,fedme_reversed.wav,,,,,0,90,90,90,,,z,0.6439387499995064,Miss,0.5926815012804763,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_98.wav,poesi_reversed.wav,rådden_reversed.wav,,,,,0,91,91,91,,,z,1.8482555000227876,Correct Rejection,0.8073642371230808,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_83.wav,maling_reversed.wav,væmmes_reversed.wav,,,,,0,92,92,92,,,z,2.090179499995429,Correct Rejection,0.6951536169674917,234567,001,2025-11-19_08-25-31,
present,0.4,beundret_compressed.wav,beundret,babble_14.wav,flirte_reversed.wav,gave_reversed.wav,,,,,0,93,93,93,,,z,1.3118655419966672,Miss,1.1791331826042177,234567,001,2025-11-19_08-25-31,
present,0.4,poesi_compressed.wav,poesi,babble_12.wav,banner_reversed.wav,luksus_reversed.wav,,,,,0,94,94,94,,,z,0.5449186249752529,Miss,0.5954846324470296,234567,001,2025-11-19_08-25-31,
present,0.6,avis_compressed.wav,avis,babble_85.wav,himmel_reversed.wav,slave_reversed.wav,,,,,0,95,95,95,,,m,0.24810633299057372,Hit,0.9147342623287714,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_87.wav,flirte_reversed.wav,stjerne_reversed.wav,,,,,0,96,96,96,,,m,0.5781765829888172,False Alarm,0.7471212143985471,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_10.wav,gade_reversed.wav,venlig_reversed.wav,,,,,0,97,97,97,,,z,0.38527820800663903,Correct Rejection,0.7288597054875848,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_9.wav,papir_reversed.wav,kugle_reversed.wav,,,,,0,98,98,98,,,z,0.8630549160006922,Correct Rejection,0.8125328380809118,234567,001,2025-11-19_08-25-31,
present,0.5,rådden_compressed.wav,rådden,babble_14.wav,luksus_reversed.wav,diamant_reversed.wav,,,,,0,99,99,99,,,z,0.6682087500230409,Miss,0.7308449572746223,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_91.wav,forfald_reversed.wav,konge_reversed.wav,,,,,0,100,100,100,,,z,0.6049894999887329,Correct Rejection,0.8337983102830262,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_26.wav,pervers_reversed.wav,putte_reversed.wav,,,,,0,101,101,101,,,m,0.5423174580209889,False Alarm,0.7816884651895479,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_9.wav,vandal_reversed.wav,regnbue_reversed.wav,,,,,0,102,102,102,,,z,0.7107164159824606,Correct Rejection,1.2509509669073626,234567,001,2025-11-19_08-25-31,
present,0.3,viden_compressed.wav,viden,babble_38.wav,mester_reversed.wav,redskab_reversed.wav,,,,,0,103,103,103,,,z,1.2472837920067832,Miss,1.2291145242028607,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_96.wav,pervers_reversed.wav,kugle_reversed.wav,,,,,0,104,104,104,,,m,0.31916408299002796,False Alarm,0.9432141296689518,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_20.wav,illoyal_reversed.wav,hjerte_reversed.wav,,,,,0,105,105,105,,,z,1.851487374980934,Correct Rejection,0.5769392281460743,234567,001,2025-11-19_08-25-31,
present,0.5,tortur_compressed.wav,tortur,babble_23.wav,ankel_reversed.wav,måned_reversed.wav,,,,,0,106,106,106,,,z,0.5056709999917075,Miss,1.2725189593009107,234567,001,2025-11-19_08-25-31,
present,0.6,bange_compressed.wav,bange,babble_48.wav,lækker_reversed.wav,stjerne_reversed.wav,,,,,0,107,107,107,,,z,0.5917248339974321,Miss,0.8901222659811446,234567,001,2025-11-19_08-25-31,
present,0.7,venlig_compressed.wav,venlig,babble_6.wav,engel_reversed.wav,engel_reversed.wav,,,,,0,108,108,108,,,z,0.5425648750097025,Miss,0.554046039361838,234567,001,2025-11-19_08-25-31,
present,0.3,kysse_compressed.wav,kysse,babble_15.wav,luksus_reversed.wav,kujon_reversed.wav,,,,,0,109,109,109,,,z,1.8975398749753367,Miss,0.673574416093858,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_25.wav,passion_reversed.wav,konge_reversed.wav,,,,,0,110,110,110,,,z,0.44295933298417367,Correct Rejection,1.386228390621245,234567,001,2025-11-19_08-25-31,
present,0.5,nedbrud_compressed.wav,nedbrud,babble_2.wav,oprørt_reversed.wav,bygning_reversed.wav,,,,,0,111,111,111,,,z,0.5131107910128776,Miss,0.6752834854522201,234567,001,2025-11-19_08-25-31,
present,0.1,finger_compressed.wav,finger,babble_52.wav,gave_reversed.wav,dollar_reversed.wav,,,,,0,112,112,112,,,z,1.0938969999842811,Miss,0.9219952702938423,234567,001,2025-11-19_08-25-31,
